date,symbol,market_cap,rank
2023-10-29 00:00:00+00:00,FIL,1749090386.76999998,30
2023-10-29 00:00:00+00:00,CRO,1515300992.68000007,31
2023-10-29 00:00:00+00:00,QNT,1270326892.86999989,32
2023-10-29 00:00:00+00:00,NEAR,1256537959.34999990,33
2023-10-29 00:00:00+00:00,AAVE,1235479656.93000007,34
2023-10-29 00:00:00+00:00,ARB,1207196029.77999997,35
2023-10-29 00:00:00+00:00,MNT,1178083608.20000005,36
2023-10-29 00:00:00+00:00,KAS,1115028557.50999999,37
2023-10-29 00:00:00+00:00,RENDER,949117223.73000002,38
2023-10-29 00:00:00+00:00,ALGO,843297641.87000000,39
2023-10-29 00:00:00+00:00,USDD,724982355.99000001,40
2023-10-29 00:00:00+00:00,XDC,668547655.20000005,41
2023-10-29 00:00:00+00:00,BGB,648320649.59000003,42
2023-10-29 00:00:00+00:00,PAXG,488123749.31000000,43
2023-10-29 00:00:00+00:00,PEPE,478029236.27999997,44
2023-10-29 00:00:00+00:00,ZEC,460451413.57999998,45
2023-10-29 00:00:00+00:00,KCS,445105087.23000002,46
2023-10-29 00:00:00+00:00,SUI,389735548.69000000,47
2023-10-29 00:00:00+00:00,GT,363803445.85000002,48
2023-10-29 00:00:00+00:00,NEXO,352257954.04000002,49
2023-10-29 00:00:00+00:00,CAKE,285332887.24000001,50
2023-10-29 00:00:00+00:00,FLR,285000363.06999999,51
2023-10-29 00:00:00+00:00,JST,277172430.48000002,52
2023-10-29 00:00:00+00:00,WLD,199953510.11000001,53
2023-10-29 00:00:00+00:00,PYUSD,148082154.63999999,54
2023-10-29 00:00:00+00:00,EURC,53134591.90000000,55
2023-10-29 00:00:00+00:00,TAO,0.00000000,56
2023-10-30 00:00:00+00:00,BTC,673783741121.57995605,1
2023-10-30 00:00:00+00:00,ETH,217698605769.98999023,2
2023-10-30 00:00:00+00:00,USDT,84586453262.78999329,3
2023-10-30 00:00:00+00:00,BNB,34632071238.38999939,4
2023-10-30 00:00:00+00:00,XRP,31008525647.43999863,5
2023-10-30 00:00:00+00:00,USDC,24935040009.36000061,6
2023-10-30 00:00:00+00:00,SOL,14659514819.84000015,7
2023-10-30 00:00:00+00:00,ADA,10669035417.45000076,8
2023-10-30 00:00:00+00:00,DOGE,9864425956.04000092,9
2023-10-30 00:00:00+00:00,TRX,8490743349.92000008,10
2023-10-30 00:00:00+00:00,GRAM,7279344827.05000019,11
2023-10-30 00:00:00+00:00,LINK,6257584741.96000004,12
2023-10-30 00:00:00+00:00,DOT,5765021612.72000027,13
2023-10-30 00:00:00+00:00,DAI,5349069875.47000027,14
2023-10-30 00:00:00+00:00,LTC,5112070359.06999969,15
2023-10-30 00:00:00+00:00,BCH,4810081175.76000023,16
2023-10-30 00:00:00+00:00,SHIB,4704774213.22000027,17
2023-10-30 00:00:00+00:00,AVAX,4066745409.80000019,18
2023-10-30 00:00:00+00:00,LEO,3662209029.53999996,19
2023-10-30 00:00:00+00:00,TUSD,3357572719.40000010,20
2023-10-30 00:00:00+00:00,XLM,3317294684.92000008,21
2023-10-30 00:00:00+00:00,XMR,3168080634.90999985,22
2023-10-30 00:00:00+00:00,ATOM,3016882022.13999987,23
2023-10-30 00:00:00+00:00,OKB,2707191997.53000021,24
2023-10-30 00:00:00+00:00,UNI,2458317832.09000015,25
2023-10-30 00:00:00+00:00,ETC,2413705824.50000000,26
2023-10-30 00:00:00+00:00,ICP,1812817611.82999992,27
2023-10-30 00:00:00+00:00,HBAR,1800847285.06999993,28
2023-10-30 00:00:00+00:00,FIL,1781650000.67000008,29
2023-10-30 00:00:00+00:00,CRO,1546190301.00999999,30
2023-10-30 00:00:00+00:00,NEAR,1309121334.30999994,31
2023-10-30 00:00:00+00:00,QNT,1270897145.06999993,32
2023-10-30 00:00:00+00:00,ARB,1231252248.66000009,33
2023-10-30 00:00:00+00:00,AAVE,1223307444.68000007,34
2023-10-30 00:00:00+00:00,MNT,1176045235.45000005,35
2023-10-30 00:00:00+00:00,KAS,1097012872.77999997,36
2023-10-30 00:00:00+00:00,RENDER,925493324.27999997,37
2023-10-30 00:00:00+00:00,ALGO,889949495.54999995,38
2023-10-30 00:00:00+00:00,USDD,725204510.08000004,39
2023-10-30 00:00:00+00:00,XDC,681613575.13999999,40
2023-10-30 00:00:00+00:00,BGB,668726026.55999994,41
2023-10-30 00:00:00+00:00,PEPE,490187656.24000001,42
2023-10-30 00:00:00+00:00,PAXG,483784239.74000001,43
2023-10-30 00:00:00+00:00,ZEC,465422820.76999998,44
2023-10-30 00:00:00+00:00,KCS,449035298.13000000,45
2023-10-30 00:00:00+00:00,SUI,398812219.27999997,46
2023-10-30 00:00:00+00:00,GT,365203298.14999998,47
2023-10-30 00:00:00+00:00,NEXO,355672133.13000000,48
2023-10-30 00:00:00+00:00,FLR,289912293.85000002,49
2023-10-30 00:00:00+00:00,CAKE,281011080.81000000,50
2023-10-30 00:00:00+00:00,JST,270169422.11000001,51
2023-10-30 00:00:00+00:00,WLD,209850780.93000001,52
2023-10-30 00:00:00+00:00,PYUSD,148267661.74000001,53
2023-10-30 00:00:00+00:00,EURC,53404457.50000000,54
2023-10-30 00:00:00+00:00,TAO,0.00000000,55
2023-10-30 00:00:00+00:00,POL,0.00000000,56
2023-10-31 00:00:00+00:00,BTC,677047621125.28002930,1
2023-10-31 00:00:00+00:00,ETH,218464638399.94000244,2
2023-10-31 00:00:00+00:00,USDT,84689807348.58999634,3
2023-10-31 00:00:00+00:00,BNB,34351764180.36999893,4
2023-10-31 00:00:00+00:00,XRP,32151414473.29999924,5
2023-10-31 00:00:00+00:00,USDC,24760482111.04000092,6
2023-10-31 00:00:00+00:00,SOL,16150980273.39999962,7
2023-10-31 00:00:00+00:00,ADA,10330889179.20999908,8
2023-10-31 00:00:00+00:00,DOGE,9671021175.47999954,9
2023-10-31 00:00:00+00:00,TRX,8628348895.61000061,10
2023-10-31 00:00:00+00:00,GRAM,7503154458.69999981,11
2023-10-31 00:00:00+00:00,LINK,6334183724.36999989,12
2023-10-31 00:00:00+00:00,DOT,5562195766.10000038,13
2023-10-31 00:00:00+00:00,DAI,5352067697.05000019,14
2023-10-31 00:00:00+00:00,LTC,5090056582.56999969,15
2023-10-31 00:00:00+00:00,BCH,4786312722.81999969,16
2023-10-31 00:00:00+00:00,SHIB,4589763751.15999985,17
2023-10-31 00:00:00+00:00,AVAX,4021410355.53000021,18
2023-10-31 00:00:00+00:00,LEO,3673051620.53999996,19
2023-10-31 00:00:00+00:00,XLM,3380696658.67000008,20
2023-10-31 00:00:00+00:00,TUSD,3344551659.50000000,21
2023-10-31 00:00:00+00:00,XMR,3163157326.84000015,22
2023-10-31 00:00:00+00:00,ATOM,2954096018.92000008,23
2023-10-31 00:00:00+00:00,OKB,2702869413.11000013,24
2023-10-31 00:00:00+00:00,ETC,2511711261.21000004,25
2023-10-31 00:00:00+00:00,UNI,2439178746.71999979,26
2023-10-31 00:00:00+00:00,ICP,1767353704.89000010,27
2023-10-31 00:00:00+00:00,FIL,1765564092.02999997,28
2023-10-31 00:00:00+00:00,HBAR,1759909232.57999992,29
2023-10-31 00:00:00+00:00,CRO,1563939502.68000007,30
2023-10-31 00:00:00+00:00,NEAR,1320626913.98000002,31
2023-10-31 00:00:00+00:00,QNT,1246947595.08999991,32
2023-10-31 00:00:00+00:00,ARB,1204687686.07999992,33
2023-10-31 00:00:00+00:00,AAVE,1190291970.74000001,34
2023-10-31 00:00:00+00:00,MNT,1177022842.60999990,35
2023-10-31 00:00:00+00:00,KAS,1072476678.34000003,36
2023-10-31 00:00:00+00:00,RENDER,887942463.11000001,37
2023-10-31 00:00:00+00:00,ALGO,866763510.84000003,38
2023-10-31 00:00:00+00:00,XDC,734665522.70000005,39
2023-10-31 00:00:00+00:00,USDD,725389140.47000003,40
2023-10-31 00:00:00+00:00,BGB,681723824.48000002,41
2023-10-31 00:00:00+00:00,PAXG,480088176.31999999,42
2023-10-31 00:00:00+00:00,PEPE,478684985.49000001,43
2023-10-31 00:00:00+00:00,ZEC,462070321.63999999,44
2023-10-31 00:00:00+00:00,KCS,445070847.11000001,45
2023-10-31 00:00:00+00:00,SUI,381429494.13999999,46
2023-10-31 00:00:00+00:00,GT,363130061.50999999,47
2023-10-31 00:00:00+00:00,NEXO,356780809.79000002,48
2023-10-31 00:00:00+00:00,FLR,282750511.56000000,49
2023-10-31 00:00:00+00:00,CAKE,279182442.06999999,50
2023-10-31 00:00:00+00:00,JST,277798793.37000000,51
2023-10-31 00:00:00+00:00,WLD,226666917.91000000,52
2023-10-31 00:00:00+00:00,PYUSD,158988484.93000001,53
2023-10-31 00:00:00+00:00,EURC,53268511.78000000,54
2023-10-31 00:00:00+00:00,TAO,0.00000000,55
2023-10-31 00:00:00+00:00,POL,0.00000000,56
2023-11-01 00:00:00+00:00,BTC,692109682986.44995117,1
2023-11-01 00:00:00+00:00,ETH,222148196715.89001465,2
2023-11-01 00:00:00+00:00,USDT,84858481088.86000061,3
2023-11-01 00:00:00+00:00,BNB,34588411183.30000305,4
2023-11-01 00:00:00+00:00,XRP,32680882622.18000031,5
2023-11-01 00:00:00+00:00,USDC,24765794290.20000076,6
2023-11-01 00:00:00+00:00,SOL,17390661823.52000046,7
2023-11-01 00:00:00+00:00,ADA,10837531575.10000038,8
2023-11-01 00:00:00+00:00,DOGE,9751816779.28000069,9
2023-11-01 00:00:00+00:00,TRX,8901119346.62000084,10
2023-11-01 00:00:00+00:00,GRAM,7548816288.36999989,11
2023-11-01 00:00:00+00:00,LINK,6472827536.64999962,12
2023-11-01 00:00:00+00:00,DOT,5911799805.35000038,13
2023-11-01 00:00:00+00:00,DAI,5349524833.68000031,14
2023-11-01 00:00:00+00:00,LTC,5163040775.14000034,15
2023-11-01 00:00:00+00:00,BCH,4790551559.25000000,16
2023-11-01 00:00:00+00:00,SHIB,4687936078.56999969,17
2023-11-01 00:00:00+00:00,AVAX,4335882423.93999958,18
2023-11-01 00:00:00+00:00,LEO,3621901229.48000002,19
2023-11-01 00:00:00+00:00,XLM,3415659374.53000021,20
2023-11-01 00:00:00+00:00,TUSD,3344189915.15000010,21
2023-11-01 00:00:00+00:00,XMR,3150082586.76000023,22
2023-11-01 00:00:00+00:00,ATOM,2935500951.01999998,23
2023-11-01 00:00:00+00:00,UNI,2806002607.69000006,24
2023-11-01 00:00:00+00:00,OKB,2763585584.40000010,25
2023-11-01 00:00:00+00:00,ETC,2556831598.84000015,26
2023-11-01 00:00:00+00:00,FIL,1822974362.85999990,27
2023-11-01 00:00:00+00:00,ICP,1820561027.76999998,28
2023-11-01 00:00:00+00:00,HBAR,1797809090.38000011,29
2023-11-01 00:00:00+00:00,CRO,1574368213.22000003,30
2023-11-01 00:00:00+00:00,NEAR,1513360382.75999999,31
2023-11-01 00:00:00+00:00,ARB,1322042186.71000004,32
2023-11-01 00:00:00+00:00,AAVE,1300527121.77999997,33
2023-11-01 00:00:00+00:00,QNT,1259122709.77999997,34
2023-11-01 00:00:00+00:00,MNT,1191342906.51999998,35
2023-11-01 00:00:00+00:00,KAS,1110056589.98000002,36
2023-11-01 00:00:00+00:00,ALGO,905553565.50999999,37
2023-11-01 00:00:00+00:00,RENDER,896321907.34000003,38
2023-11-01 00:00:00+00:00,USDD,724604020.35000002,39
2023-11-01 00:00:00+00:00,XDC,715282312.08000004,40
2023-11-01 00:00:00+00:00,BGB,676668922.13000000,41
2023-11-01 00:00:00+00:00,PEPE,494586140.88000000,42
2023-11-01 00:00:00+00:00,PAXG,479376340.93000001,43
2023-11-01 00:00:00+00:00,ZEC,466715614.04000002,44
2023-11-01 00:00:00+00:00,SUI,449466920.29000002,45
2023-11-01 00:00:00+00:00,KCS,448342925.08999997,46
2023-11-01 00:00:00+00:00,GT,367464717.06000000,47
2023-11-01 00:00:00+00:00,NEXO,365689068.13000000,48
2023-11-01 00:00:00+00:00,JST,345099002.24000001,49
2023-11-01 00:00:00+00:00,CAKE,301732849.91000003,50
2023-11-01 00:00:00+00:00,FLR,283741055.31999999,51
2023-11-01 00:00:00+00:00,WLD,209769955.28000000,52
2023-11-01 00:00:00+00:00,PYUSD,158866923.40000001,53
2023-11-01 00:00:00+00:00,EURC,53126949.23000000,54
2023-11-01 00:00:00+00:00,TAO,0.00000000,55
2023-11-01 00:00:00+00:00,POL,0.00000000,56
2023-11-02 00:00:00+00:00,BTC,682394289860.93005371,1
2023-11-02 00:00:00+00:00,ETH,216558513774.70999146,2
2023-11-02 00:00:00+00:00,USDT,84895385120.72999573,3
2023-11-02 00:00:00+00:00,BNB,35153146906.51000214,4
2023-11-02 00:00:00+00:00,XRP,32514748614.11000061,5
2023-11-02 00:00:00+00:00,USDC,24477155572.47000122,6
2023-11-02 00:00:00+00:00,SOL,16865518992.02000046,7
2023-11-02 00:00:00+00:00,ADA,11390315976.25000000,8
2023-11-02 00:00:00+00:00,DOGE,9624229158.26000023,9
2023-11-02 00:00:00+00:00,TRX,8814745446.80999947,10
2023-11-02 00:00:00+00:00,GRAM,7671074068.09000015,11
2023-11-02 00:00:00+00:00,LINK,6127897812.52999973,12
2023-11-02 00:00:00+00:00,DOT,5960163150.01000023,13
2023-11-02 00:00:00+00:00,DAI,5348854036.09000015,14
2023-11-02 00:00:00+00:00,LTC,5123388252.65999985,15
2023-11-02 00:00:00+00:00,SHIB,4630681009.61999989,16
2023-11-02 00:00:00+00:00,BCH,4604095235.03999996,17
2023-11-02 00:00:00+00:00,AVAX,4222391277.38999987,18
2023-11-02 00:00:00+00:00,LEO,3649096280.15000010,19
2023-11-02 00:00:00+00:00,XLM,3341062714.42999983,20
2023-11-02 00:00:00+00:00,TUSD,3339947120.46999979,21
2023-11-02 00:00:00+00:00,XMR,3138465250.75000000,22
2023-11-02 00:00:00+00:00,ATOM,2923338883.59000015,23
2023-11-02 00:00:00+00:00,UNI,2761632856.30999994,24
2023-11-02 00:00:00+00:00,OKB,2725350314.30000019,25
2023-11-02 00:00:00+00:00,ETC,2488001007.07999992,26
2023-11-02 00:00:00+00:00,FIL,1896397931.72000003,27
2023-11-02 00:00:00+00:00,HBAR,1860970740.81999993,28
2023-11-02 00:00:00+00:00,ICP,1799738962.05999994,29
2023-11-02 00:00:00+00:00,CRO,1688517239.40000010,30
2023-11-02 00:00:00+00:00,NEAR,1509627961.96000004,31
2023-11-02 00:00:00+00:00,AAVE,1344963025.85999990,32
2023-11-02 00:00:00+00:00,ARB,1263401151.63000011,33
2023-11-02 00:00:00+00:00,MNT,1251830061.58999991,34
2023-11-02 00:00:00+00:00,QNT,1199537526.58999991,35
2023-11-02 00:00:00+00:00,KAS,1092318412.65000010,36
2023-11-02 00:00:00+00:00,ALGO,882135631.70000005,37
2023-11-02 00:00:00+00:00,RENDER,834112963.30999994,38
2023-11-02 00:00:00+00:00,XDC,727228405.47000003,39
2023-11-02 00:00:00+00:00,USDD,723525978.84000003,40
2023-11-02 00:00:00+00:00,BGB,682974415.25000000,41
2023-11-02 00:00:00+00:00,PAXG,478350533.18000001,42
2023-11-02 00:00:00+00:00,PEPE,456042269.55000001,43
2023-11-02 00:00:00+00:00,ZEC,449468095.07999998,44
2023-11-02 00:00:00+00:00,KCS,448417659.82999998,45
2023-11-02 00:00:00+00:00,SUI,442861238.58999997,46
2023-11-02 00:00:00+00:00,GT,384307253.72000003,47
2023-11-02 00:00:00+00:00,NEXO,365046480.41000003,48
2023-11-02 00:00:00+00:00,CAKE,354445168.72000003,49
2023-11-02 00:00:00+00:00,JST,316916956.47000003,50
2023-11-02 00:00:00+00:00,FLR,283569599.05000001,51
2023-11-02 00:00:00+00:00,WLD,194894804.06999999,52
2023-11-02 00:00:00+00:00,PYUSD,158857414.13000000,53
2023-11-02 00:00:00+00:00,EURC,53271261.22000000,54
2023-11-02 00:00:00+00:00,TAO,0.00000000,55
2023-11-02 00:00:00+00:00,POL,0.00000000,56
2023-11-03 00:00:00+00:00,BTC,678402411403.86999512,1
2023-11-03 00:00:00+00:00,ETH,220427195755.48001099,2
2023-11-03 00:00:00+00:00,USDT,85257614523.75000000,3
2023-11-03 00:00:00+00:00,BNB,34983653751.77999878,4
2023-11-03 00:00:00+00:00,XRP,32866589725.56000137,5
2023-11-03 00:00:00+00:00,USDC,24513195648.79000092,6
2023-11-03 00:00:00+00:00,SOL,16597062992.60000038,7
2023-11-03 00:00:00+00:00,ADA,11597536191.59000015,8
2023-11-03 00:00:00+00:00,DOGE,9654869621.06999969,9
2023-11-03 00:00:00+00:00,TRX,8637895281.59000015,10
2023-11-03 00:00:00+00:00,GRAM,7706623550.39999962,11
2023-11-03 00:00:00+00:00,LINK,6395295505.27999973,12
2023-11-03 00:00:00+00:00,DOT,5729499670.94999981,13
2023-11-03 00:00:00+00:00,DAI,5350067341.11999989,14
2023-11-03 00:00:00+00:00,LTC,5130785764.59000015,15
2023-11-03 00:00:00+00:00,BCH,4647199039.21000004,16
2023-11-03 00:00:00+00:00,SHIB,4610932277.02000046,17
2023-11-03 00:00:00+00:00,AVAX,4301328067.97999954,18
2023-11-03 00:00:00+00:00,LEO,3677851377.30000019,19
2023-11-03 00:00:00+00:00,XLM,3421637011.63999987,20
2023-11-03 00:00:00+00:00,TUSD,3340840359.57000017,21
2023-11-03 00:00:00+00:00,XMR,3135747724.13999987,22
2023-11-03 00:00:00+00:00,ATOM,2892265654.05000019,23
2023-11-03 00:00:00+00:00,OKB,2742390104.76000023,24
2023-11-03 00:00:00+00:00,UNI,2741720438.34000015,25
2023-11-03 00:00:00+00:00,ETC,2482298270.28000021,26
2023-11-03 00:00:00+00:00,HBAR,1837282903.05999994,27
2023-11-03 00:00:00+00:00,FIL,1820209072.25999999,28
2023-11-03 00:00:00+00:00,ICP,1768271847.05999994,29
2023-11-03 00:00:00+00:00,CRO,1677214476.22000003,30
2023-11-03 00:00:00+00:00,NEAR,1462914516.64000010,31
2023-11-03 00:00:00+00:00,ARB,1354900684.83999991,32
2023-11-03 00:00:00+00:00,AAVE,1318050968.64000010,33
2023-11-03 00:00:00+00:00,MNT,1275747910.00999999,34
2023-11-03 00:00:00+00:00,QNT,1194776518.71000004,35
2023-11-03 00:00:00+00:00,KAS,1112853387.90000010,36
2023-11-03 00:00:00+00:00,ALGO,885521480.50000000,37
2023-11-03 00:00:00+00:00,RENDER,846900807.23000002,38
2023-11-03 00:00:00+00:00,USDD,724340609.09000003,39
2023-11-03 00:00:00+00:00,XDC,714613318.25000000,40
2023-11-03 00:00:00+00:00,BGB,675286101.71000004,41
2023-11-03 00:00:00+00:00,PAXG,477013159.88000000,42
2023-11-03 00:00:00+00:00,ZEC,451273882.06999999,43
2023-11-03 00:00:00+00:00,KCS,450996192.25000000,44
2023-11-03 00:00:00+00:00,PEPE,450027243.70999998,45
2023-11-03 00:00:00+00:00,SUI,439550284.82999998,46
2023-11-03 00:00:00+00:00,GT,384749320.08999997,47
2023-11-03 00:00:00+00:00,NEXO,379132329.20999998,48
2023-11-03 00:00:00+00:00,CAKE,353441529.97000003,49
2023-11-03 00:00:00+00:00,JST,305113833.49000001,50
2023-11-03 00:00:00+00:00,FLR,285140684.04000002,51
2023-11-03 00:00:00+00:00,WLD,206485326.22999999,52
2023-11-03 00:00:00+00:00,PYUSD,158975094.30000001,53
2023-11-03 00:00:00+00:00,EURC,54038823.78000000,54
2023-11-03 00:00:00+00:00,TAO,0.00000000,55
2023-11-03 00:00:00+00:00,POL,0.00000000,56
2023-11-04 00:00:00+00:00,BTC,685272381015.38000488,1
2023-11-04 00:00:00+00:00,ETH,223422362045.94000244,2
2023-11-04 00:00:00+00:00,USDT,85424408086.92999268,3
2023-11-04 00:00:00+00:00,BNB,36022580920.69999695,4
2023-11-04 00:00:00+00:00,XRP,33037214350.27000046,5
2023-11-04 00:00:00+00:00,USDC,24544715284.15999985,6
2023-11-04 00:00:00+00:00,SOL,17784202445.22999954,7
2023-11-04 00:00:00+00:00,ADA,11581896429.15999985,8
2023-11-04 00:00:00+00:00,DOGE,9788286281.51000023,9
2023-11-04 00:00:00+00:00,TRX,8678689050.89999962,10
2023-11-04 00:00:00+00:00,GRAM,7640330973.78999996,11
2023-11-04 00:00:00+00:00,LINK,6402123912.14000034,12
2023-11-04 00:00:00+00:00,DOT,5858078223.52999973,13
2023-11-04 00:00:00+00:00,DAI,5346633489.55000019,14
2023-11-04 00:00:00+00:00,LTC,5203507787.38000011,15
2023-11-04 00:00:00+00:00,BCH,4698513983.68999958,16
2023-11-04 00:00:00+00:00,SHIB,4683234949.52000046,17
2023-11-04 00:00:00+00:00,AVAX,4339703633.02999973,18
2023-11-04 00:00:00+00:00,LEO,3689132803.76000023,19
2023-11-04 00:00:00+00:00,XLM,3451355046.96999979,20
2023-11-04 00:00:00+00:00,TUSD,3342589485.28999996,21
2023-11-04 00:00:00+00:00,XMR,3090746360.73000002,22
2023-11-04 00:00:00+00:00,ATOM,3026378822.94000006,23
2023-11-04 00:00:00+00:00,OKB,2784556259.61999989,24
2023-11-04 00:00:00+00:00,UNI,2772593738.48000002,25
2023-11-04 00:00:00+00:00,ETC,2518525235.34999990,26
2023-11-04 00:00:00+00:00,HBAR,1868019118.35999990,27
2023-11-04 00:00:00+00:00,FIL,1856484382.40000010,28
2023-11-04 00:00:00+00:00,ICP,1799978616.09999990,29
2023-11-04 00:00:00+00:00,CRO,1725634059.46000004,30
2023-11-04 00:00:00+00:00,NEAR,1501210477.90000010,31
2023-11-04 00:00:00+00:00,ARB,1397723374.83999991,32
2023-11-04 00:00:00+00:00,AAVE,1318742394.93000007,33
2023-11-04 00:00:00+00:00,MNT,1272944280.73000002,34
2023-11-04 00:00:00+00:00,KAS,1272662889.17000008,35
2023-11-04 00:00:00+00:00,QNT,1204340217.14000010,36
2023-11-04 00:00:00+00:00,ALGO,909880363.59000003,37
2023-11-04 00:00:00+00:00,RENDER,866250713.09000003,38
2023-11-04 00:00:00+00:00,USDD,726021123.89999998,39
2023-11-04 00:00:00+00:00,XDC,722627771.91999996,40
2023-11-04 00:00:00+00:00,BGB,669319600.60000002,41
2023-11-04 00:00:00+00:00,SUI,488821439.50000000,42
2023-11-04 00:00:00+00:00,PAXG,475741843.33999997,43
2023-11-04 00:00:00+00:00,PEPE,465663571.51999998,44
2023-11-04 00:00:00+00:00,ZEC,460628894.02999997,45
2023-11-04 00:00:00+00:00,KCS,455382677.12000000,46
2023-11-04 00:00:00+00:00,CAKE,435271625.87000000,47
2023-11-04 00:00:00+00:00,GT,387113637.97000003,48
2023-11-04 00:00:00+00:00,NEXO,382505560.56000000,49
2023-11-04 00:00:00+00:00,JST,300070578.27999997,50
2023-11-04 00:00:00+00:00,FLR,290887524.86000001,51
2023-11-04 00:00:00+00:00,WLD,208311197.08000001,52
2023-11-04 00:00:00+00:00,PYUSD,158946938.06999999,53
2023-11-04 00:00:00+00:00,EURC,53921884.26000000,54
2023-11-04 00:00:00+00:00,TAO,0.00000000,55
2023-11-04 00:00:00+00:00,POL,0.00000000,56
2023-11-05 00:00:00+00:00,BTC,684667682720.63000488,1
2023-11-05 00:00:00+00:00,ETH,227808286583.55999756,2
2023-11-05 00:00:00+00:00,USDT,85429541975.52000427,3
2023-11-05 00:00:00+00:00,BNB,37064414920.04000092,4
2023-11-05 00:00:00+00:00,XRP,35447962462.23999786,5
2023-11-05 00:00:00+00:00,USDC,24592859150.18999863,6
2023-11-05 00:00:00+00:00,SOL,17323908541.65000153,7
2023-11-05 00:00:00+00:00,ADA,12088278814.61000061,8
2023-11-05 00:00:00+00:00,DOGE,10093220208.81999969,9
2023-11-05 00:00:00+00:00,TRX,8717440860.62999916,10
2023-11-05 00:00:00+00:00,GRAM,7812735633.51000023,11
2023-11-05 00:00:00+00:00,LINK,6808995686.11999989,12
2023-11-05 00:00:00+00:00,DOT,5962268675.94999981,13
2023-11-05 00:00:00+00:00,DAI,5346569724.65999985,14
2023-11-05 00:00:00+00:00,LTC,5291679359.55000019,15
2023-11-05 00:00:00+00:00,SHIB,4798199741.65999985,16
2023-11-05 00:00:00+00:00,BCH,4657746279.63000011,17
2023-11-05 00:00:00+00:00,AVAX,4394404023.78999996,18
2023-11-05 00:00:00+00:00,LEO,3672798896.17000008,19
2023-11-05 00:00:00+00:00,XLM,3515513177.05000019,20
2023-11-05 00:00:00+00:00,TUSD,3340900623.71000004,21
2023-11-05 00:00:00+00:00,OKB,3159371663.44999981,22
2023-11-05 00:00:00+00:00,ATOM,3125197047.57000017,23
2023-11-05 00:00:00+00:00,XMR,3114568546.11999989,24
2023-11-05 00:00:00+00:00,UNI,2813992762.48000002,25
2023-11-05 00:00:00+00:00,ETC,2591657823.38999987,26
2023-11-05 00:00:00+00:00,FIL,1908652421.67000008,27
2023-11-05 00:00:00+00:00,HBAR,1874660276.78999996,28
2023-11-05 00:00:00+00:00,ICP,1822196547.99000001,29
2023-11-05 00:00:00+00:00,CRO,1772362508.80999994,30
2023-11-05 00:00:00+00:00,NEAR,1622837975.71000004,31
2023-11-05 00:00:00+00:00,ARB,1393971511.25000000,32
2023-11-05 00:00:00+00:00,KAS,1380612940.75000000,33
2023-11-05 00:00:00+00:00,AAVE,1305391424.96000004,34
2023-11-05 00:00:00+00:00,MNT,1286369931.52999997,35
2023-11-05 00:00:00+00:00,QNT,1224906185.92000008,36
2023-11-05 00:00:00+00:00,ALGO,964064308.95000005,37
2023-11-05 00:00:00+00:00,RENDER,882492960.70000005,38
2023-11-05 00:00:00+00:00,USDD,725048381.75000000,39
2023-11-05 00:00:00+00:00,XDC,722933663.29999995,40
2023-11-05 00:00:00+00:00,BGB,659447836.53999996,41
2023-11-05 00:00:00+00:00,CAKE,555643005.36000001,42
2023-11-05 00:00:00+00:00,KCS,514976668.75999999,43
2023-11-05 00:00:00+00:00,SUI,484106645.85000002,44
2023-11-05 00:00:00+00:00,PAXG,473821504.98000002,45
2023-11-05 00:00:00+00:00,PEPE,469207607.73000002,46
2023-11-05 00:00:00+00:00,ZEC,468313369.25000000,47
2023-11-05 00:00:00+00:00,NEXO,389930880.80000001,48
2023-11-05 00:00:00+00:00,GT,384070235.73000002,49
2023-11-05 00:00:00+00:00,FLR,293787795.92000002,50
2023-11-05 00:00:00+00:00,JST,289596066.58999997,51
2023-11-05 00:00:00+00:00,WLD,204050034.72999999,52
2023-11-05 00:00:00+00:00,PYUSD,158850552.09000000,53
2023-11-05 00:00:00+00:00,EURC,53946956.84000000,54
2023-11-05 00:00:00+00:00,TAO,0.00000000,55
2023-11-05 00:00:00+00:00,POL,0.00000000,56
2023-11-06 00:00:00+00:00,BTC,684460477854.09997559,1
2023-11-06 00:00:00+00:00,ETH,228491840065.70001221,2
2023-11-06 00:00:00+00:00,USDT,85419287092.58000183,3
2023-11-06 00:00:00+00:00,BNB,38628783620.26000214,4
2023-11-06 00:00:00+00:00,XRP,38363058963.33999634,5
2023-11-06 00:00:00+00:00,USDC,24461850558.09000015,6
2023-11-06 00:00:00+00:00,SOL,17697740585.54000092,7
2023-11-06 00:00:00+00:00,ADA,12813261841.79999924,8
2023-11-06 00:00:00+00:00,DOGE,10825049582.18000031,9
2023-11-06 00:00:00+00:00,TRX,8671978889.12000084,10
2023-11-06 00:00:00+00:00,GRAM,8365420257.59000015,11
2023-11-06 00:00:00+00:00,LINK,7244219226.93999958,12
2023-11-06 00:00:00+00:00,DOT,6466472862.23999977,13
2023-11-06 00:00:00+00:00,LTC,5500199821.61999989,14
2023-11-06 00:00:00+00:00,DAI,5348957797.22999954,15
2023-11-06 00:00:00+00:00,SHIB,4979996811.55000019,16
2023-11-06 00:00:00+00:00,BCH,4748628117.19999981,17
2023-11-06 00:00:00+00:00,AVAX,4648475330.80000019,18
2023-11-06 00:00:00+00:00,LEO,3685013858.34999990,19
2023-11-06 00:00:00+00:00,XLM,3663073945.05999994,20
