date,dxy,sp500,nasdaq,gold,us10y,vix
2024-01-16,103.36000061,4765.97998047,14944.34960938,2026.00000000,4.06599998,13.84000015
2024-01-17,103.44999695,4739.20996094,14855.62011719,2002.59997559,4.10599995,14.78999996
2024-01-18,103.54000092,4780.93994141,15055.65039062,2018.59997559,4.14400005,14.13000011
2024-01-19,103.29000092,4839.81005859,15310.96972656,2026.50000000,4.14599991,13.30000019
2024-01-22,103.33000183,4850.43017578,15360.29003906,2019.80004883,4.09399986,13.18999958
2024-01-23,103.62000275,4864.60009766,15425.94042969,2023.69995117,4.14200020,12.55000019
2024-01-24,103.23999786,4868.54980469,15481.91992188,2013.90002441,4.17799997,13.14000034
2024-01-25,103.56999969,4894.16015625,15510.50000000,2016.90002441,4.13199997,13.44999981
2024-01-26,103.47000122,4890.97021484,15455.36035156,2016.80004883,4.15999985,13.26000023
2024-01-29,103.61000061,4927.93017578,15628.04003906,2025.19995117,4.09100008,13.60000038
2024-01-30,103.40000153,4924.97021484,15509.90039062,2031.50000000,4.05900002,13.31000042
2024-01-31,103.26999664,4845.64990234,15164.00976562,2048.39990234,3.96700001,14.35000038
2024-02-01,103.05000305,4906.18994141,15361.63964844,2053.00000000,3.86299992,13.88000011
2024-02-02,103.91999817,4958.60986328,15628.95019531,2036.09997559,4.03299999,13.85000038
2024-02-05,104.44999695,4942.81005859,15597.67968750,2025.69995117,4.16400003,13.67000008
2024-02-06,104.18000031,4954.22998047,15609.00000000,2034.50000000,4.09000015,13.06000042
2024-02-07,104.04000092,4995.06005859,15756.63964844,2035.19995117,4.11000013,12.82999992
2024-02-08,104.15000153,4997.91015625,15793.70996094,2032.19995117,4.17000008,12.78999996
2024-02-09,104.08000183,5026.60986328,15990.66015625,2023.30004883,4.18699980,12.93000031
2024-02-12,104.16999817,5021.83984375,15942.54980469,2018.19995117,4.17199993,13.93000031
2024-02-13,104.95999908,4953.16992188,15655.59960938,1992.90002441,4.31599998,15.85000038
2024-02-14,104.72000122,5000.62011719,15859.15039062,1990.30004883,4.26700020,14.38000011
2024-02-15,104.30000305,5029.72998047,15906.16992188,2002.09997559,4.23999977,14.01000023
2024-02-16,104.27999878,5005.56982422,15775.65039062,2011.50000000,4.29500008,14.23999977
2024-02-20,104.08000183,4975.50976562,15630.78027344,2027.50000000,4.27500010,15.42000008
2024-02-21,104.01000214,4981.79980469,15580.87011719,2022.30004883,4.32499981,15.34000015
2024-02-22,103.95999908,5087.02978516,16041.62011719,2019.69995117,4.32700014,14.53999996
2024-02-23,103.94000244,5088.79980469,15996.82031250,2038.59997559,4.26000023,13.75000000
2024-02-26,103.83000183,5069.52978516,15976.25000000,2028.50000000,4.29899979,13.73999977
2024-02-27,103.83000183,5078.18017578,16035.29980469,2034.00000000,4.31500006,13.43000031
2024-02-28,103.98000336,5069.75976562,15947.74023438,2033.00000000,4.27400017,13.84000015
2024-02-29,104.16000366,5096.27001953,16091.91992188,2045.69995117,4.25199986,13.39999962
2024-03-01,103.86000061,5137.08007812,16274.94042969,2086.89990234,4.17999983,13.10999966
2024-03-04,103.83000183,5130.95019531,16207.50976562,2117.69995117,4.21899986,13.48999977
2024-03-05,103.80000305,5078.64990234,15939.58984375,2133.50000000,4.13700008,14.46000004
2024-03-06,103.37000275,5104.75976562,16031.54003906,2150.30004883,4.10400009,14.50000000
2024-03-07,102.81999969,5157.35986328,16273.37988281,2158.00000000,4.09200001,14.43999958
2024-03-08,102.73999786,5123.68994141,16085.11035156,2178.60009766,4.08900023,14.73999977
2024-03-11,102.87000275,5117.93994141,16019.26953125,2182.50000000,4.10400009,15.22000027
2024-03-12,102.95999908,5175.27001953,16265.63964844,2160.39990234,4.15500021,13.84000015
2024-03-13,102.79000092,5165.31005859,16177.76953125,2175.39990234,4.19199991,13.75000000
2024-03-14,103.36000061,5150.47998047,16128.53027344,2163.00000000,4.29799986,14.39999962
2024-03-15,103.43000031,5117.08984375,15973.16992188,2157.30004883,4.30399990,14.40999985
2024-03-18,103.58000183,5149.41992188,16103.45019531,2160.69995117,4.34000015,14.32999992
2024-03-19,103.80999756,5178.50976562,16166.79003906,2156.30004883,4.29699993,13.81999969
2024-03-20,103.41000366,5224.62011719,16369.41015625,2157.89990234,4.27299976,13.03999996
2024-03-21,104.00000000,5241.52978516,16401.83984375,2182.39990234,4.27099991,12.92000008
2024-03-22,104.43000031,5234.18017578,16428.82031250,2158.10009766,4.21799994,13.06000042
2024-03-25,104.23000336,5218.18994141,16384.47070312,2174.80004883,4.25299978,13.18999958
2024-03-26,104.29000092,5203.58007812,16315.70019531,2175.60009766,4.23400021,13.23999977
2024-03-27,104.34999847,5248.49023438,16399.51953125,2190.60009766,4.19600010,12.77999973
2024-03-28,104.55000305,5254.35009766,16379.45996094,2217.39990234,4.20599985,13.01000023
2024-04-01,105.01999664,5243.77001953,16396.83007812,2236.50000000,4.32900000,13.64999962
2024-04-02,104.81999969,5205.81005859,16240.45019531,2261.00000000,4.36499977,14.60999966
2024-04-03,104.25000000,5211.49023438,16277.45996094,2294.39990234,4.35500002,14.32999992
2024-04-04,104.12000275,5147.20996094,16049.08007812,2288.80004883,4.30900002,16.35000038
2024-04-05,104.30000305,5204.33984375,16248.51953125,2325.69995117,4.37799978,16.03000069
2024-04-08,104.13999939,5202.39013672,16253.95996094,2331.69995117,4.42399979,15.18999958
2024-04-09,104.15000153,5209.91015625,16306.63964844,2343.50000000,4.36600018,14.97999954
2024-04-10,105.25000000,5160.64013672,16170.36035156,2329.60009766,4.55999994,15.80000019
2024-04-11,105.27999878,5199.06005859,16442.19921875,2354.80004883,4.57600021,14.90999985
2024-04-12,106.04000092,5123.41015625,16175.08984375,2356.19995117,4.49900007,17.30999947
2024-04-15,106.20999908,5061.81982422,15885.01953125,2365.80004883,4.62799978,19.22999954
2024-04-16,106.26000214,5051.41015625,15865.25000000,2390.80004883,4.65899992,18.39999962
2024-04-17,105.94999695,5022.20996094,15683.37011719,2371.69995117,4.58500004,18.20999908
2024-04-18,106.15000153,5011.12011719,15601.50000000,2382.30004883,4.64699984,18.00000000
2024-04-19,106.15000153,4967.22998047,15282.00976562,2398.39990234,4.61499977,18.70999908
2024-04-22,106.08000183,5010.60009766,15451.30957031,2332.19995117,4.62300014,16.94000053
2024-04-23,105.69000244,5070.54980469,15696.63964844,2327.69995117,4.59800005,15.68999958
2024-04-24,105.86000061,5071.62988281,15712.75000000,2324.50000000,4.65199995,15.97000027
2024-04-25,105.59999847,5048.41992188,15611.75976562,2329.80004883,4.70599985,15.36999989
2024-04-26,105.94000244,5099.95996094,15927.90039062,2334.80004883,4.66900015,15.02999973
2024-04-29,105.58000183,5116.16992188,15983.08007812,2345.39990234,4.61399984,14.67000008
2024-04-30,106.22000122,5035.68994141,15657.82031250,2291.39990234,4.68599987,15.64999962
2024-05-01,105.76000214,5018.39013672,15605.48046875,2299.89990234,4.59499979,15.39000034
2024-05-02,105.30000305,5064.20019531,15840.95996094,2299.19995117,4.57100010,14.68000031
2024-05-03,105.02999878,5127.79003906,16156.33007812,2299.00000000,4.50000000,13.48999977
2024-05-06,105.05000305,5180.74023438,16349.25000000,2321.60009766,4.48899984,13.48999977
2024-05-07,105.41000366,5187.70019531,16332.55957031,2315.19995117,4.46299982,13.22999954
2024-05-08,105.55000305,5187.66992188,16302.75976562,2313.60009766,4.49200010,13.00000000
2024-05-09,105.23000336,5214.08007812,16346.25976562,2332.10009766,4.44899988,12.68999958
2024-05-10,105.30999756,5222.68017578,16340.87011719,2367.30004883,4.50400019,12.55000019
2024-05-13,105.22000122,5221.41992188,16388.24023438,2336.10009766,4.48099995,13.60000038
2024-05-14,105.01000214,5246.68017578,16511.17968750,2353.39990234,4.44500017,13.42000008
2024-05-15,104.34999847,5308.14990234,16742.39062500,2388.69995117,4.35599995,12.44999981
2024-05-16,104.45999908,5297.10009766,16698.32031250,2380.00000000,4.37699986,12.42000008
2024-05-17,104.44999695,5303.27001953,16685.97070312,2412.19995117,4.42000008,11.98999977
2024-05-20,104.56999969,5308.12988281,16794.86914062,2433.89990234,4.43699980,12.14999962
2024-05-21,104.66000366,5321.41015625,16832.61914062,2421.69995117,4.41400003,11.85999966
2024-05-22,104.94000244,5307.00976562,16801.53906250,2389.19995117,4.43400002,12.28999996
2024-05-23,105.11000061,5267.83984375,16736.02929688,2335.00000000,4.47499990,12.77000046
2024-05-24,104.72000122,5304.72021484,16920.78906250,2332.50000000,4.46700001,11.93000031
2024-05-28,104.61000061,5306.04003906,17019.88085938,2355.19995117,4.54199982,12.92000008
2024-05-29,105.09999847,5266.95019531,16920.58007812,2340.30004883,4.62400007,14.27999973
2024-05-30,104.72000122,5235.47998047,16737.08007812,2342.89990234,4.55399990,14.47000027
2024-05-31,104.66999817,5277.50976562,16735.01953125,2322.89990234,4.51399994,12.92000008
2024-06-03,104.13999939,5283.39990234,16828.66992188,2346.60009766,4.40199995,13.10999966
2024-06-04,104.11000061,5291.33984375,16857.05078125,2325.50000000,4.33599997,13.15999985
2024-06-05,104.26999664,5354.02978516,17187.90039062,2354.10009766,4.28900003,12.63000011
2024-06-06,104.09999847,5352.95996094,17173.11914062,2370.30004883,4.28100014,12.57999992
2024-06-07,104.88999939,5346.99023438,17133.13085938,2305.19995117,4.42999983,12.22000027
2024-06-10,105.15000153,5360.79003906,17192.52929688,2307.69995117,4.46899986,12.73999977
2024-06-11,105.23000336,5375.31982422,17343.55078125,2307.50000000,4.40399981,12.85000038
2024-06-12,104.65000153,5421.02978516,17608.43945312,2336.00000000,4.29500008,12.03999996
2024-06-13,105.19999695,5433.74023438,17667.56054688,2300.19995117,4.23799992,11.93999958
2024-06-14,105.55000305,5431.60009766,17688.88085938,2331.39990234,4.21299982,12.65999985
2024-06-17,105.31999969,5473.22998047,17857.01953125,2312.39990234,4.27899981,12.75000000
2024-06-18,105.26000214,5487.02978516,17862.23046875,2330.39990234,4.21700001,12.30000019
2024-06-20,105.58999634,5473.16992188,17721.58984375,2353.80004883,4.25400019,13.27999973
2024-06-21,105.80000305,5464.62011719,17689.35937500,2316.39990234,4.25699997,13.19999981
2024-06-24,105.47000122,5447.87011719,17496.82031250,2330.00000000,4.24800014,13.32999992
2024-06-25,105.61000061,5469.29980469,17717.65039062,2316.60009766,4.23799992,12.84000015
2024-06-26,106.05000305,5477.89990234,17805.16015625,2299.19995117,4.31599998,12.55000019
2024-06-27,105.91000366,5482.87011719,17858.67968750,2324.50000000,4.28800011,12.23999977
2024-06-28,105.87000275,5460.47998047,17732.59960938,2327.69995117,4.34299994,12.43999958
2024-07-01,105.90000153,5475.08984375,17879.30078125,2327.60009766,4.47900009,12.22000027
2024-07-02,105.72000122,5509.00976562,18028.75976562,2323.00000000,4.43599987,12.02999973
2024-07-03,105.40000153,5537.02001953,18188.30078125,2359.80004883,4.35500002,12.09000015
2024-07-05,104.87999725,5567.18994141,18352.75976562,2388.50000000,4.27199984,12.47999954
2024-07-08,105.01000214,5572.85009766,18403.74023438,2355.19995117,4.26900005,12.36999989
2024-07-09,105.12000275,5576.97998047,18429.28906250,2360.10009766,4.30000019,12.51000023
2024-07-10,105.05000305,5633.91015625,18647.44921875,2372.19995117,4.28000021,12.85000038
2024-07-11,104.44000244,5584.54003906,18283.41015625,2415.00000000,4.19299984,12.92000008
2024-07-12,104.08999634,5615.35009766,18398.44921875,2414.00000000,4.18900013,12.46000004
2024-07-15,104.19000244,5631.22021484,18472.57031250,2422.89990234,4.22900009,13.11999989
2024-07-16,104.26999664,5667.20019531,18509.33984375,2462.39990234,4.16699982,13.18999958
2024-07-17,103.75000000,5588.27001953,17996.91992188,2454.80004883,4.14599991,14.47999954
2024-07-18,104.16999817,5544.58984375,17871.22070312,2451.80004883,4.18900013,15.93000031
2024-07-19,104.40000153,5505.00000000,17726.93945312,2395.50000000,4.23899984,16.52000046
2024-07-22,104.30999756,5564.41015625,18007.57031250,2392.00000000,4.26000023,14.90999985
2024-07-23,104.44999695,5555.74023438,17997.34960938,2404.60009766,4.23899984,14.72000027
2024-07-24,104.38999939,5427.12988281,17342.41015625,2413.30004883,4.28599977,18.04000092
2024-07-25,104.36000061,5399.22021484,17181.72070312,2351.89990234,4.25600004,18.45999908
2024-07-26,104.31999969,5459.10009766,17357.88085938,2380.00000000,4.19999981,16.38999939
2024-07-29,104.55999756,5463.54003906,17370.19921875,2377.30004883,4.17799997,16.60000038
2024-07-30,104.55000305,5436.43994141,17147.41992188,2405.00000000,4.14300013,17.69000053
2024-07-31,104.09999847,5522.29980469,17599.40039062,2426.50000000,4.10900021,16.36000061
2024-08-01,104.41999817,5446.68017578,17194.15039062,2435.00000000,3.97600007,18.59000015
2024-08-02,103.20999908,5346.56005859,16776.16015625,2425.69995117,3.79200006,23.38999939
2024-08-05,102.69000244,5186.33007812,16200.08007812,2401.69995117,3.78500009,38.56999969
2024-08-06,102.97000122,5240.02978516,16366.84960938,2389.10009766,3.88800001,27.70999908
2024-08-07,103.19999695,5199.50000000,16195.80957031,2390.50000000,3.96799994,27.85000038
2024-08-08,103.20999908,5319.31005859,16660.01953125,2422.19995117,3.99699998,23.79000092
2024-08-09,103.13999939,5344.16015625,16745.30078125,2432.10009766,3.94199991,20.37000084
2024-08-12,103.13999939,5344.39013672,16780.60937500,2462.39990234,3.90899992,20.70999908
2024-08-13,102.55999756,5434.43017578,17187.60937500,2466.69995117,3.85200000,18.12000084
2024-08-14,102.56999969,5455.20996094,17192.59960938,2439.39990234,3.81999993,16.19000053
2024-08-15,102.98000336,5543.22021484,17594.50000000,2453.10009766,3.92600012,15.22999954
2024-08-16,102.45999908,5554.25000000,17631.72070312,2498.60009766,3.89199996,14.80000019
2024-08-19,101.88999939,5608.25000000,17876.76953125,2501.80004883,3.86700010,14.64999962
2024-08-20,101.44000244,5597.12011719,17816.93945312,2511.30004883,3.81800008,15.88000011
2024-08-21,101.04000092,5620.85009766,17918.99023438,2508.39990234,3.77800012,16.27000046
2024-08-22,101.51000214,5570.64013672,17619.34960938,2478.89990234,3.86199999,17.54999924
2024-08-23,100.72000122,5634.60986328,17877.78906250,2508.39990234,3.80699992,15.85999966
2024-08-26,100.84999847,5616.83984375,17725.76953125,2517.69995117,3.81800008,16.14999962
2024-08-27,100.55000305,5625.79980469,17754.82031250,2516.00000000,3.83299994,15.43000031
2024-08-28,101.08999634,5592.18017578,17556.02929688,2501.00000000,3.84100008,17.11000061
2024-08-29,101.33999634,5591.95996094,17516.42968750,2525.69995117,3.86700010,15.64999962
2024-08-30,101.69999695,5648.39990234,17713.61914062,2493.80004883,3.91100001,15.00000000
2024-09-03,101.83000183,5528.93017578,17136.30078125,2489.89990234,3.84400010,20.71999931
2024-09-04,101.36000061,5520.06982422,17084.30078125,2493.39990234,3.76799989,21.31999969
2024-09-05,101.11000061,5503.41015625,17127.66015625,2511.39990234,3.73099995,19.89999962
2024-09-06,101.18000031,5408.41992188,16690.83007812,2493.50000000,3.71000004,22.37999916
2024-09-09,101.55000305,5471.04980469,16884.59960938,2501.80004883,3.69700003,19.45000076
2024-09-10,101.62999725,5495.52001953,17025.88085938,2512.30004883,3.64599991,19.07999992
2024-09-11,101.68000031,5554.12988281,17395.52929688,2512.10009766,3.65300012,17.69000053
2024-09-12,101.37000275,5595.75976562,17569.67968750,2551.19995117,3.68000007,17.06999969
2024-09-13,101.11000061,5626.02001953,17683.98046875,2581.30004883,3.65000010,16.55999947
2024-09-16,100.76000214,5633.08984375,17592.13085938,2580.39990234,3.62100005,17.13999939
2024-09-17,100.88999939,5634.58007812,17628.06054688,2564.30004883,3.64199996,17.61000061
2024-09-18,100.59999847,5618.25976562,17573.30078125,2570.69995117,3.68499994,18.22999954
2024-09-19,100.61000061,5713.64013672,18013.98046875,2588.00000000,3.74000001,16.32999992
2024-09-20,100.72000122,5702.54980469,17948.32031250,2619.89990234,3.72799993,16.14999962
2024-09-23,100.91999817,5718.56982422,17974.26953125,2626.50000000,3.73900008,15.89000034
2024-09-24,100.37000275,5732.93017578,18074.51953125,2651.19995117,3.73600006,15.39000034
2024-09-25,100.91999817,5722.25976562,18082.21093750,2659.19995117,3.78099990,15.40999985
2024-09-26,100.55999756,5745.37011719,18190.28906250,2669.89990234,3.79099989,15.36999989
2024-09-27,100.41999817,5738.16992188,18119.58984375,2644.30004883,3.74900007,16.95999908
2024-09-30,100.77999878,5762.47998047,18189.16992188,2636.10009766,3.80200005,16.72999954
2024-10-01,101.19000244,5708.75000000,17910.35937500,2667.30004883,3.74300003,19.26000023
2024-10-02,101.68000031,5709.54003906,17925.11914062,2647.10009766,3.78500009,18.89999962
2024-10-03,101.98999786,5699.93994141,17918.48046875,2657.10009766,3.84999990,20.48999977
2024-10-04,102.51999664,5751.06982422,18137.84960938,2645.80004883,3.98099995,19.20999908
2024-10-07,102.54000092,5695.93994141,17923.90039062,2644.80004883,4.02600002,22.63999939
2024-10-08,102.55000305,5751.12988281,18182.91992188,2615.00000000,4.03299999,21.42000008
2024-10-09,102.93000031,5792.04003906,18291.61914062,2606.00000000,4.06699991,20.86000061
2024-10-10,102.98999786,5780.04980469,18282.05078125,2620.60009766,4.09600019,20.93000031
2024-10-11,102.88999939,5815.02978516,18342.93945312,2657.60009766,4.07299995,20.45999908
2024-10-14,103.30000305,5859.85009766,18502.68945312,2647.80004883,4.09800005,19.70000076
2024-10-15,103.26000214,5815.25976562,18315.58984375,2661.39990234,4.03800011,20.63999939
2024-10-16,103.58999634,5842.47021484,18367.08007812,2674.00000000,4.01599979,19.57999992
2024-10-17,103.83000183,5841.47021484,18373.60937500,2691.00000000,4.09600019,19.11000061
2024-10-18,103.48999786,5864.66992188,18489.55078125,2713.69995117,4.07299995,18.03000069
2024-10-21,104.01000214,5853.97998047,18540.00976562,2723.10009766,4.18200016,18.37000084
2024-10-22,104.08000183,5851.20019531,18579.76953125,2744.19995117,4.20400000,18.20000076
2024-10-23,104.43000031,5797.41992188,18276.65039062,2714.39990234,4.24200010,19.23999977
2024-10-24,104.05999756,5809.85986328,18415.49023438,2734.89990234,4.19999981,19.07999992
2024-10-25,104.26000214,5808.12011719,18518.60937500,2740.89990234,4.23199987,20.32999992
2024-10-28,104.31999969,5823.52001953,18567.18945312,2742.89990234,4.27799988,19.79999924
2024-10-29,104.27999878,5832.91992188,18712.75000000,2768.39990234,4.27400017,19.34000015
2024-10-30,103.98999786,5813.66992188,18607.92968750,2788.50000000,4.26599979,20.35000038
2024-10-31,103.98000336,5705.45019531,18095.15039062,2738.30004883,4.28399992,23.15999985
2024-11-01,104.27999878,5728.79980469,18239.91992188,2738.60009766,4.36100006,21.87999916
2024-11-04,103.88999939,5712.68994141,18179.98046875,2736.10009766,4.30900002,21.97999954
2024-11-05,103.41999817,5782.75976562,18439.16992188,2740.30004883,4.28900003,20.48999977
2024-11-06,105.08999634,5929.04003906,18983.47070312,2667.60009766,4.42600012,16.27000046
2024-11-07,104.51000214,5973.10009766,19269.46093750,2698.39990234,4.34100008,15.19999981
2024-11-08,105.00000000,5995.54003906,19286.77929688,2687.50000000,4.30600023,14.93999958
2024-11-11,105.54000092,6001.35009766,19298.75976562,2611.19995117,4.30800009,14.97000027
2024-11-12,106.01999664,5983.99023438,19281.40039062,2600.00000000,4.43200016,14.71000004
2024-11-13,106.48000336,5985.37988281,19230.72070312,2580.80004883,4.45100021,14.02000046
2024-11-14,106.66999817,5949.16992188,19107.65039062,2568.19995117,4.41800022,14.31000042
2024-11-15,106.69000244,5870.62011719,18680.11914062,2565.69995117,4.42799997,16.13999939
2024-11-18,106.27999878,5893.62011719,18791.81054688,2610.60009766,4.41400003,15.57999992
2024-11-19,106.20999908,5916.97998047,18987.47070312,2627.10009766,4.37900019,16.35000038
2024-11-20,106.68000031,5917.10986328,18966.14062500,2648.19995117,4.40600014,17.15999985
2024-11-21,106.97000122,5948.70996094,18972.41992188,2672.10009766,4.43200016,16.87000084
2024-11-22,107.48999786,5969.33984375,19003.65039062,2709.89990234,4.40999985,15.23999977
2024-11-25,106.81999969,5987.37011719,19054.83984375,2616.80004883,4.26499987,14.60000038
2024-11-26,107.01000214,6021.62988281,19174.30078125,2620.30004883,4.30200005,14.10000038
2024-11-27,106.08000183,5998.74023438,19060.48046875,2639.89990234,4.24200010,14.10000038
2024-11-29,105.73999786,6032.37988281,19218.16992188,2657.00000000,4.17799997,13.51000023
2024-12-02,106.44999695,6047.14990234,19403.94921875,2634.89990234,4.19600010,13.34000015
2024-12-03,106.37000275,6049.87988281,19480.91015625,2644.69995117,4.22300005,13.30000019
2024-12-04,106.33999634,6086.49023438,19735.11914062,2653.80004883,4.17999983,13.44999981
2024-12-05,105.70999908,6075.10986328,19700.25976562,2626.60009766,4.17999983,13.53999996
2024-12-06,105.97000122,6090.27001953,19859.76953125,2638.60009766,4.15100002,12.77000046
2024-12-09,106.15000153,6052.85009766,19736.68945312,2664.89990234,4.19899988,14.18999958
2024-12-10,106.40000153,6034.91015625,19687.24023438,2697.60009766,4.22100019,14.18000031
2024-12-11,106.70999908,6084.18994141,20034.89062500,2733.80004883,4.27099991,13.57999992
2024-12-12,106.95999908,6051.25000000,19902.83984375,2687.50000000,4.32399988,13.92000008
2024-12-13,107.00000000,6051.08984375,19926.72070312,2656.00000000,4.39900017,13.81000042
2024-12-16,106.86000061,6074.08007812,20173.89062500,2651.39990234,4.39699984,14.68999958
2024-12-17,106.95999908,6050.60986328,20109.06054688,2644.39990234,4.38500023,15.86999989
2024-12-18,108.02999878,5872.16015625,19392.68945312,2636.50000000,4.49399996,27.62000084
2024-12-19,108.41000366,5867.08007812,19372.76953125,2592.19995117,4.57000017,24.09000015
2024-12-20,107.62000275,5930.85009766,19572.59960938,2628.69995117,4.52400017,18.36000061
2024-12-23,108.04000092,5974.06982422,19764.88085938,2612.30004883,4.59899998,16.78000069
2024-12-24,108.26000214,6040.04003906,20031.13085938,2620.00000000,4.59100008,14.27000046
2024-12-26,108.12999725,6037.58984375,20020.35937500,2638.80004883,4.57900000,14.72999954
2024-12-27,108.00000000,5970.83984375,19722.02929688,2617.19995117,4.61899996,15.94999981
2024-12-30,108.12999725,5906.93994141,19486.78906250,2606.10009766,4.54500008,17.39999962
2024-12-31,108.48999786,5881.62988281,19310.78906250,2629.19995117,4.57299995,17.35000038
2025-01-02,109.38999939,5868.54980469,19280.78906250,2658.89990234,4.57499981,17.93000031
2025-01-03,108.94999695,5942.47021484,19621.67968750,2645.00000000,4.59600019,16.12999916
2025-01-06,108.26000214,5975.37988281,19864.98046875,2638.39990234,4.61800003,16.04000092
2025-01-07,108.54000092,5909.02978516,19489.67968750,2656.69995117,4.68300009,17.81999969
2025-01-08,109.08999634,5918.25000000,19478.88085938,2664.50000000,4.69299984,17.70000076
2025-01-09,109.18000031,,,2683.80004883,,
2025-01-10,109.65000153,5827.04003906,19161.63085938,2708.50000000,4.77600002,19.54000092
2025-01-13,109.95999908,5836.22021484,19088.09960938,2673.50000000,4.80299997,19.19000053
2025-01-14,109.26999664,5842.91015625,19044.39062500,2677.50000000,4.78800011,18.70999908
2025-01-15,109.08999634,5949.91015625,19511.23046875,2712.50000000,4.65299988,16.12000084
2025-01-16,108.95999908,5937.33984375,19338.28906250,2746.39990234,4.60599995,16.60000038
2025-01-17,109.34999847,5996.66015625,19630.19921875,2744.30004883,4.60900021,15.97000027
2025-01-21,108.05999756,6049.24023438,19756.77929688,2755.00000000,4.57399988,15.06000042
2025-01-22,108.16999817,6086.37011719,20009.33984375,2767.60009766,4.59899998,15.10000038
2025-01-23,108.05000305,6118.70996094,20053.67968750,2763.10009766,4.63800001,15.02000046
2025-01-24,107.44000244,6101.24023438,19954.30078125,2777.30004883,4.62599993,14.85000038
2025-01-27,107.33999634,6012.27978516,19341.83007812,2737.50000000,4.52799988,17.89999962
2025-01-28,107.87000275,6067.70019531,19733.58984375,2766.80004883,4.55100012,16.40999985
2025-01-29,108.00000000,6039.31005859,19632.32031250,2769.10009766,4.55499983,16.55999947
2025-01-30,107.80000305,6071.16992188,19681.75000000,2823.00000000,4.51200008,15.84000015
2025-01-31,108.37000275,6040.52978516,19627.43945312,2812.50000000,4.56899977,16.43000031
2025-02-03,108.98999786,5994.56982422,19391.96093750,2833.89990234,4.54300022,18.62000084
2025-02-04,107.95999908,6037.87988281,19654.01953125,2853.30004883,4.51300001,17.20999908
2025-02-05,107.58000183,6061.47998047,19692.33007812,2871.60009766,4.42199993,15.77000046
2025-02-06,107.69000244,6083.56982422,19791.99023438,2856.00000000,4.44000006,15.50000000
2025-02-07,108.04000092,6025.99023438,19523.40039062,2867.30004883,4.48699999,16.54000092
2025-02-10,108.31999969,6066.43994141,19714.26953125,2914.30004883,4.49300003,15.81000042
2025-02-11,107.95999908,6068.50000000,19643.85937500,2912.50000000,4.53700018,16.02000046
2025-02-12,107.94000244,6051.97021484,19649.94921875,2909.00000000,4.63700008,15.89000034
2025-02-13,107.30999756,6115.06982422,19945.64062500,2925.89990234,4.52500010,15.10000038
2025-02-14,106.56999969,6114.62988281,20026.76953125,2883.60009766,4.47200012,14.77000046
2025-02-18,107.05000305,6129.58007812,20041.25976562,2931.60009766,4.54400015,15.35000038
2025-02-19,107.16999817,6144.14990234,20056.25000000,2919.39990234,4.53499985,15.27000046
2025-02-20,106.33999634,6117.52001953,19962.35937500,2940.00000000,4.50000000,15.65999985
2025-02-21,106.61000061,6013.12988281,19524.00976562,2937.60009766,4.42000008,18.20999908
2025-02-24,106.59999847,5983.25000000,19286.92968750,2947.89990234,4.39300013,18.97999954
2025-02-25,106.30999756,5955.25000000,19026.39062500,2904.50000000,4.29799986,19.43000031
2025-02-26,106.41999817,5956.06005859,19075.25976562,2916.80004883,4.24900007,19.10000038
2025-02-27,107.23999786,5861.56982422,18544.41992188,2883.19995117,4.28499985,21.12999916
2025-02-28,107.61000061,5954.50000000,18847.27929688,2836.80004883,4.23099995,19.62999916
2025-03-03,106.75000000,5849.72021484,18350.18945312,2890.19995117,4.17999983,22.78000069
2025-03-04,105.73999786,5778.14990234,18285.16015625,2909.60009766,4.21000004,23.51000023
2025-03-05,105.73999786,5842.62988281,18552.73046875,2915.30004883,4.26499987,21.93000031
2025-03-06,104.05999756,5738.52001953,18069.25976562,2916.60009766,4.28599977,24.87000084
2025-03-07,103.83999634,5770.20019531,18196.22070312,2904.69995117,4.31699991,23.37000084
2025-03-10,103.91000366,5614.56005859,17468.32031250,2891.00000000,4.21299982,27.86000061
2025-03-11,103.44000244,5572.06982422,17436.09960938,2912.89990234,4.28800011,26.92000008
2025-03-12,103.61000061,5599.29980469,17648.44921875,2939.10009766,4.31799984,24.22999954
2025-03-13,103.83000183,5521.52001953,17303.00976562,2984.30004883,4.27400017,24.65999985
2025-03-14,103.72000122,5638.93994141,17754.08984375,2994.50000000,4.30800009,21.77000046
2025-03-17,103.37000275,5675.12011719,17808.66015625,3000.00000000,4.30600023,20.51000023
2025-03-18,103.23999786,5614.66015625,17504.11914062,3035.10009766,4.28100014,21.70000076
2025-03-19,103.43000031,5675.29003906,17750.78906250,3035.89990234,4.25600004,19.89999962
2025-03-20,103.84999847,5662.89013672,17691.63085938,3040.00000000,4.23299980,19.79999924
2025-03-21,104.08999634,5667.56005859,17784.05078125,3018.19995117,4.25199986,19.28000069
2025-03-24,104.26000214,5767.56982422,18188.58984375,3013.10009766,4.33099985,17.47999954
2025-03-25,104.18000031,5776.64990234,18271.85937500,3023.69995117,4.30700016,17.14999962
2025-03-26,104.55000305,5712.20019531,17899.01953125,3020.89990234,4.33799982,18.32999992
2025-03-27,104.06999969,5693.31005859,17804.02929688,3060.19995117,4.36899996,18.69000053
2025-03-28,104.04000092,5580.93994141,17322.99023438,3086.50000000,4.25500011,21.64999962
2025-03-31,104.20999908,5611.85009766,17299.28906250,3122.80004883,4.24599981,22.28000069
