date,BTCUSDT,ETHUSDT,SNDKUSDT,BTCUSDC,SPCXUSDT,ETHUSDC,XAUUSDT,SOLUSDT,SNXXUSDT,MUUSDT,SOXLUSDT,SKHYNIXUSDT,XAGUSDT,KORUUSDT,SKHYUSDT,CLUSDT,GPSUSDT,ZECUSDT,XRPUSDT,ACEUSDT,HYPEUSDT,TUTUSDT,PORTALUSDT,BTWUSDT,BZUSDT,DRAMUSDT,CYSUSDT,BNBUSDT,DOGEUSDT,SOLUSDC,PUMPUSDT,WLDUSDT,APRUSDT,LINKUSDT,SOXSUSDT,SAMSUNGUSDT,INTCUSDT,CRCLUSDT,ADAUSDT,AIOUSDT,1000PEPEUSDT,NBISUSDT,MRVLUSDT,MUUUSDT,AKEUSDT,QQQUSDT,VELVETUSDT,MSTRUSDT,HEMIUSDT,BEATUSDT,SUIUSDT,PAXGUSDT,EWYUSDT,NVDAUSDT,ONGUSDT,CBRSUSDT,CHIPUSDT,AAOIUSDT,LITEUSDT,GOOGLUSDT,NEARUSDT,HUSDT,SPCXUSD1,AVAXUSDT,AXTIUSDT,TRXUSDT,XAUTUSDT,TSLAUSDT,KAITOUSDT,XPINUSDT,ENAUSDT,ONDOUSDT,GRVTUSDT,CAPUSDT,AAPLUSDT,TAOUSDT,XRPUSDC,ZHIPUUSDT,AAVEUSDT,AMDUSDT,MVLLUSDT,BTCUSD1,FILUSDT,BNBUSDC,XMRUSDT,BICOUSDT,UNIUSDT,BTCU,GIGGLEUSDT,COWUSDT,STARUSDT,HOMEUSDT,LTCUSDT,MSFTUSDT,BEUSDT,TQQQUSDT,WLFIUSDT,BSBUSDT,FETUSDT,COHRUSDT,RKLBUSDT,SPYUSDT,METAUSDT,DELLUSDT,SKYAIUSDT,1000SHIBUSDT,XLMUSDT,PENGUUSDT,BCHUSDT,DOTUSDT,APTUSDT,WDCUSDT,ETHFIUSDT,EDENUSDT,COINUSDT,NATGASUSDT,LITUSDT,INJUSDT,CRWVUSDT,ZECUSDC,PLTRUSDT,AMZNUSDT,ALICEUSDT,ARMUSDT,TRUMPUSDT,ALLOUSDT,ORCLUSDT,BANKUSDT,EULUSDT,PRLUSDT,COPPERUSDT,CRVUSDT,RAREUSDT,HBARUSDT,COTIUSDT,MINIMAXUSDT,OPUSDT,USUSDT,DEXEUSDT,ROBOUSDT,REUSDT,MUBARAKUSDT,SOPHUSDT,DOSUSDT,LABUSDT,ETHU,ONUSDT,FARTCOINUSDT,ETCUSDT
2024-06-14,15866317033.62730026,8724522321.55577087,,2084337391.42670012,,819269841.19623995,,2040385063.52500010,,,,,,,,,,12426525.23078000,342519639.57029998,16266025.44882400,,,29949342.37577000,,,,,484000763.54390001,573482556.10925996,307967103.81931001,,245413534.99890000,,187666204.53540000,,,,,181443404.71320000,,1255501903.97349048,,,,,,,,,,97388437.09562001,,,,31824159.29699000,,,,,,206782434.13400000,,,275562161.20200002,,43169078.36422000,,,,,185026731.92960000,450389027.02683002,,,,43339985.67693000,55702687.08587000,,36600248.39200000,,,,239244964.72819999,39984360.44110000,26020455.13543000,19373420.59130000,365731193.52600002,,,,,,158443613.45170999,,,,,,140693304.76240000,,,,,,,356602255.35570103,22880613.64716000,,153633560.12650001,168602265.09180000,82128979.99010000,,133262121.48080000,,,,,322280006.47359997,,,,,33859510.23780000,,,,,,,,,293319312.21319997,,21565354.69143000,11498591.73458000,,173380779.06044999,,,,,,,,,,,,128640747.89889000
2024-06-15,4794362622.71790028,5582814974.94713974,,488149042.08060002,,592762754.63888001,,796044774.03100002,,,,,,,,,,6838096.91858000,280678764.47533000,7051495.95640300,,,11811087.02078000,,,,,217045720.22610000,234733376.37825999,167705340.68812999,,102400086.53360000,,96410804.67475000,,,,,81912481.24640000,,809129492.84471810,,,,,,,,,,41358445.07260000,,,,19705758.86173000,,,,,,73828585.93300000,,,104381737.02000000,,27394413.65956000,,,,,109635737.57150000,105404964.76586001,,,,19706675.23403000,45578631.10054000,,19380492.37900000,,,,152774002.09320000,19614420.81160000,14891916.67877000,8708980.76620000,353743197.94499999,,,,,,65796720.23639000,,,,,,55065097.52420000,,,,,,,150550232.80553499,13006730.82970000,,69108674.28042001,65719525.09850000,39555683.38180000,,158680367.04750001,,,,,181340425.91170001,,,,,18840771.95340000,,,,,,,,,298050043.79650003,,11470768.57153000,8540075.76838000,,118658446.84370001,,,,,,,,,,,,61846248.66634000
2024-06-16,5344491611.46030045,4792346124.67986012,,533769055.93140000,,463889705.05089998,,1082041041.43700004,,,,,,,,,,6874803.17274000,248473198.91290000,7173903.29228200,,,11390476.71908000,,,,,203197847.57229999,196847566.47681999,163494135.06380001,,140705269.27820000,,105312041.75836000,,,,,74973482.21690001,,757207286.29494655,,,,,,,,,,39059298.06697000,,,,13006115.56640000,,,,,,74063160.59199999,,,139908221.01899999,,30562576.89859000,,,,,108550736.08759999,95172398.66305000,,,,21559180.39290000,47322975.37006000,,22649115.05800000,,,,98356959.95469999,18866584.35130000,13132607.71078000,9192243.00900000,233476200.25000000,,,,,,65589347.02095000,,,,,,52987718.13440000,,,,,,,109049386.94298699,13207704.16992000,,56704722.48568000,80453257.24160001,34638811.84670000,,166106630.91740000,,,,,133766063.22880000,,,,,16102205.37810000,,,,,,,,,284793850.96030003,,12670563.97860000,6620869.85814000,,96436125.04539999,,,,,,,,,,,,52373354.44831000
2024-06-17,16425433493.30369949,10383899880.01182938,,2125562030.17799997,,1068329024.36030996,,2086160254.76999998,,,,,,,,,,14595158.07912000,851505908.92372000,21124586.33717700,,,27485659.47601000,,,,,450875844.31309998,670799476.42600000,323255561.69505000,,311711759.49059999,,211006319.29543999,,,,,239816232.17960000,,1137125588.21090198,,,,,,,,,,115087599.81659000,,,,20886449.62963000,,,,,,207223152.09500000,,,286948736.79799998,,61575659.89869000,,,,,233803307.38550001,234496737.70550999,,,,40927793.88055000,157031209.85453999,,77358882.72800000,,,,264302478.84299999,37979934.61010000,23448818.06637000,13503046.05820000,297177946.68699998,,,,,,150030221.56279999,,,,,,195924068.38240001,,,,,,,336641737.67108101,41520214.28146000,,156640722.21937001,149972152.63429999,94182160.86110000,,241869780.92390001,,,,,308282337.75309998,,,,,30234032.49770000,,,,,,,,,502808143.69190001,,30227833.20582000,14547261.10153000,,168753494.32251999,,,,,,,,,,,,147630485.27587000
2024-06-18,21816313661.79880142,11343168334.36804008,,2291220929.49090004,,1238511783.89848995,,3416999372.83300018,,,,,,,,,,18745943.45134000,841513262.18002999,26195030.17081100,,,41684144.95737000,,,,,679954872.35570002,920981935.57307994,487546307.00515002,,448730990.67670000,,316270326.28823000,,,,,350713877.11940002,,1573490728.69112873,,,,,,,,,,183629498.63168001,,,,24420677.88087000,,,,,,289545321.32999998,,,377735414.03399998,,70789813.09084000,,,,,335595585.71689999,399987270.34157997,,,,66020065.88792000,143302892.74233001,,66945246.70500000,,,,416146623.62419999,50705667.53070000,28016394.44439000,19965296.47060000,252041030.36100000,,,,,,235953857.39930999,,,,,,176399524.16510001,,,,,,,403250721.12687701,51648993.21831000,,260544795.94843000,254790325.50450000,167269914.84040001,,225705371.49129999,,,,,313420738.80610001,,,,,31304383.39450000,,,,,,,,,419544680.40420002,,44801083.77120000,15878218.54311000,,248295431.07789001,,,,,,,,,,,,238469277.43112999
2024-06-19,9773747644.96730042,8299632826.19349957,,1123771404.24370003,,854807890.96735001,,1894032300.00200009,,,,,,,,,,10740644.44260000,339177553.88178003,9438661.50352000,,,15188462.08669000,,,,,458331811.99830002,427846824.39973998,314588830.57896000,,213463240.02430001,,143045106.09534001,,,,,160258759.77020001,,1183504180.67070675,,,,,,,,,,92165340.90670000,,,,8914979.90499000,,,,,,175375569.39600000,,,165596226.03999999,,33916954.98842000,,,,,202087730.77010000,249047892.74065000,,,,46060607.96743000,62602550.79599000,,56070552.83600000,,,,150614625.83809999,34895923.37590000,14597398.52985000,8654028.82850000,229993698.82100001,,,,,,101992447.82623000,,,,,,282158743.39069998,,,,,,,209593825.52485001,19077003.55088000,,91506475.11210001,131290533.11660001,64821611.01770000,,166093610.16440001,,,,,191929471.40180001,,,,,17029259.24230000,,,,,,,,,300022383.79280001,,21298973.66107000,7895481.24722000,,157372054.00299999,,,,,,,,,,,,110280048.20640001
2024-06-20,14443082252.52599907,8897629754.84559059,,1634691287.41100001,,868674114.87655997,,2249420513.54699993,,,,,,,,,,10257008.16700000,338484147.29501998,22117029.88903000,,,16913414.84793000,,,,,418149203.30900002,434200436.79421002,334916419.57784998,,424370463.60900003,,140862438.71658000,,,,,147322802.09959999,,1247944778.62494707,,,,,,,,,,125207462.51416001,,,,162720522.72391000,,,,,,284963316.20999998,,,239033084.47099999,,25425586.73159000,,,,,207267978.66450000,220295270.47143999,,,,34575524.27566000,61116853.77822000,,44164713.76300000,,,,161812263.78970000,30788501.85530000,12564903.37420000,9106431.86850000,175951471.38999999,,,,,,96680269.22824000,,,,,,599266140.17130005,,,,,,,192465636.28634301,15272869.74392000,,100105062.69449000,145333477.75529999,80072291.59220000,,140764039.19000000,,,,,238985120.15830001,,,,,15528052.00590000,,,,,,,,,233734660.48460001,,18507332.60816000,8982071.28799000,,140753177.49009001,,,,,,,,,,,,117468810.81566000
2024-06-21,13452781556.58919907,8759168104.96022987,,1599087214.80789995,,952219781.04747999,,2134285380.25200009,,,,,,,,,,10622066.52523000,354192331.34785998,13228949.87417800,,,19566846.48434000,,,,,348133441.48610002,393938924.07292002,332303713.35437000,,334557983.93400002,,192061520.75685000,,,,,142832982.69250000,,1183430181.51041794,,,,,,,,,,125844528.94659001,,,,263601921.84434000,,,,,,257122208.94100001,,,191382596.78200001,,46524569.49433000,,,,,138931642.68520001,177185627.98627999,,,,29388711.81182000,57858451.69076000,,42401977.17400000,,,,161752571.76420000,28291819.75340000,21440156.35904000,9804481.09800000,139270875.56500000,,,,,,113587393.42472000,,,,,,210804186.20670000,,,,,,,201385809.36130500,17315650.12341000,,120861029.94243000,128640954.21480000,76826649.95860000,,127368342.34209999,,,,,167714182.71820000,,,,,25427251.79210000,,,,,,,,,271005673.52139997,,18399211.98561000,8071481.36282000,,134707879.30059001,,,,,,,,,,,,108135120.65595999
2024-06-22,3462300794.00670004,2950982843.35629988,,323752713.73869997,,256841723.52265000,,837361278.21599996,,,,,,,,,,5482133.87724000,114173581.18052000,7952753.84660900,,,11376232.58305000,,,,,159698905.07679999,190725548.35716999,134253338.10409999,,198957024.74820000,,103051512.09779000,,,,,124014756.20680000,,532672975.69681811,,,,,,,,,,58317933.19776000,,,,95490360.91235000,,,,,,126763358.89100000,,,383374723.83700001,,32445225.23253000,,,,,73848134.77670000,96553686.60870001,,,,13696840.19891000,17605636.48239000,,21252463.49700000,,,,69069178.24699999,12350537.91390000,12637310.69776000,5373014.66070000,72847035.67299999,,,,,,46626958.25223000,,,,,,177750895.36710000,,,,,,,100074459.39415599,7994317.03739000,,82958167.14313000,76694451.44340000,28637506.30710000,,52260378.89880000,,,,,94325733.08120000,,,,,8422307.46080000,,,,,,,,,140888909.44020000,,8546946.46181000,3266004.40149000,,66922671.60431000,,,,,,,,,,,,39369226.19113000
2024-06-23,4609994525.56939983,4887692168.50265026,,427585589.28270000,,377820972.49158001,,1063481326.46599996,,,,,,,,,,7356613.35728000,161383230.80544001,9630493.95277700,,,14657289.32426000,,,,,241168991.59340000,347625744.24965000,158988894.60782000,,178135978.62160000,,104018983.04582000,,,,,123023772.80650000,,706024493.79586995,,,,,,,,,,111660084.48367999,,,,33620433.55239000,,,,,,168870109.76899999,,,338109628.21600002,,26797310.89100000,,,,,90533713.57870001,126602012.53578000,,,,17320844.73682000,24150498.14123000,,23838684.20400000,,,,119218173.57889999,18276977.59170000,8231029.27270000,6382634.78030000,71941204.88200000,,,,,,62323217.24721000,,,,,,169270832.54510000,,,,,,,111748099.51428200,9447574.62102000,,89009130.99345000,77934635.12520000,36143357.49950000,,67101405.13510000,,,,,91215076.14500000,,,,,9902419.08770000,,,,,,,,,168139067.65270001,,11881101.65473000,7333339.27349000,,92734679.97609000,,,,,,,,,,,,55953179.91970000
2024-06-24,27225661676.17079926,13901750459.19383049,,2853754278.65509987,,1523547793.63830996,,3181534296.50099993,,,,,,,,,,15643128.81606000,410700674.67276001,14077668.01083000,,,27418261.40338000,,,,,623736699.03999996,602937864.39832997,465937428.76059002,,273225800.37940001,,228948347.51216000,,,,,231037057.28070000,,1238800349.07225251,,,,,,,,,,154064211.47347000,,,,97138769.81534000,,,,,,489392179.02700001,,,370141729.06199998,,50758537.00832000,,,,,180921113.19360000,265287127.83708000,,,,32299073.72630000,75906547.91027001,,100331052.98999999,,,,269653891.11119998,46582637.79170000,21807271.17125000,7004753.84550000,192189065.44100001,,,,,,208652271.86618999,,,,,,288205904.68330002,,,,,,,250234604.43391800,24896919.93065000,,301539652.75888997,185806418.13670000,89702375.13249999,,123065513.51140000,,,,,202973348.79800001,,,,,17872958.95610000,,,,,,,,,275998332.92409998,,26362352.40712000,12296219.43107000,,158047190.37744999,,,,,,,,,,,,134387621.45135000
2024-06-25,16245823572.75499916,6678808477.45230007,,1803887435.94490004,,736094348.62222004,,2017593133.39800000,,,,,,,,,,8898839.37311000,224381863.98394001,11220032.57482300,,,15016287.27752000,,,,,303855632.17369998,487624688.96840000,307202822.14102000,,174706492.83270001,,128544342.00296000,,,,,133211486.72770000,,1448008996.39944792,,,,,,,,,,68840475.28265999,,,,34927882.12956000,,,,,,204631833.76699999,,,175755116.20800000,,33036092.59021000,,,,,98961273.82460000,154312950.21024001,,,,20544869.72579000,35503359.98755000,,108946454.90400000,,,,110402176.08000000,24067987.19310000,12331717.93507000,4669481.86200000,95473397.67800000,,,,,,97759486.73552001,,,,,,229503048.78060001,,,,,,,218834877.57129201,16509614.98201000,,227915112.32888001,95922825.18650000,43914067.69840000,,70185240.17450000,,,,,128234140.20070000,,,,,10045012.08130000,,,,,,,,,179032680.96500000,,16733711.18104000,6929674.17004000,,94411265.66145000,,,,,,,,,,,,72015660.72096001
2024-06-26,10474223643.73329926,6063286037.31369972,,1214355218.11919999,,599507768.68553996,,1494795972.64899993,,,,,,,,,,8021361.16194000,234658626.32293001,8440083.41723100,,,14366598.27223000,,,,,271087235.94270003,325642688.85746998,286371667.43721998,,215419482.54699999,,105984887.62161000,,,,,143466403.27419999,,1111216174.29205751,,,,,,,,,,71048651.24327999,,,,51624359.94301000,,,,,,150735597.70800000,,,279733412.57499999,,52814515.33314000,,,,,115860025.46820000,155492260.62228999,,,,16073218.09729000,38440427.15941000,,57088192.70600000,,,,99996648.26820000,23436183.50160000,12203986.29985000,4256728.58260000,79240099.43099999,,,,,,76500282.80611999,,,,,,350319295.56430000,,,,,,,126729371.21931601,11976326.33741000,,178404838.69854999,89396915.92690000,38249098.40940000,,73906712.49670000,,,,,116315069.25290000,,,,,8581200.80800000,,,,,,,,,157127312.25749999,,13875928.04358000,4455623.41987000,,96490490.14674000,,,,,,,,,,,,59772894.51977000
2024-06-27,9845346127.87420082,5901459500.76735020,,1186200577.49160004,,602134738.86149001,,3009817051.44899988,,,,,,,,,,8864176.88684000,210358759.16376001,11322678.13654500,,,14187893.62719000,,,,,261687280.90860000,389758617.14617002,1746910109.58676004,,190203887.72850001,,146191582.40437001,,,,,129527885.49400000,,888970729.90883851,,,,,,,,,,54119991.96327000,,,,35078904.72512000,,,,,,148446581.31099999,,,311002205.75900000,,32698947.85945000,,,,,100292248.57120000,128743134.30362999,,,,14683553.88748000,34901235.17291000,,75923849.69499999,,,,105624426.30720000,25082793.72330000,12182005.31126000,5360458.52230000,84921859.92500000,,,,,,80195115.77867000,,,,,,323898384.79750001,,,,,,,135532985.41345999,12186248.74913000,,160126858.68713000,171372044.09079999,36322993.89500000,,75083537.42500000,,,,,134942922.25770000,,,,,8106793.74600000,,,,,,,,,140976407.74739999,,15623997.44471000,4703079.67109000,,122659162.53700000,,,,,,,,,,,,76863163.68835001
2024-06-28,11963155606.57769966,7138480475.03431034,,1590632682.41739988,,757976207.41795003,,2682088425.85300016,,,,,,,,,,9305289.85255000,290172339.29642999,13409800.21385500,,,14181932.47788000,,,,,274348994.11610001,396048602.93826002,401368971.61849999,,215999224.37470001,,145916474.66545001,,,,,163217707.71050000,,931769397.61814559,,,,,,,,,,68386885.99950001,,,,45792893.72696000,,,,,,162897616.20699999,,,306935970.16500002,,36744947.32598000,,,,,129405563.06460001,113273538.91824999,,,,18076574.91672000,41921663.43510000,,54994561.27500000,,,,119748724.83589999,23226984.93960000,10636307.81566000,4562768.22940000,122811344.64500000,,,,,,138282100.34121001,,,,,,208042218.40369999,,,,,,,194508253.61860901,18173936.24391000,,240554993.65520999,164169480.79179999,46461885.04340000,,99118849.67520000,,,,,112032751.25000000,,,,,9169876.34970000,,,,,,,,,160088700.28690001,,13723495.79268000,5789727.74556000,,103797673.94780999,,,,,,,,,,,,77185664.16801000
2024-06-29,4854467389.02330017,2493797462.54180002,,618924324.79250002,,260513625.03073001,,939087492.06900001,,,,,,,,,,6056778.21099000,98829420.88371000,8579059.01723700,,,10981122.51832000,,,,,135857764.75070000,146478007.12735000,151086639.39612001,,156035050.73120001,,103391961.85036001,,,,,144241944.15210000,,458484819.34413749,,,,,,,,,,36868010.59682000,,,,20923804.60711000,,,,,,70889595.32700001,,,156100046.02900001,,50399090.76275000,,,,,90776496.98199999,55822901.12825000,,,,13607623.37416000,12291482.40051000,,38680601.56600000,,,,66284346.00700000,13247685.12220000,9927018.38984000,2692924.40300000,63868838.58700000,,,,,,114232266.76648000,,,,,,99003164.02620000,,,,,,,67518916.13124900,8165797.13530000,,87809939.73678000,70069142.13540000,23504316.13620000,,62128351.82010000,,,,,78427204.70800000,,,,,5993035.83810000,,,,,,,,,113613949.44930001,,8225124.88249000,5684042.38483000,,53748064.21679000,,,,,,,,,,,,41295720.91331000
2024-06-30,9131797044.07349968,3992984415.09219980,,1137517911.62080002,,415651205.48648000,,1538757955.85200000,,,,,,,,,,7729809.16445000,143650586.44126999,7677566.46798300,,,12997061.80867000,,,,,206355869.73539999,205949508.40163001,226068237.66124001,,397856393.37650001,,122561703.02910000,,,,,103835772.27079999,,763211533.03613031,,,,,,,,,,45810466.23431000,,,,28863137.75550000,,,,,,140231439.61800000,,,223227150.63900000,,33243780.40925000,,,,,101483250.60690001,99701979.10345000,,,,18692736.23828000,20045783.16730000,,41424550.09700000,,,,87682172.84970000,16973880.22900000,13250863.45134000,6496980.23430000,64860914.02100000,,,,,,114779576.85232000,,,,,,139340286.52590001,,,,,,,104090922.18654899,12293307.22554000,,101887625.09579000,82908210.83790000,33588867.76740000,,71531754.50990000,,,,,96873395.98330000,,,,,6299758.75570000,,,,,,,,,145647772.14060000,,11350142.26481000,16672445.28222000,,69729546.54383001,,,,,,,,,,,,53599197.42037000
2024-07-01,12249759638.55010033,5995532614.39527988,,1658070048.71449995,,624888658.09089005,,1594088034.54500008,,,,,,,,,,10898993.59900000,228365696.33412001,7022437.80720900,,,17348565.36597000,,,,,217012514.99370000,274836149.97996002,245963009.96290001,,517713783.36610001,,133479736.64448000,,,,,136777023.18320000,,738360596.75955558,,,,,,,,,,43158625.22605000,,,,14729674.25045000,,,,,,117440755.43799999,,,264447124.93599999,,59648866.55713000,,,,,111652467.15830000,117500882.12640999,,,,23041672.10141000,32365793.12813000,,43562018.96600000,,,,126695358.54690000,17529042.52410000,15181657.34353000,4517155.82480000,82291371.77900000,,,,,,90695627.16316000,,,,,,148442863.77230000,,,,,,,118691862.86914200,16879291.42356000,,111632756.26716000,133246061.25070000,46970469.96600000,,95592514.93529999,,,,,75138731.33310001,,,,,8037036.27330000,,,,,,,,,234876233.13839999,,17861195.26460000,7422231.13942000,,86015329.65493000,,,,,,,,,,,,66228334.56412000
2024-07-02,10187608652.30550003,4168787637.14763021,,1140739697.29940009,,409530759.99553001,,2061790403.21300006,,,,,,,,,,7187458.75743000,249258350.52228001,9127203.10763300,,,20716539.57845000,,,,,202442070.04710001,225046961.00288999,297597289.07810998,,457218066.32859999,,131495395.97431000,,,,,136361401.59480000,,612429233.66730344,,,,,,,,,,45928449.71582000,,,,8606374.58504000,,,,,,167917119.98199999,,,211312179.14700001,,39909867.06343000,,,,,96184002.20230000,90805899.61599000,,,,58295053.31455000,40269568.19758000,,97062032.53900000,,,,99462790.24770001,14125685.45740000,8566005.40968000,3851719.99790000,76947510.37899999,,,,,,79447883.35748000,,,,,,110510384.12250000,,,,,,,92305417.34363000,16754583.22182000,,93879830.15512000,221755349.39070001,38648300.22550000,,197290175.67609999,,,,,73168167.47229999,,,,,7619856.83630000,,,,,,,,,152566864.13479999,,18574992.99315000,6063110.42884000,,65775782.60580000,,,,,,,,,,,,55191770.92889000
2024-07-03,17865344372.01359940,8373143758.36071014,,1977585676.64529991,,844782697.53946996,,2918862857.36199999,,,,,,,,,,13009322.28794000,359873885.84141999,11377970.37861000,,,28086823.61306000,,,,,395612764.48949999,397037514.64099002,450557827.17707998,,829452053.51750004,,254125070.69666001,,,,,199733893.86680001,,1043920596.91678286,,,,,,,,,,74661301.07506999,,,,13944182.45846000,,,,,,194635406.38699999,,,280778703.01400000,,58473029.72517000,,,,,148998638.41440001,127973797.30576000,,,,91106828.14618000,51970686.08328000,,84750685.46900000,,,,185345308.00709999,25490246.08870000,11515828.35282000,4530017.44950000,97938427.13699999,,,,,,147856450.13771001,,,,,,112749533.66990000,,,,,,,169207439.16656300,19333596.71823000,,114850467.62519000,207605049.73339999,54038043.62480000,,207752407.85830000,,,,,118358716.79480000,,,,,8964627.65190000,,,,,,,,,171799793.80090001,,30309102.76257000,8337747.15965000,,129881862.12502000,,,,,,,,,,,,84422844.15245000
2024-07-04,25874210041.42713928,12216177700.63474083,,2616945151.00500011,,1216822898.74169993,,3368336759.91499996,,,,,,,,,,21054046.41414000,543517837.10581005,15385719.68242500,,,29068892.19824000,,,,,670543555.87109995,792064248.60123003,502856423.12756997,,871384395.57290006,,279981777.54045999,,,,,281982404.51050001,,1518550407.77943110,,,,,,,,,,108791935.18696000,,,,18187373.88745000,,,,,,260801331.97099999,,,265630053.77200001,,84336276.39031000,,,,,176843507.40239999,214760965.53898001,,,,69825217.95406000,79305042.88189000,,70216568.33000000,,,,244500825.98580000,46182430.08850000,15556482.47046000,8347778.89250000,116042566.82600001,,,,,,222955667.73535001,,,,,,154237052.62300000,,,,,,,238729808.91230300,33060141.55262000,,231368464.74634001,227660464.84590000,87501238.94620000,,184129295.27860001,,,,,132429698.13079999,,,,,15294586.33920000,,,,,,,,,233832269.79220000,,36614396.84542000,12021375.56748000,,169586396.39451000,,,,,,,,,,,,140968121.18818000
2024-07-05,32076653813.40087891,16931336844.73350906,,2800389413.15759993,,1320469211.76079011,,4615294253.07999992,,,,,,,,,,35373729.68221000,787105798.55193996,30722122.87092700,,,47310668.30166000,,,,,1033854210.81420004,1016970380.25286996,624605477.80967999,,710234113.81180000,,401789467.67513001,,,,,470380501.15149999,,2120087786.35281205,,,,,,,,,,210358717.41174999,,,,22802708.31214000,,,,,,334937786.13800001,,,474373048.03600001,,160797631.87540001,,,,,288763441.20190001,335808766.25414997,,,,73650551.73038000,111440046.36452000,,97735917.20999999,,,,360965437.26770002,58334964.97820000,28448985.64905000,11405312.68260000,189175805.31400001,,,,,,383622863.17031997,,,,,,239382340.57269999,,,,,,,385609599.25372899,55583815.85633000,,453139921.17688000,443610027.97020000,142996020.53780001,,234989986.01140001,,,,,206327953.88690001,,,,,24003069.14330000,,,,,,,,,191938009.34079999,,60382856.95088000,18694266.43879000,,275832166.58805001,,,,,,,,,,,,326979878.78627998
2024-07-06,10197761341.39678001,4806659739.67778969,,814215773.22539997,,415626939.73332000,,2029657024.42499995,,,,,,,,,,12785309.20530000,225096511.07742000,13598851.94248100,,,19918195.68036000,,,,,347879922.73400003,500816072.55641001,338588565.53197998,,452415313.83230001,,139997727.43046999,,,,,160533218.09950000,,923268829.78573644,,,,,,,,,,62007195.48719000,,,,9198682.05721000,,,,,,114484234.51400000,,,199054907.86800000,,59052698.60501000,,,,,136600479.66209999,151703413.95311999,,,,30512569.57252000,51925959.87478000,,31659466.56600000,,,,152107304.97510001,21027883.13450000,12254395.59427000,5397410.96960000,65740690.41000000,,,,,,112828982.41923000,,,,,,138389795.88130000,,,,,,,350105673.84161198,15666056.73777000,,146828404.59595001,253618689.10479999,48597310.13250000,,166465330.92300001,,,,,71022655.89860000,,,,,9724503.85100000,,,,,,,,,77679629.39990000,,19637201.09730000,8245432.90668000,,116272562.57992999,,,,,,,,,,,,106762284.69990000
2024-07-07,12037823231.09659958,5390321656.78699970,,953359234.25619996,,477890571.06721002,,1950907260.34500003,,,,,,,,,,15524764.18439000,266021797.82365000,15032985.45821600,,,41432779.07198000,,,,,448478256.58420002,381358280.94165999,272852085.34358001,,360473564.44430000,,128472329.23236001,,,,,160327704.82110000,,858258605.42473078,,,,,,,,,,60527886.26193000,,,,76316908.97792000,,,,,,116136569.88400000,,,169989751.50099999,,62523371.72805000,,,,,173184759.88999999,156031586.59180000,,,,33411524.42094000,50039889.69679000,,34730373.43500000,,,,163785380.00459999,27415173.05400000,12759678.45956000,6285658.25420000,59986761.06600000,,,,,,104711710.85916001,,,,,,100394677.13810000,,,,,,,305871354.66950500,19113067.66826000,,132189232.99677999,172432346.89780000,48479561.14390000,,166418248.78369999,,,,,65436314.27260000,,,,,10987004.31420000,,,,,,,,,118360696.28150000,,18140314.92138000,8585756.78656000,,96223318.08133000,,,,,,,,,,,,101896917.86260000
2024-07-08,26076935449.40951920,13619919410.75794983,,2151020229.93540001,,1081494645.76170993,,3708324854.25199986,,,,,,,,,,22824244.38494000,558057765.01496994,87580050.20408700,,,46158561.32415000,,,,,767457339.08920002,610622756.92141998,446848583.24185002,,389682097.92739999,,276485070.29422998,,,,,325198406.53359997,,1733647641.72264957,,,,,,,,,,103762595.64440000,,,,31618188.73679000,,,,,,206107995.56900001,,,288244375.60900003,,75630437.94112000,,,,,262624519.12169999,221240671.37885001,,,,63779712.30657000,107420572.71994001,,50059358.61100000,,,,259934132.74770001,42542069.05810000,15493633.44272000,7587036.94170000,108630479.16200000,,,,,,206111524.94931000,,,,,,147030268.98789999,,,,,,,363015572.76868898,29644021.41364000,,216299493.67350000,253138745.62930000,95978088.01899999,,470369863.78549999,,,,,120068536.07449999,,,,,15601339.69000000,,,,,,,,,213134696.06970000,,31270643.64759000,13827509.98507000,,188264301.31169999,,,,,,,,,,,,160852488.41016001
2024-07-09,14760474094.36112022,6802252912.17146969,,1134611170.28390002,,499821369.18269002,,2271345097.28000021,,,,,,,,,,52646783.22444000,252113552.61792001,27772527.30041800,,,19147382.00822000,,,,,266769085.37900001,272645372.05483001,284115651.16924000,,313608805.35070002,,178878620.73168999,,,,,138718435.98740000,,895747678.11405325,,,,,,,,,,104121937.76856001,,,,14997420.69746000,,,,,,144870968.01100001,,,230657929.91600001,,47884527.46292000,,,,,138644382.00150001,112288656.10994001,,,,92220238.94796000,46276274.31613000,,38693385.33000000,,,,117545717.66570000,17406980.85040000,12826078.32044000,3125977.40100000,55349101.92500000,,,,,,75394626.47861999,,,,,,77840512.50520000,,,,,,,171881281.25212401,14546697.47901000,,105672223.97421999,141779284.14449999,48907843.22150000,,232999180.56290001,,,,,112287041.56470001,,,,,7396467.40170000,,,,,,,,,119026884.36680000,,16883176.41286000,6616690.93666000,,147263138.73276001,,,,,,,,,,,,71966776.97710000
