time,n_symbols,total_oi_value,mean,median,std,q25,q75,btc_oi_value,btc_share,btc_pctile,total_oi_chg_24h_pct
2026-08-05 16:00:00,100,21058570945.03699875,210585709.45036998,33874165.34667051,841450246.02695227,8902029.24066976,76017005.92385000,7013896652.72249985,0.33306613,1.00000000,0.70908472
2026-08-05 17:00:00,99,21297567504.01248932,215126944.48497465,36067268.35260000,854879313.98642695,9515527.47366492,76400490.81409544,7059480225.38169956,0.33146885,0.99000000,2.04097149
2026-08-05 18:00:00,100,21355657759.47496414,213556577.59474963,34329589.22315932,853921252.93416297,9300185.27663325,75758087.84373999,7073980598.63723946,0.33124621,1.00000000,2.62625850
2026-08-05 19:00:00,100,21366163018.79787445,213661630.18797874,34234824.97094683,853663491.57070982,9295380.99630022,75633312.97580107,7057554137.57699966,0.33031453,1.00000000,2.11880557
2026-08-05 20:00:00,100,21281435539.04430389,212814355.39044303,33802058.02303550,852956014.73612952,9095225.42472280,75601195.29755500,7047884159.90103340,0.33117522,1.00000000,1.75554418
2026-08-05 21:00:00,100,21146591491.78005981,211465914.91780061,33958653.47785430,845641645.11516380,8807481.42511519,75198050.57970627,6962939323.11885452,0.32927005,1.00000000,1.78075546
2026-08-05 22:00:00,99,21050825057.20928192,212634596.53746748,34744339.27580000,844864445.19966269,9320311.96828615,75147538.58985576,6946673043.73770046,0.32999529,0.99000000,1.53259407
2026-08-05 23:00:00,100,21022579866.23855209,210225798.66238552,34106073.61321662,839465182.55635881,8714731.11753337,74946213.70758328,6935590604.23019981,0.32991149,1.00000000,1.20693066
2026-08-06 00:00:00,99,20992554347.62509918,212046003.51136464,34551349.02980000,842396229.25212026,9286276.24095782,74921543.61819270,6922603001.00479984,0.32976468,0.99000000,1.31286916
2026-08-06 01:00:00,99,21001782569.65819931,212139217.87533534,33983673.43160331,841624366.82871950,9357447.21748086,74663756.89340201,6915862386.51396179,0.32929883,0.99000000,1.34627532
2026-08-06 02:00:00,98,20978042494.15449142,214061658.10361725,34270376.93697733,844302462.50785351,9774319.91479784,74811549.73946500,6908834599.73524475,0.32933648,0.98000000,0.73028595
2026-08-06 03:00:00,100,20794397259.69961548,207943972.59699616,33794486.79666894,827942965.89291596,8704617.82067116,75059038.28398825,6848597855.74050045,0.32934823,1.00000000,-0.76800945
2026-08-06 04:00:00,99,20763982556.57398224,209737197.54115134,33726292.17750000,830626672.90548694,9415392.08396548,75341015.03580001,6842889423.53654099,0.32955573,0.99000000,-0.06762027
2026-08-06 05:00:00,100,20821690592.12308884,208216905.92123088,34330573.74008672,828551614.08296216,8691420.17440726,75898864.42531785,6858104157.79620075,0.32937307,1.00000000,0.17828345
2026-08-06 06:00:00,98,20902891570.66392899,213294811.94555029,35222781.25154001,841766588.74111664,10194329.91836610,75973543.86522751,6898878190.57999992,0.33004420,0.98000000,0.09522925
2026-08-06 07:00:00,100,20878069613.32476044,208780696.13324761,34360304.59809592,832816174.94668889,8844039.46354540,75123384.10292533,6885480336.80150032,0.32979487,1.00000000,0.12410793
2026-08-06 08:00:00,99,20910200919.99768448,211214150.70704731,33499856.39056099,838441955.64566743,9200795.05010919,75722312.01165000,6913688341.72379971,0.33063711,0.99000000,0.38082531
2026-08-06 09:00:00,100,20963853598.39085770,209638535.98390856,33118477.03693796,837159654.63634241,8897077.53269346,75608332.50564000,6934611219.07991123,0.33078895,1.00000000,0.90904425
2026-08-06 10:00:00,100,20937305842.38560486,209373058.42385605,33952511.61011192,836377157.71642935,8968258.11177044,75602087.00266296,6923587865.20440006,0.33068189,1.00000000,0.59753751
2026-08-06 11:00:00,99,20882818534.44431686,210937560.95398301,35104859.50163000,837830345.26537633,9218997.69355000,76706230.42068386,6904519728.19439983,0.33063160,0.99000000,0.75405414
2026-08-06 12:00:00,99,20924074354.08342361,211354286.40488306,35294659.26722738,838491607.96092165,9478618.82583528,76851726.95216000,6906051759.04162598,0.33005292,0.99000000,0.91053748
2026-08-06 13:00:00,100,20824821142.89344406,208248211.42893445,34439478.25198147,830592084.85255826,9360006.43182321,75382784.78398804,6872765002.83488846,0.33002756,1.00000000,-0.30006996
2026-08-06 14:00:00,99,20866767172.95585251,210775425.98945305,35848218.43356000,831043446.78802049,9745279.98896841,77886653.69405478,6815001016.79309559,0.32659592,0.99000000,-0.10239374
2026-08-06 15:00:00,99,21041434527.19622040,212539742.69895172,35867464.20943932,839414105.00766397,10025616.01593975,78946464.54251915,6896561863.36433887,0.32776101,0.99000000,0.36136157
2026-08-06 16:00:00,100,20984094596.43897629,209840945.96438977,34967767.63134108,833285717.65908766,9855755.82012670,78855575.20875001,6882244014.70779991,0.32797431,1.00000000,-0.35366288
2026-08-06 17:00:00,99,21005496223.51987457,212176729.53050378,35361407.92591000,837264332.26009786,9994468.20484813,78542158.79549631,6872242179.53459167,0.32716400,0.99000000,-1.37138328
2026-08-06 18:00:00,99,20957112419.74754333,211688004.23987418,35058326.00649941,835258707.91384602,10167143.93297020,78321617.96857399,6852970714.26450443,0.32699976,0.99000000,-1.86622835
2026-08-06 19:00:00,100,20880640429.83609772,208806404.29836097,34750387.34519677,827194179.12293112,9773446.85693035,76708159.12799178,6823666283.23130035,0.32679392,1.00000000,-2.27239017
2026-08-06 20:00:00,100,20848955074.37098312,208489550.74370983,33991457.26747391,826245781.75721276,9790600.37128056,75485110.04389164,6809170943.82699966,0.32659531,1.00000000,-2.03219592
2026-08-06 21:00:00,99,20813025055.86880493,210232576.32190713,33910002.23777145,829253015.82309401,10327345.02160759,76591536.10997155,6804562567.07465076,0.32693770,0.99000000,-1.57740048
2026-08-06 22:00:00,99,20780839969.15295410,209907474.43588844,33927531.98102239,827736625.57873833,10200492.79465243,76820488.36968802,6789795337.75975704,0.32673344,0.99000000,-1.28253922
2026-08-06 23:00:00,99,20775276247.22261429,209851275.22447085,34091625.54113035,827270357.17880297,10308790.37130361,76617842.10942113,6787582082.25289440,0.32671441,0.99000000,-1.17637141
2026-08-07 00:00:00,100,20783071194.14839172,207830711.94148391,34065722.47865075,823918188.83150125,9785470.39218235,75554295.89142931,6800841409.34729958,0.32722986,1.00000000,-0.99789263
2026-08-07 01:00:00,99,20795098897.01805115,210051504.01028335,34451613.83985370,827255177.35612655,10561034.99210414,76756878.53050467,6789009016.62520027,0.32647159,0.99000000,-0.98412443
2026-08-07 02:00:00,100,20842868320.62376022,208428683.20623761,34074842.27844500,824423907.20379436,9736235.69885807,75585412.27473249,6801052745.12759972,0.32630119,1.00000000,-0.64436028
2026-08-07 03:00:00,100,20826603057.58841324,208266030.57588413,34160491.49965000,822795176.80531192,9715356.47147500,75235020.76999283,6783900961.30500031,0.32573248,1.00000000,0.15487728
2026-08-07 04:00:00,100,20787651994.16107178,207876519.94161072,34111113.74089461,821075236.64730787,9700279.83210155,74998841.92920136,6769225047.90400028,0.32563683,1.00000000,0.11399276
2026-08-07 05:00:00,100,20801102822.32366180,208011028.22323662,34210365.70550433,821942711.91802883,9847328.82255187,74888036.15188183,6778882804.50558281,0.32589055,1.00000000,-0.09887655
2026-08-07 06:00:00,99,20882749643.71252441,210936865.08800530,34612399.85169948,826824775.23653400,10588441.80271475,76242237.96966171,6783697611.23674488,0.32484695,0.99000000,-0.09635952
2026-08-07 07:00:00,100,20968069455.94371796,209680694.55943719,34514058.09681957,823392616.45327258,10050336.39913386,75110081.24004900,6785721314.54399967,0.32362165,1.00000000,0.43107358
2026-08-07 08:00:00,99,20975331064.88297653,211872030.95841390,35187859.13400000,825274087.73825526,11521787.05399347,76393136.39124976,6763551615.47863293,0.32245268,0.99000000,0.31147546
2026-08-07 09:00:00,99,21064946706.22031403,212777239.45677084,35057090.30269314,826482401.29459095,11779261.49105024,76861814.75386000,6764252557.20759964,0.32111415,0.99000000,0.48222579
2026-08-07 10:00:00,100,21154745112.48583221,211547451.12485832,34629568.11477500,827970067.07038569,11072441.11843660,75996422.13547774,6819597364.96804047,0.32236727,1.00000000,1.03852555
2026-08-07 11:00:00,99,21152091673.02146149,213657491.64668143,34878274.45880000,833963970.61937451,11909390.83216792,77296368.73640999,6848266323.69620037,0.32376308,0.99000000,1.28944825
2026-08-07 12:00:00,100,21220398030.01357269,212203980.30013573,34614626.59564000,833781077.42460763,11345277.76667250,76156516.94818521,6880925495.97588062,0.32425996,1.00000000,1.41618535
2026-08-07 13:00:00,100,21528845534.54829407,215288455.34548295,34783046.41399000,844274829.90649843,11208322.35774240,76886337.41344000,6943814788.87979984,0.32253540,1.00000000,3.38069838
2026-08-07 14:00:00,100,21467620068.61457443,214676200.68614575,34546286.53131820,846460679.50082564,10813256.60456751,77698802.67995964,6986984388.40799999,0.32546618,1.00000000,2.87947285
2026-08-07 15:00:00,99,21314190417.16437912,215294852.69863009,34294741.97376000,845270510.15212739,11013510.26888239,77820745.67874500,6974574033.36719990,0.32722679,0.99000000,1.29627992
2026-08-07 16:00:00,99,21425547058.39340591,216419667.25649905,34985051.41089252,848589169.18389332,11017554.31160786,78201405.61671379,6999986253.30539989,0.32671214,0.99000000,2.10374796
2026-08-07 17:00:00,100,21342804590.87053299,213428045.90870532,34157959.21822806,840437892.76961422,10656435.64959269,76965462.79783723,6968175962.57835007,0.32648830,1.00000000,1.60581004
2026-08-07 18:00:00,100,21257994412.66531754,212579944.12665316,33762144.26459500,837459376.92333603,10955784.46782550,76593742.04494500,6950322770.26868629,0.32695101,1.00000000,1.43570348
2026-08-07 19:00:00,99,21222842125.72978592,214372142.68413925,34306359.28224000,839696520.31176078,11156133.05173668,77825316.47540714,6938118329.64837170,0.32691749,0.99000000,1.63884674
2026-08-07 20:00:00,99,21261538712.71114731,214763017.30011261,34475765.05756990,840875232.11809766,11073953.65086767,77744030.59413341,6941068531.75824833,0.32646125,0.99000000,1.97891759
2026-08-07 21:00:00,99,21237861769.48952103,214523856.25746992,34395621.17251632,840687466.76538873,11097279.23044157,77452778.06685500,6944068523.56651878,0.32696646,0.99000000,2.04120599
2026-08-07 22:00:00,99,21188675931.08255768,214027029.60689452,34291783.68660000,839961533.95922208,11163132.86648500,77486432.86724000,6936746374.01840019,0.32737989,0.99000000,1.96255764
2026-08-07 23:00:00,99,21181984496.24242020,213959439.35598403,34301126.69736115,839747693.63140416,11329369.52146396,76988274.40608999,6939189043.87566566,0.32759863,0.99000000,1.95765507
2026-08-08 00:00:00,98,21167614230.96869278,215996063.58131319,34665134.69671062,843505787.99852836,11216926.11752196,78116882.58765306,6939798035.19870281,0.32784980,0.98000000,1.85027051
2026-08-08 01:00:00,99,21164451027.81105423,213782333.61425307,34209370.09490000,838674644.83111334,11332460.31740000,76985265.35833500,6930761736.20880032,0.32747184,0.99000000,1.77614991
2026-08-08 02:00:00,99,21155602347.57088089,213692953.00576648,34357140.48000000,837918747.28016675,11351502.06916881,77116965.35506499,6926790436.21690559,0.32742109,0.99000000,1.50043661
2026-08-08 03:00:00,100,21152972086.31473541,211529720.86314735,33454193.18538000,834001190.23487139,11061434.47967778,76118462.59692556,6931429643.55840015,0.32768112,1.00000000,1.56707759
2026-08-08 04:00:00,100,21215136713.65953445,212151367.13659534,33458538.17337833,836525960.85317814,11516620.15410156,76764892.14391500,6950748860.41124821,0.32763158,1.00000000,2.05643581
2026-08-08 05:00:00,99,21216689534.37396622,214309995.29670674,34101522.31400000,841018510.73110735,11570960.44913251,77530908.43992001,6954525703.14666843,0.32778562,0.99000000,1.99790711
2026-08-08 06:00:00,99,21206847017.34616852,214210575.93278959,32797770.81136000,840698280.81426513,11180344.63195688,77839090.09656994,6950459196.79319954,0.32774600,0.99000000,1.55198611
2026-08-08 07:00:00,100,21216784320.46844864,212167843.20468450,32151245.51234000,836922867.20995510,10738133.39905648,76932284.63750626,6953742444.55399990,0.32774724,1.00000000,1.18616006
2026-08-08 08:00:00,98,21203159160.66451263,216358766.94555625,33507262.82572036,844330581.75747323,11191074.13635883,78429538.94131500,6950113608.92098522,0.32778670,0.98000000,1.08617163
2026-08-08 09:00:00,99,21214006284.70251465,214282891.76467186,32849119.63245314,840683477.11993623,10512805.39733031,78289716.90215001,6952560606.67899036,0.32773445,0.99000000,0.70761906
2026-08-08 10:00:00,99,21286722311.71979141,215017397.08807871,33211765.67140000,843308502.66705608,11165464.16461000,78290506.38660076,6956364172.64639282,0.32679358,0.99000000,0.62386570
2026-08-08 11:00:00,98,21302371951.42113495,217371142.36144015,34402363.08452851,848346439.96983778,11068024.04875736,78645304.65224594,6962062930.10702229,0.32682102,0.98000000,0.71047479
2026-08-08 12:00:00,99,21303013092.49007034,215181950.42919263,34242731.87081349,843962044.27158058,11258734.10265000,78022221.47082999,6958226230.87952614,0.32663108,0.99000000,0.38931910
2026-08-08 13:00:00,99,21307181227.75957108,215224052.80565223,34228275.40302560,843722550.49817884,11276762.00884986,78201187.78100774,6955316576.90219975,0.32643063,0.99000000,-1.02961539
2026-08-08 14:00:00,98,21306262122.50020981,217410837.98469603,35159299.98612643,847329678.23860657,11175200.73064992,78844437.79264803,6949454844.83399963,0.32616959,0.98000000,-0.75163407
2026-08-08 15:00:00,100,21415503380.39982605,214155033.80399826,34055194.06672435,841856389.63408625,10780863.21909627,78745469.57278217,6974851277.56620884,0.32569168,1.00000000,0.47533104
2026-08-08 16:00:00,100,21429589364.47131348,214295893.64471313,34899504.93107074,842046518.27354693,10881187.97796782,78452636.34858304,6976129022.52945232,0.32553722,1.00000000,0.01886676
2026-08-08 17:00:00,98,21449900715.18893433,218876537.91009116,36514967.44375125,850770427.29300451,12265240.82581991,79945186.56690750,6979848936.99199963,0.32540239,0.98000000,0.50179031
2026-08-08 18:00:00,99,21483172680.67922592,217001744.24928510,37188679.22317348,848542092.24042559,11441592.25569711,78594277.01217100,6996375722.45520020,0.32566771,0.99000000,1.05926393
2026-08-08 19:00:00,99,21449131679.05839920,216657895.74806464,35512824.82434930,847667666.26171196,11244399.01068380,78439224.49411152,6987339450.44960022,0.32576328,0.99000000,1.06625471
2026-08-08 20:00:00,100,21456393902.84071350,214563939.02840713,36049998.13845500,843194818.84408891,11347273.93684566,77703052.61709586,6984649989.90849972,0.32552767,1.00000000,0.91646796
2026-08-08 21:00:00,99,21434287152.95621490,216507951.03996176,35987807.36558484,846905117.29146743,11238047.97984000,78751361.17324823,6982045912.30980015,0.32574192,0.99000000,0.92488305
2026-08-08 22:00:00,99,21421098127.95541763,216374728.56520623,35852429.35188000,845597036.54314625,11403604.81851638,78609098.48902540,6966564973.61120033,0.32521979,0.99000000,1.09691704
2026-08-08 23:00:00,100,21392028455.03372955,213920284.55033728,35537669.63567059,840819415.34535599,11321036.73996858,76654990.02513725,6964377784.01690006,0.32555949,1.00000000,0.99161605
2026-08-09 00:00:00,99,21382151373.85405350,215981327.00862679,36586389.54960000,843945799.65906966,11393446.70170322,77537969.23976088,6960955962.32949352,0.32554984,0.99000000,1.01351593
2026-08-09 01:00:00,99,21391247054.38927841,216073202.56958866,35364091.51094000,844373177.24152529,11367839.56396017,77467316.66691017,6964168227.25179958,0.32556158,0.99000000,1.07158946
2026-08-09 02:00:00,99,21363101927.89411163,215788908.36256680,35405105.73053000,842852774.03361809,11322070.28536518,77466119.58056253,6947997629.13213444,0.32523356,0.99000000,0.98082568
2026-08-09 03:00:00,100,21345991033.61097717,213459910.33610976,35174728.27287702,837587587.99966252,10838436.72664076,76508049.23593614,6933429514.33637142,0.32481179,1.00000000,0.91249091
2026-08-09 04:00:00,99,21347641565.19726181,215632743.08280063,36450449.17056000,841237158.68756807,11243498.81287082,77331493.10478251,6925668545.65299988,0.32442312,0.99000000,0.62457694
2026-08-09 05:00:00,99,21345978755.15349579,215615947.02175248,35367243.97962223,840491325.24533427,11150099.60025600,77642062.41216001,6918703119.60239983,0.32412208,0.99000000,0.60937509
2026-08-09 06:00:00,98,21343148343.11280060,217787227.99094695,35815388.26567109,843936049.58972859,11177131.56199000,78506635.90996587,6911423886.17560005,0.32382401,0.98000000,0.64272320
2026-08-09 07:00:00,100,21399752513.41938019,213997525.13419381,35155943.04924000,837032078.49408913,10767635.59013712,79613048.88756487,6913869589.01539993,0.32308175,1.00000000,0.86237476
2026-08-09 08:00:00,99,21340811370.05955505,215563751.21272278,35348441.26219188,839869876.81279528,11272536.13773914,77856353.49332303,6902956214.11589050,0.32346269,0.99000000,0.64920613
2026-08-09 09:00:00,99,21292251657.29116440,215073249.06354710,35148016.88880000,838290211.10612297,11172583.83683947,77685320.51007497,6894782368.58228111,0.32381650,0.99000000,0.36883826
2026-08-09 10:00:00,99,21314613424.12504578,215299125.49621257,35271326.20659100,839074259.01938725,11282855.06592627,77741468.49555500,6897403567.16458416,0.32359975,0.99000000,0.13102587
2026-08-09 11:00:00,99,21327969718.93133163,215434037.56496295,35251082.48370000,839129935.72395504,11146969.84981135,77543748.23240384,6902629143.44120026,0.32364211,0.99000000,0.12016393
2026-08-09 12:00:00,97,21323840551.89198685,219833407.75146377,36359393.41328563,847450730.86043000,12291055.85536310,79684753.96914366,6902042077.19031906,0.32367725,0.97000000,0.09776767
2026-08-09 13:00:00,98,21331022900.94295883,217663498.98921385,36086252.80148673,843575378.56642914,11409436.48879432,78451879.50361499,6903175914.45300007,0.32362142,0.98000000,0.11189501
2026-08-09 14:00:00,99,21407243378.21097183,216234781.59809062,36117905.83312602,843668267.71094143,11110569.53354315,77622488.79941279,6951681501.50500011,0.32473502,0.99000000,0.47395106
2026-08-09 15:00:00,100,21517620401.32322693,215176204.01323226,36098092.84159444,845017911.88788092,10642968.26301023,77426101.21543500,6998274274.86250019,0.32523458,1.00000000,0.47683689
2026-08-09 16:00:00,100,21573258540.58241272,215732585.40582412,36204650.34598158,846510793.83404672,10622117.15997500,78157251.57478000,7005279121.67879963,0.32472049,1.00000000,0.67042431
2026-08-09 17:00:00,99,21579961153.59446335,217979405.59186327,37376960.25672237,851746900.31140888,11133522.44392808,78855824.96761231,7020804563.89299965,0.32533907,0.99000000,0.60634518
2026-08-09 18:00:00,99,21578714536.15540314,217966813.49651924,37177211.17539000,851991278.04267788,11231466.33997256,78374453.10658097,7025677592.14999962,0.32558369,0.99000000,0.44472880
2026-08-09 19:00:00,98,21561979168.24525070,220020195.59433928,38569686.55459082,855196471.74901426,11370041.51392565,79499752.38938999,7033219561.44322109,0.32618618,0.98000000,0.52611682
2026-08-09 20:00:00,98,21562713825.98838806,220027692.10192233,38560640.87093839,855261442.61979055,10874120.15548407,79262388.37336001,7031982921.40400028,0.32611771,0.98000000,0.49551627
2026-08-09 21:00:00,97,21539896694.28855896,222060790.66276866,39097039.28438013,858329595.94634914,11086524.48370000,80216325.47763000,7024135618.81777287,0.32609885,0.97000000,0.49271310
2026-08-09 22:00:00,99,21568572746.78749466,217864371.17967167,38286740.25684480,850458197.40500414,10895739.71311500,79126000.47177659,7023050988.58127689,0.32561501,0.99000000,0.68845499
2026-08-09 23:00:00,99,21470491027.97592163,216873646.74723154,37589387.34614000,847822787.19423890,10890654.05591250,77829810.90956500,7004784362.04104424,0.32625171,0.99000000,0.36678416
2026-08-10 00:00:00,100,21310671147.08943558,213106711.47089437,35761609.32351750,836418239.71686375,10898949.67783763,76088414.93225878,6943198658.02243328,0.32580854,1.00000000,-0.33429857
2026-08-10 01:00:00,99,21285620546.04397964,215006268.14185837,35846198.12060000,839947537.77836061,11208728.45215800,76787932.23651280,6931436443.39999962,0.32563939,0.99000000,-0.49378378
2026-08-10 02:00:00,100,21438953911.64456940,214389539.11644569,35471878.34074000,842578519.47018063,10999597.76978147,77378841.70187935,6985311519.49409962,0.32582334,1.00000000,0.35506072
2026-08-10 03:00:00,99,21395457655.75234604,216115733.89648834,36067579.54763010,843677943.01936412,11424984.96432816,77394504.17059079,6950348492.58413315,0.32485159,0.99000000,0.23173729
2026-08-10 04:00:00,100,21320768879.59119797,213207688.79591197,35391525.95249500,835614741.68083501,11088019.22952449,75941357.62672000,6924365511.10095882,0.32477091,1.00000000,-0.12588129
2026-08-10 05:00:00,100,21323077421.93964005,213230774.21939641,35426804.19851343,835943571.28521681,11566303.76037074,76213115.49557999,6921294308.37360001,0.32459172,1.00000000,-0.10728640
2026-08-10 06:00:00,99,21401184242.39725494,216173578.20603287,36426535.61925000,843173337.52193427,11919949.67230000,76940571.60023414,6943725623.15820026,0.32445521,0.99000000,0.27191817
2026-08-10 07:00:00,100,21527476926.92829895,215274769.26928300,36284858.26888223,845363014.26488054,11680428.47869518,76737881.86967500,6990100130.11289978,0.32470596,1.00000000,0.59684996
2026-08-10 08:00:00,100,21590442031.35402298,215904420.31354022,36368904.58930022,848442542.25079811,11356591.46642596,76035549.88330632,7011766179.06858540,0.32476251,1.00000000,1.16973369
2026-08-10 09:00:00,100,21616052075.64494705,216160520.75644946,36869924.42511318,849368110.39014423,11537462.50656535,75942039.48826677,7021218844.79566765,0.32481504,1.00000000,1.52074296
2026-08-10 10:00:00,100,21425042822.14500046,214250428.22145000,36664186.19565897,839862575.01758468,11660599.67331885,76508574.07457751,6948363448.15830040,0.32431036,1.00000000,0.51809243
2026-08-10 11:00:00,99,21443173165.59460068,216597708.74337980,37065463.50928135,844427069.23330677,11723800.46946705,76879496.68986949,6952593003.28639984,0.32423340,0.99000000,0.54015196
2026-08-10 12:00:00,99,21485163859.02349854,217021857.16185352,37094866.69444970,845487805.83396053,11659766.71399589,77281060.42088503,6956287893.36804104,0.32377169,0.99000000,0.75653964
2026-08-10 13:00:00,100,21369898103.86631393,213698981.03866315,35878039.79939616,838013189.43585515,11129591.19052500,76291806.76000637,6917598616.02980042,0.32370761,1.00000000,0.18224725
2026-08-10 14:00:00,100,21294753114.23171997,212947531.14231721,35390225.06480004,831448866.29531610,11247195.93885458,76151865.76325999,6833649341.57040024,0.32090766,1.00000000,-0.52547758
2026-08-10 15:00:00,100,21314039104.40510941,213140391.04405108,35715740.04542553,833002822.95752263,11167320.51437505,76408547.05549856,6852570476.20247269,0.32150502,1.00000000,-0.94611436
2026-08-10 16:00:00,100,21163366843.70214844,211633668.43702149,36313725.21663454,823093819.28543961,11110313.79310231,76578110.29489547,6752568585.34757805,0.31906873,1.00000000,-1.89999900
2026-08-10 17:00:00,100,21128633694.04078674,211286336.94040787,36270824.32166477,820231431.36096597,10798465.96327604,76051105.27861764,6709436383.76399994,0.31755183,1.00000000,-2.09141924
2026-08-10 18:00:00,100,21266948157.79526901,212669481.57795268,36189177.03543500,824149033.08116066,10967860.45330457,76092571.59999239,6736022231.97560024,0.31673666,1.00000000,-1.44478661
2026-08-10 19:00:00,100,21377323893.05216599,213773238.93052167,36128574.47766308,832940667.52727735,10945083.01982681,76125865.41745922,6837346202.53546906,0.31984107,1.00000000,-0.85639298
2026-08-10 20:00:00,100,21415819868.45367050,214158198.68453670,35788392.29614690,833365724.77970016,10845414.88918745,76357964.87678067,6839759170.29151154,0.31937881,1.00000000,-0.68124058
2026-08-10 21:00:00,99,21409335572.83322906,216255914.87710333,36376317.26714800,837572117.23638320,10963317.86640550,76778786.45238627,6846654440.41759968,0.31979761,0.99000000,-0.60613625
2026-08-10 22:00:00,99,21314935240.91883850,215302376.17089736,35512121.83111000,832705335.27152157,11110700.19104280,76398812.95553491,6804742426.35499954,0.31924762,0.99000000,-1.17595869
2026-08-10 23:00:00,99,21321875498.84317017,215372479.78629464,35212792.65330000,833623883.21950555,10926423.40607186,76652867.10220927,6809135157.28050995,0.31934973,0.99000000,-0.69218505
2026-08-11 00:00:00,99,21292977363.67182922,215080579.43102857,35306203.43745000,832143767.47469354,11234205.59951464,76637041.64992225,6795475183.82719994,0.31914161,0.99000000,-0.08302781
2026-08-11 01:00:00,100,21329514309.89476395,213295143.09894764,34133750.00543081,828961407.55304825,10672595.70909443,76808962.82394803,6797251204.28647327,0.31867820,1.00000000,0.20621322
2026-08-11 02:00:00,100,21426570591.89643478,214265705.91896436,34316852.21040000,831670976.87941289,10832780.59130322,78529549.55787250,6820856544.81266308,0.31833636,1.00000000,-0.05776084
2026-08-11 03:00:00,100,21405407286.94894409,214054072.86948943,34838894.41537975,831417102.58079159,10847908.70400000,78528787.34424749,6819674318.13119984,0.31859587,1.00000000,0.04650347
2026-08-11 04:00:00,99,21435154191.57663345,216516709.00582457,35373315.01999259,836863059.76189721,11091785.27474825,78661813.13633671,6838318741.86611748,0.31902354,0.99000000,0.53649712
2026-08-11 05:00:00,100,21399962733.91783905,213999627.33917838,34743493.33178584,831162547.98958480,11155923.37234415,78042760.03336690,6830441457.59640026,0.31918006,1.00000000,0.36057324
2026-08-11 06:00:00,100,21333258379.87515259,213332583.79875153,33908169.24912326,829963404.02157176,10899938.59519928,78089499.95719251,6816677641.61999989,0.31953289,1.00000000,-0.31739301
2026-08-11 07:00:00,100,21347372280.36335754,213473722.80363357,33861399.91349500,830630548.40557325,10861922.79234651,77888203.66951500,6814987692.95871353,0.31924246,1.00000000,-0.83662682
2026-08-11 08:00:00,100,21373014330.50583267,213730143.30505833,33779349.05120000,831207043.07959533,10771331.68584142,77920735.29295161,6805966956.21454906,0.31843739,1.00000000,-1.00705535
2026-08-11 09:00:00,100,21400929809.00538254,214009298.09005383,33752075.92457556,830566575.99607205,10684225.42822016,78585966.25692500,6800975492.08139992,0.31778879,1.00000000,-0.99519684
2026-08-11 10:00:00,100,21441525826.41909790,214415258.26419097,33821143.64885879,830727795.53838742,10670103.04629747,79977307.24732420,6796527612.71426868,0.31697966,1.00000000,0.07693336
2026-08-11 11:00:00,100,21498461439.44079590,214984614.39440796,33924966.26363426,832170553.22084475,11292409.63148900,79996545.10028017,6817985076.60340023,0.31713828,1.00000000,0.25783625
2026-08-11 12:00:00,100,21513064278.95484161,215130642.78954843,34161304.28292342,831773948.25696433,10843023.89024338,80559380.77759500,6819703511.28730011,0.31700289,1.00000000,0.12985900
2026-08-11 13:00:00,99,21490020232.04750824,217070911.43482330,35598094.49032000,833868657.20133805,10869929.89648315,83326366.16911605,6819404773.04610252,0.31732891,0.99000000,0.56210904
2026-08-11 14:00:00,100,21521625896.60419464,215216258.96604195,35438002.94400489,830419168.02747428,10919660.27699887,80227561.61788777,6819556721.91968346,0.31686996,1.00000000,1.06539287
2026-08-11 15:00:00,100,21392334742.27141953,213923347.42271420,34990705.40268302,825246721.67897236,10474924.35520465,79551041.59654047,6785818937.31599998,0.31720796,1.00000000,0.36734303
2026-08-11 16:00:00,100,21359581366.16451645,213595813.66164517,35253432.04564770,825062070.30819166,10763856.27028448,80748851.85038175,6789997841.75440025,0.31789002,1.00000000,0.92714228
2026-08-11 17:00:00,100,21385242209.67079163,213852422.09670791,35286282.04132037,827854340.95137441,10810916.56845497,81141546.45359923,6810092870.12040043,0.31844825,1.00000000,1.21450596
2026-08-11 18:00:00,100,21420434437.98630142,214204344.37986302,35518798.68506853,830569882.49161351,10787776.56193030,81489245.98452109,6841436394.68229961,0.31938831,1.00000000,0.72171277
2026-08-11 19:00:00,100,21479100941.24409485,214791009.41244096,35558951.09091499,839654037.59577692,10882463.05440000,81378801.93123250,6943738218.70499992,0.32327881,1.00000000,0.47609817
2026-08-11 20:00:00,100,21501364498.59489441,215013644.98594895,35790787.93883386,840643611.04137552,11230744.03796604,81667620.44629496,6954318795.37963295,0.32343616,1.00000000,0.39944597
2026-08-11 21:00:00,100,21465478656.43819427,214654786.56438196,35866983.64490715,838352791.38426840,11293604.10382500,81851516.87258819,6932316442.57110023,0.32295187,1.00000000,0.26223646
2026-08-11 22:00:00,100,21482314837.34645844,214823148.37346458,35874330.67890189,839513429.35734260,11191463.54273419,82966500.11272500,6943126470.58444118,0.32320197,1.00000000,0.78526908
2026-08-11 23:00:00,100,21506863779.28522491,215068637.79285225,35971354.57193133,840416972.16419911,11217278.00983065,82925628.49424000,6947588958.46399975,0.32304054,1.00000000,0.86759854
