rank,symbol,base,quote,price,change_24h_pct,high_24h,low_24h,volume_24h,quote_volume_24h,markPrice,lastFundingRate,trades_24h
370,OPNUSDT,OPN,USDT,0.05136000,-1.79700000,0.05317000,0.05092000,43816509.00000000,2275834.88376000,0.05136000,0.00005000,73301
371,LISTAUSDT,LISTA,USDT,0.05902000,2.41200000,0.06146000,0.05732000,38161088.00000000,2272384.97935000,0.05902122,0.00005000,54726
372,RAVEUSDT,RAVE,USDT,0.27550000,-1.36100000,0.28480000,0.27370000,8125371.00000000,2269792.45670000,0.27550000,0.00008957,39926
373,UAIUSDT,UAI,USDT,0.26230000,0.22900000,0.26760000,0.25600000,8645667.00000000,2262540.42620000,0.26224714,0.00005000,47831
374,MEUSDT,ME,USDT,0.05866000,-7.86900000,0.06390000,0.05838000,36824283.90000000,2254089.34503500,0.05866383,-0.00019438,64281
375,OPENAIUSDT,OPENAI,USDT,1253.30000000,0.68300000,1262.92000000,1230.65000000,1799.41000000,2247447.87900000,1253.30000000,0.00005000,20536
376,ARUSDT,AR,USDT,1.81900000,0.99900000,1.83200000,1.77800000,1242980.60000000,2246526.13400000,1.81941667,-0.00008774,26085
377,NEWTUSDT,NEWT,USDT,0.03705000,-2.50000000,0.04015000,0.03681000,58788645.00000000,2241701.47100000,0.03705000,0.00005000,68293
378,EDGEUSDT,EDGE,USDT,0.28270000,-1.73800000,0.28900000,0.27140000,7835454.00000000,2202148.32830000,0.28269737,0.00005000,47448
379,FLNCUSDT,FLNC,USDT,12.68000000,-4.44600000,13.43000000,12.56000000,169973.66000000,2201105.82650000,12.68000000,0.00000000,13648
380,MANTRAUSDT,MANTRA,USDT,0.00477100,-3.00900000,0.00495800,0.00473800,455047731.00000000,2199102.03790600,0.00477200,0.00005000,42872
381,PENGUUSDC,PENGU,USDC,0.00594100,-1.36100000,0.00602300,0.00583400,369126016.00000000,2192169.01731700,0.00594100,-0.00006124,17116
382,SOLVUSDT,SOLV,USDT,0.00241000,4.10400000,0.00243600,0.00224500,921921455.00000000,2163978.27576700,0.00241119,0.00005000,41000
383,TRADOORUSDT,TRADOOR,USDT,0.62770000,-5.42400000,0.67350000,0.62330000,3259996.00000000,2133527.42630000,0.62720000,0.00005000,73113
384,RUNEUSDT,RUNE,USDT,0.41720000,-0.54800000,0.42210000,0.41340000,5048613.00000000,2109565.11430000,0.41720000,0.00010000,45836
385,PIPPINUSDT,PIPPIN,USDT,0.01702000,-2.90900000,0.01771000,0.01696000,120997008.00000000,2086230.77995000,0.01701500,0.00005000,34005
386,CRVUSDC,CRV,USDC,0.24590000,-2.34300000,0.25370000,0.24100000,8269859.60000000,2044886.97075000,0.24590000,0.00010000,21646
387,ARBUSDC,ARB,USDC,0.07550000,1.61500000,0.07564000,0.07263000,27396342.90000000,2042625.12651000,0.07550000,-0.00005399,18075
388,NOWUSDT,NOW,USDT,118.14000000,-5.29100000,125.99000000,117.82000000,16829.65000000,2041228.29300000,118.13198285,0.00000000,12495
389,NOTUSDT,NOT,USDT,0.00038500,-0.13000000,0.00039510,0.00037800,5239348943.00000000,2032779.42318940,0.00038514,0.00005000,48611
390,1000FLOKIUSDT,1000FLOKI,USDT,0.02024000,-0.34500000,0.02037000,0.01995000,99444327.00000000,2008007.37790000,0.02024000,-0.00004265,25050
391,SIRENUSDT,SIREN,USDT,0.02733000,-0.40100000,0.02794000,0.02683000,73201549.00000000,2007315.87010000,0.02733000,0.00045666,50266
392,EDUUSDT,EDU,USDT,0.03763000,-6.39300000,0.04070000,0.03722000,51246598.00000000,2002043.76311000,0.03760407,0.00010000,56215
393,ZKPUSDT,ZKP,USDT,0.04016000,-1.20500000,0.04123000,0.03980000,49368871.00000000,2000809.75496000,0.04016000,0.00005000,86522
394,KATUSDT,KAT,USDT,0.00428900,-3.81300000,0.00450700,0.00425300,455262835.00000000,1998462.16246700,0.00428900,0.00005000,33632
395,TRBUSDT,TRB,USDT,13.08200000,0.09900000,13.17100000,12.75200000,151837.80000000,1977590.34200000,13.08215000,0.00005000,63991
396,B2USDT,B2,USDT,0.46380000,-8.04900000,0.51880000,0.46350000,3980814.00000000,1958087.97120000,0.46381066,0.00005000,48727
397,KSTRUSDT,KSTR,USDT,25.80000000,3.57300000,25.98000000,24.70000000,76839.92000000,1954710.47040000,25.80987330,0.00000000,11247
398,EGLDUSDT,EGLD,USDT,2.73300000,2.97700000,2.77800000,2.58700000,728513.60000000,1951999.79100000,2.73349429,0.00010000,36362
399,NFLXUSDT,NFLX,USDT,76.07000000,-2.97200000,79.42000000,76.02000000,24923.21000000,1934062.61750000,76.05575876,0.00000000,12628
400,STRCUSDT,STRC,USDT,94.66000000,0.40300000,95.20000000,94.26000000,20370.53000000,1931996.51960000,94.66512290,0.00000000,8875
401,CFGUSDT,CFG,USDT,0.15710000,0.89900000,0.16240000,0.15170000,12038082.00000000,1896954.63740000,0.15714486,0.00005000,28326
402,FFUSDT,FF,USDT,0.06431000,-1.51600000,0.06532000,0.06373000,29044771.00000000,1879095.56869000,0.06431000,0.00005000,47169
403,LUNA2USDT,LUNA2,USDT,0.04242000,-0.42300000,0.04310000,0.04168000,43961560.00000000,1859612.79139000,0.04237168,0.00005000,34895
404,SCRTUSDT,SCRT,USDT,0.02779000,3.11700000,0.02868000,0.02642000,67508986.00000000,1856104.11122000,0.02778000,0.00005000,64845
405,KASUSDT,KAS,USDT,0.02549000,-3.59300000,0.02654000,0.02537000,71711467.00000000,1845702.17807000,0.02548092,0.00005000,24135
406,HPEUSDT,HPE,USDT,57.81000000,-2.19900000,59.88000000,57.25000000,31085.32000000,1830656.31790000,57.81507623,0.00000000,24918
407,STXUSDT,STX,USDT,0.12120000,-1.22200000,0.12280000,0.11880000,15051682.00000000,1822125.69910000,0.12125000,0.00010000,25738
408,VETUSDT,VET,USDT,0.00443400,0.40800000,0.00446000,0.00433500,410656101.00000000,1813348.78137900,0.00443450,0.00006829,39586
409,IOSTUSDT,IOST,USDT,0.00053820,-3.56600000,0.00055810,0.00051220,3305766116.00000000,1782035.11779510,0.00053820,0.00010000,74533
410,HMSTRUSDT,HMSTR,USDT,0.00017560,1.15200000,0.00017980,0.00016980,10225855826.00000000,1781333.99602590,0.00017571,0.00004205,35589
411,MIRAUSDT,MIRA,USDT,0.03920000,0.87500000,0.03955000,0.03807000,45380435.00000000,1764346.74414000,0.03920000,-0.00001825,37406
412,SHELLUSDT,SHELL,USDT,0.02117000,0.57000000,0.02157000,0.02044000,83449234.00000000,1750612.38357000,0.02117000,0.00008277,45545
413,LSKUSDT,LSK,USDT,0.07798000,0.25700000,0.07932000,0.07598000,22575467.00000000,1750297.26278000,0.07798000,0.00001827,66157
414,SNXUSDT,SNX,USDT,0.19760000,-0.35300000,0.19920000,0.19410000,8849806.00000000,1747290.91344000,0.19760000,0.00003765,28934
415,IDUSDT,ID,USDT,0.02808000,-1.95500000,0.02886000,0.02779000,61702874.00000000,1743411.24947000,0.02808500,0.00001698,34709
416,GUAUSDT,GUA,USDT,0.04118000,-3.31100000,0.04310000,0.04062000,41310095.00000000,1721102.64291000,0.04116452,0.00005000,78136
417,1000000MOGUSDT,1000000MOG,USDT,0.09620000,1.47700000,0.10330000,0.09250000,17398759.20000000,1714582.43989000,0.09614845,0.00005000,21043
418,FORMUSDT,FORM,USDT,0.20490000,0.39200000,0.20860000,0.20000000,8379313.60000000,1710793.70898000,0.20490000,0.00005000,34914
419,CRWDUSDT,CRWD,USDT,215.58000000,-0.63100000,219.19000000,213.51000000,7830.86000000,1691014.19440000,215.58000000,0.00000000,10875
420,MOODENGUSDT,MOODENG,USDT,0.03551000,-0.75500000,0.03578000,0.03459000,47711177.00000000,1688244.44791000,0.03551000,0.00005000,24940
421,MAVUSDT,MAV,USDT,0.00934400,-1.34100000,0.00971000,0.00916700,178992732.00000000,1687365.29255500,0.00933695,0.00010000,83551
422,NIGHTUSDT,NIGHT,USDT,0.01717000,-0.75100000,0.01745000,0.01688000,98170315.00000000,1685392.79764000,0.01717477,0.00004059,37097
423,QNTXUSDT,QNTX,USDT,66.36000000,4.71800000,67.60000000,62.22000000,25916.96000000,1683759.35740000,66.41320669,0.00000000,25537
424,BBXUSDT,BBX,USDT,8.72000000,-1.69100000,9.03000000,8.61000000,189175.85000000,1664235.95750000,8.71523358,0.00000000,5897
425,GASUSDT,GAS,USDT,0.94800000,-2.06600000,0.99900000,0.93800000,1709619.50000000,1656944.58280000,0.94800000,0.00005000,23425
426,ATHUSDT,ATH,USDT,0.00385200,-2.23400000,0.00394000,0.00375500,426706331.00000000,1647835.73553300,0.00385200,0.00005000,30342
427,WUSDT,W,USDT,0.00832200,-2.76900000,0.00862700,0.00831200,194803178.69999999,1646078.94959020,0.00832200,0.00005000,36469
428,CSOPSAMSUNG2LUSDT,CSOPSAMSUNG2L,USDT,11.65000000,7.77100000,12.07000000,10.67000000,139029.76000000,1618959.97440000,11.65424852,0.00004023,30989
429,IOTAUSDT,IOTA,USDT,0.03253000,1.59300000,0.03287000,0.03151000,49889556.60000000,1607859.37829900,0.03253500,-0.00012163,36703
430,SWARMSUSDT,SWARMS,USDT,0.00863900,-0.19600000,0.00920100,0.00841300,182488417.00000000,1602979.82853600,0.00863765,0.00018763,47859
431,THEUSDT,THE,USDT,0.06206000,0.14500000,0.06349000,0.06065000,25623554.20000000,1594281.05215200,0.06206000,0.00005000,49211
432,ORCAUSDT,ORCA,USDT,1.06000000,2.41500000,1.06700000,1.01200000,1527109.70000000,1592385.68150000,1.06000000,-0.00017329,24967
433,METUSDT,MET,USDT,0.16460000,1.48000000,0.16830000,0.15740000,9717609.00000000,1592337.96060000,0.16465000,0.00000160,28715
434,KAVAUSDT,KAVA,USDT,0.04074000,0.22100000,0.04097000,0.04000000,38643331.60000000,1567192.73918600,0.04074000,0.00005000,26124
435,BNCUSDT,BNC,USDT,2.56900000,-2.24500000,2.78900000,2.55200000,591148.39000000,1565093.59230000,2.56586352,0.00439286,37535
436,HK0700USDT,HK0700,USDT,447.45000000,0.84500000,451.00000000,443.70000000,3482.41000000,1560134.15380000,447.75261028,0.00000000,10737
437,ALTUSDT,ALT,USDT,0.00594400,-1.41000000,0.00608700,0.00570700,260438600.00000000,1553958.58434300,0.00594461,0.00005000,33057
438,ELSAUSDT,ELSA,USDT,0.04227000,-6.73000000,0.04550000,0.04145000,36288470.00000000,1549822.86135000,0.04226367,0.00005000,56491
439,1INCHUSDT,1INCH,USDT,0.08308000,0.69100000,0.08547000,0.08140000,18528601.00000000,1536826.80586000,0.08308386,0.00010000,41410
440,GMTUSDT,GMT,USDT,0.00613900,-1.72900000,0.00630600,0.00609500,247292560.00000000,1535970.79619500,0.00613980,0.00005000,53020
441,ATUSDT,AT,USDT,0.15110000,-4.78900000,0.16120000,0.15000000,9786253.00000000,1530364.76334000,0.15110000,0.00005000,40494
442,ARIAUSDT,ARIA,USDT,0.03334000,-4.11300000,0.03698000,0.03328000,43457529.00000000,1529777.07871000,0.03333362,0.00046193,37990
443,IDOLUSDT,IDOL,USDT,0.01629000,-6.32500000,0.01745000,0.01603000,91030922.00000000,1526951.80987000,0.01629000,0.00005000,34528
444,WLFIUSDC,WLFI,USDC,0.06005000,-0.23300000,0.06113000,0.05881000,25339411.00000000,1523564.30685000,0.06007418,0.00005000,14300
445,SXTUSDT,SXT,USDT,0.00709700,0.98200000,0.00721700,0.00695700,213416170.00000000,1512517.95111500,0.00709904,0.00005000,57427
446,RSRUSDT,RSR,USDT,0.00115700,0.60900000,0.00115800,0.00110800,1311378170.00000000,1487394.32221300,0.00115800,-0.00019998,22107
447,UVXYUSDT,UVXY,USDT,20.39000000,0.64200000,20.66000000,19.85000000,73226.06000000,1478217.75820000,20.38640426,0.00000000,9247
448,1000XECUSDT,1000XEC,USDT,0.00627500,-1.55300000,0.00644900,0.00624100,231215883.00000000,1463946.57030900,0.00628208,-0.00000160,47211
449,SUSDT,S,USDT,0.02199000,-1.87400000,0.02244000,0.02167000,66492920.00000000,1462863.12346000,0.02199000,0.00005000,30225
450,MANAUSDT,MANA,USDT,0.06345000,-0.29900000,0.06391000,0.06240000,22953933.00000000,1454137.54173000,0.06345500,-0.00001106,40128
451,FOLKSUSDT,FOLKS,USDT,1.80900000,-1.95100000,1.89800000,1.78300000,790377.70000000,1449897.57420000,1.80900000,0.00005000,80983
452,XANUSDT,XAN,USDT,0.01024000,-0.49600000,0.01052300,0.01001400,141253804.00000000,1446826.49209300,0.01024000,0.00005000,48028
453,APPUSDT,APP,USDT,310.19000000,-2.74000000,326.92000000,308.43000000,4545.94000000,1440933.32350000,310.03652303,0.00000000,14393
454,TACUSDT,TAC,USDT,0.00274400,-6.44400000,0.00298200,0.00271400,504078900.00000000,1434815.60518100,0.00274400,0.00007557,40370
455,ZORAUSDT,ZORA,USDT,0.00485400,-0.53300000,0.00508100,0.00472500,291513345.00000000,1429385.33809200,0.00485493,-0.00034185,44536
456,HANAUSDT,HANA,USDT,0.03279000,-1.56100000,0.03391000,0.03202000,43359299.00000000,1427416.52695000,0.03277966,0.00005000,40999
457,XTZUSDT,XTZ,USDT,0.19740000,0.05100000,0.20350000,0.19290000,7165124.30000000,1417656.72573000,0.19743292,0.00000831,29645
458,IOUSDT,IO,USDT,0.11320000,0.44400000,0.11520000,0.10860000,12639877.30000000,1416906.33949000,0.11320000,0.00005000,23286
459,1000CATUSDT,1000CAT,USDT,0.00167500,-0.94600000,0.00173600,0.00166100,833713732.00000000,1411533.76696600,0.00167598,0.00005000,27805
460,AIGENSYNUSDT,AIGENSYN,USDT,0.02027000,-2.12500000,0.02098000,0.02006000,68638102.00000000,1408595.52724000,0.02027000,0.00005000,28960
461,1000SHIBUSDC,1000SHIB,USDC,0.00446100,-0.31300000,0.00451000,0.00435700,314717926.00000000,1396380.62221800,0.00446133,-0.00003950,11300
462,ACTUSDT,ACT,USDT,0.00988200,-1.44600000,0.01030300,0.00980100,137627270.00000000,1379958.60346000,0.00988320,0.00005000,67138
463,USDCUSDT,USDC,USDT,1.00033000,-0.01200000,1.00045000,1.00033000,1370191.00000000,1370795.38369600,1.00033000,0.00003975,17282
464,YGGUSDT,YGG,USDT,0.01959000,-1.50800000,0.02037000,0.01941000,68955491.00000000,1369828.91295000,0.01959000,0.00005000,26199
465,ROSEUSDT,ROSE,USDT,0.00529900,-0.74900000,0.00539900,0.00517300,255650716.00000000,1355154.78533600,0.00529900,0.00010000,46765
466,GENIUSUSDT,GENIUS,USDT,0.36740000,-0.13600000,0.37980000,0.36280000,3624496.00000000,1347292.21540000,0.36744927,0.00005000,37230
467,ZILUSDT,ZIL,USDT,0.00223600,-1.84400000,0.00228300,0.00221500,594041503.00000000,1337035.17715800,0.00223600,-0.00037259,29311
468,1000SATSUSDT,1000SATS,USDT,0.00001040,-0.19200000,0.00001074,0.00001019,128194596009.00000000,1334950.48239206,0.00001040,0.00005000,25063
469,STEEMUSDT,STEEM,USDT,0.03499000,-0.56800000,0.03674000,0.03462000,37333602.00000000,1327353.48503000,0.03500500,-0.00017653,32990
470,NEOUSDT,NEO,USDT,1.67900000,0.35900000,1.69900000,1.64300000,788678.89000000,1322074.20600000,1.67900000,-0.00019905,20737
471,CVXUSDT,CVX,USDT,1.59400000,-3.80200000,1.65800000,1.58100000,813075.00000000,1313076.32780000,1.59358276,0.00005000,26088
472,CETUSUSDT,CETUS,USDT,0.02171000,0.93000000,0.02223000,0.02128000,60151501.00000000,1303656.84360000,0.02171000,-0.00004524,31560
473,CATIUSDT,CATI,USDT,0.04894000,3.51100000,0.04949000,0.04615000,26992990.00000000,1291303.30353000,0.04894000,0.00005000,55190
474,AGTUSDT,AGT,USDT,0.01485800,-4.88400000,0.01601300,0.01435200,84011324.00000000,1287168.31900200,0.01485332,0.00017896,46069
475,TRUTHUSDT,TRUTH,USDT,0.01288400,-0.22500000,0.01330000,0.01233500,99661372.00000000,1281662.81140400,0.01288400,0.00005000,32797
476,TURBOUSDT,TURBO,USDT,0.00077620,-2.59800000,0.00079690,0.00077150,1608573474.00000000,1259203.64272700,0.00077620,0.00005000,38952
477,DATAIPUSDT,DATAIP,USDT,0.17880000,-4.99500000,0.18980000,0.17740000,6902084.00000000,1256488.11540000,0.17880000,-0.00026636,13558
478,MYXUSDT,MYX,USDT,0.07270000,-2.10100000,0.07463000,0.07238000,17025260.00000000,1247513.72204000,0.07270000,0.00014247,45789
479,ARKMUSDT,ARKM,USDT,0.08890000,-1.87600000,0.09070000,0.08750000,13957971.00000000,1240564.06690000,0.08890000,-0.00003684,14054
480,WCTUSDT,WCT,USDT,0.03344000,-2.25100000,0.03422000,0.03308000,36802845.00000000,1234756.10141000,0.03344000,-0.00005605,36316
481,STGUSDT,STG,USDT,0.14090000,-1.81200000,0.14780000,0.14080000,8585578.00000000,1234450.77080000,0.14094999,0.00002154,26249
482,DRIFTUSDT,DRIFT,USDT,0.01170000,-1.76300000,0.01206000,0.01149000,103834995.00000000,1225404.95648000,0.01170000,0.00005000,30459
483,DOODUSDT,DOOD,USDT,0.00118600,2.33000000,0.00120100,0.00113800,1027882937.00000000,1209215.27010100,0.00118592,0.00005000,20931
484,RDDTUSDT,RDDT,USDT,168.07000000,-6.18500000,180.00000000,167.05000000,6887.19000000,1198429.94820000,168.04130591,0.00000000,9886
485,SPKUSDT,SPK,USDT,0.01414000,-1.25700000,0.01458000,0.01409000,83389126.00000000,1194211.97767000,0.01414525,0.00005000,16023
486,CSCOUSDT,CSCO,USDT,112.99000000,0.48900000,114.01000000,110.81000000,10602.28000000,1192468.31230000,112.99000000,0.00000000,8507
487,BANANAUSDT,BANANA,USDT,3.66800000,-1.84600000,3.81900000,3.58200000,319288.80000000,1181866.86910000,3.66800000,-0.00004243,40226
488,NVOUSDT,NVO,USDT,45.05000000,-1.72300000,47.11000000,44.59000000,25939.27000000,1181704.81480000,45.04120893,0.00000000,9639
489,BOMEUSDC,BOME,USDC,0.00078690,-4.99800000,0.00084860,0.00078000,1455335118.00000000,1178172.34834580,0.00078703,0.00004243,18347
490,BIRBUSDT,BIRB,USDT,0.05276000,0.07600000,0.05443000,0.05083000,22248016.00000000,1170664.95918000,0.05276337,0.00005000,29291
491,PLAYUSDT,PLAY,USDT,0.03722000,0.43200000,0.03791000,0.03678000,31268202.00000000,1164515.13373000,0.03721108,0.00014031,24613
492,THETAUSDT,THETA,USDT,0.13700000,-0.86800000,0.13890000,0.13530000,8460606.80000000,1161209.98270000,0.13700000,0.00010000,18117
493,ETHUSDT_261225,ETHUSDT_26,1225,1928.03000000,1.24000000,1934.90000000,1888.42000000,594.64500000,1139686.62000000,1928.05960853,0.00000000,4007
494,AIXBTUSDT,AIXBT,USDT,0.01758000,-0.95800000,0.01781000,0.01711000,64716319.00000000,1134273.83952000,0.01758000,0.00005000,23564
495,LPTUSDT,LPT,USDT,1.18400000,-0.75400000,1.19600000,1.16700000,957662.60000000,1130726.82600000,1.18400000,0.00005000,20190
496,TAUSDT,TA,USDT,0.05855000,-1.43100000,0.06027000,0.05669000,19325222.00000000,1130409.76855000,0.05853805,0.00017238,39188
497,BATUSDT,BAT,USDT,0.05853000,-2.23800000,0.06019000,0.05848000,19021350.10000000,1127039.88424600,0.05853000,0.00003054,40981
498,AIOTUSDT,AIOT,USDT,0.04203000,-6.07800000,0.04516000,0.04177000,25863571.00000000,1126964.32252000,0.04206000,0.00005000,44165
499,TRIAUSDT,TRIA,USDT,0.00836200,-2.54100000,0.00858300,0.00834800,133168415.00000000,1123686.48641000,0.00835844,0.00005000,35545
500,KGENUSDT,KGEN,USDT,0.17490000,-0.51200000,0.17970000,0.17030000,6445371.00000000,1121588.56151000,0.17490000,0.00019143,19407
501,POPMARTUSDT,POPMART,USDT,19.30000000,-0.10400000,19.96000000,19.20000000,57112.51000000,1117389.20770000,19.30474893,0.00000000,6888
502,SUSHIUSDT,SUSHI,USDT,0.16140000,0.74900000,0.16230000,0.15650000,6958606.00000000,1113803.65570000,0.16145000,-0.00001486,30343
503,HYUNDAIUSDT,HYUNDAI,USDT,331.82000000,4.10000000,335.40000000,318.61000000,3392.03000000,1112182.31180000,331.88455076,0.00000000,14866
504,HYPERUSDT,HYPER,USDT,0.06275000,-0.27000000,0.06336000,0.06173000,17406465.00000000,1090834.22848000,0.06275000,0.00005000,34484
505,TIAUSDC,TIA,USDC,0.30040000,-2.34100000,0.30760000,0.29430000,3611112.00000000,1086675.33770000,0.30040120,-0.00000799,8393
506,ILVUSDT,ILV,USDT,2.98400000,-3.14800000,3.15600000,2.96500000,353601.50000000,1076285.50550000,2.98434992,-0.00014027,26294
507,SCRUSDT,SCR,USDT,0.02023000,-2.60000000,0.02087000,0.01994000,52686919.00000000,1067880.61187000,0.02024000,-0.00005038,25489
508,GRIFFAINUSDT,GRIFFAIN,USDT,0.01188600,-7.22800000,0.01285600,0.01180200,86608129.00000000,1067534.91797400,0.01188600,0.00005000,43111
509,LLYUSDT,LLY,USDT,1192.41000000,0.91200000,1200.16000000,1165.64000000,899.11000000,1065759.39300000,1192.77513832,0.00000000,8543
510,BRKBUSDT,BRKB,USDT,501.46000000,-1.49100000,510.43000000,501.00000000,2105.31000000,1062648.42830000,501.39737846,0.00061085,6415
511,SIGNUSDT,SIGN,USDT,0.00670700,-0.59300000,0.00692500,0.00661500,156723443.00000000,1058423.20948100,0.00670700,-0.00005678,32051
512,SONYUSDT,SONY,USDT,23.64000000,-3.70700000,24.71000000,23.55000000,44074.53000000,1058226.72440000,23.63555984,0.00000000,9710
513,DOGSUSDT,DOGS,USDT,0.00003502,1.74300000,0.00003543,0.00003363,30479071120.00000000,1055133.02331407,0.00003502,0.00005000,20316
514,BUSDT,B,USDT,0.15060000,-1.18100000,0.15670000,0.14880000,6928681.00000000,1054935.53210000,0.15055625,0.00011943,29578
515,SFPUSDT,SFP,USDT,0.23430000,-0.59400000,0.24390000,0.22980000,4475357.00000000,1054632.71910000,0.23430000,0.00010000,66130
516,CLOUSDT,CLO,USDT,0.11601000,-0.05200000,0.11960000,0.11545000,8982287.00000000,1044909.62961000,0.11601000,0.00034341,26638
517,ETHFIUSDC,ETHFI,USDC,0.49090000,-3.08000000,0.51400000,0.48600000,2071368.90000000,1037602.91468000,0.49090000,0.00005000,15608
518,ORDIUSDC,ORDI,USDC,3.38500000,-0.38300000,3.47800000,3.29200000,302599.40000000,1028002.97170000,3.38545166,0.00005000,12354
519,IOTXUSDT,IOTX,USDT,0.00255200,-1.69500000,0.00261900,0.00254000,398339810.00000000,1026569.49628600,0.00255187,0.00010000,29517
520,ZETAUSDT,ZETA,USDT,0.02767000,-2.39900000,0.02858000,0.02761000,36396173.00000000,1022019.06291000,0.02767500,0.00005000,27596
521,ICNTUSDT,ICNT,USDT,0.13050000,0.53900000,0.13640000,0.12730000,7664851.00000000,1014798.78900000,0.13046511,0.00005000,26473
522,RLCUSDT,RLC,USDT,0.28820000,2.05400000,0.28990000,0.28190000,3529463.10000000,1009107.15870000,0.28829316,0.00010000,33849
523,PUNDIXUSDT,PUNDIX,USDT,0.07350000,-0.46000000,0.07569000,0.07253000,13512596.00000000,1000856.41981000,0.07350500,0.00005000,31067
524,INITUSDT,INIT,USDT,0.05178000,0.17400000,0.05285000,0.05035000,19413799.00000000,998813.12170000,0.05177000,0.00005000,30007
525,AINUSDT,AIN,USDT,0.07579000,-3.21800000,0.07937000,0.07531000,12792713.00000000,992571.69471000,0.07579000,0.00005000,30782
526,AKTUSDT,AKT,USDT,0.50900000,-2.45300000,0.52380000,0.50610000,1932916.90000000,992193.77188000,0.50911052,0.00005000,25249
527,CUSDT,C,USDT,0.06531000,-2.53700000,0.06724000,0.06499000,15006674.00000000,992023.52603000,0.06531294,-0.00003053,41879
528,CYBERUSDT,CYBER,USDT,0.29100000,-1.82200000,0.29650000,0.28490000,3412499.30000000,990819.28667000,0.29100000,-0.00008004,22456
529,BSVUSDT,BSV,USDT,14.98000000,-2.21900000,15.73000000,14.95000000,64715.30000000,989465.17700000,14.98363158,0.00005000,12769
530,FIDAUSDT,FIDA,USDT,0.01727000,-0.63300000,0.01779000,0.01703000,56814936.00000000,986245.19847000,0.01727000,0.00005000,21007
531,PROVEUSDT,PROVE,USDT,0.14930000,-1.58200000,0.15210000,0.14780000,6604288.60000000,985107.20671000,0.14930000,0.00005000,15343
532,POPCATUSDT,POPCAT,USDT,0.04171000,-2.04300000,0.04261000,0.04135000,23502262.00000000,982492.98959000,0.04171091,-0.00000886,22066
533,MERLUSDT,MERL,USDT,0.01855000,0.54200000,0.01921000,0.01840000,52464471.00000000,979256.37368000,0.01855000,0.00005000,23646
534,AUSDT,A,USDT,0.06121000,-0.43900000,0.06175000,0.06049000,15969850.00000000,977941.88644000,0.06121497,0.00005000,23830
535,TENCENTUSDT,TENCENT,USDT,57.21000000,0.49200000,57.45000000,56.66000000,17025.81000000,972716.74860000,57.20318972,0.00000000,13564
536,MITOUSDT,MITO,USDT,0.02510000,0.64200000,0.02629000,0.02465000,37894469.00000000,961077.64552000,0.02510562,0.00005000,34291
537,YBUSDT,YB,USDT,0.07736000,-4.64700000,0.08180000,0.07710000,12040683.00000000,954080.35405000,0.07736520,0.00005000,48910
538,TREEUSDT,TREE,USDT,0.03384000,-1.68500000,0.03480000,0.03373000,27779101.00000000,948553.87144000,0.03384000,0.00004595,24747
539,CARVUSDT,CARV,USDT,0.02921000,-1.88100000,0.03028000,0.02901000,31631955.00000000,936098.06745000,0.02921000,0.00005000,21532
540,MAVIAUSDT,MAVIA,USDT,0.03056000,-0.09800000,0.03149000,0.02955000,30545348.00000000,930725.42857000,0.03056000,0.00005000,30278
541,ENJUSDT,ENJ,USDT,0.02364000,-1.17100000,0.02397000,0.02329000,39106999.00000000,926591.89268000,0.02364000,0.00005000,20364
542,SAMSUNGEMUSDT,SAMSUNGEM,USDT,1173.07000000,7.53400000,1181.65000000,1085.43000000,806.19000000,923188.45790000,1173.07000000,0.00000000,16814
543,KODEX200USDT,KODEX200,USDT,82.46000000,5.81300000,84.52000000,77.67000000,11353.69000000,921996.03650000,82.39498435,0.00089649,19996
544,IMXUSDT,IMX,USDT,0.10710000,-0.83300000,0.10910000,0.10590000,8385846.00000000,903464.13280000,0.10714533,0.00005000,14287
545,MELANIAUSDT,MELANIA,USDT,0.07004000,-1.08700000,0.07165000,0.06946000,12844782.43000000,902860.90172000,0.07002967,0.00001222,44156
546,KSMUSDT,KSM,USDT,2.87200000,-1.17000000,2.92700000,2.84800000,311757.10000000,900637.60500000,2.87200000,0.00002954,20417
547,UMAUSDT,UMA,USDT,0.31790000,-1.27300000,0.32270000,0.31540000,2816706.00000000,897970.27180000,0.31790000,-0.00003734,16363
548,COAIUSDT,COAI,USDT,0.31860000,-2.42000000,0.32840000,0.31510000,2767453.00000000,894349.41430000,0.31860000,0.00005000,21335
549,1000BONKUSDC,1000BONK,USDC,0.00232300,-1.06500000,0.00236000,0.00228700,383242863.00000000,891557.67163200,0.00232200,-0.00003136,7303
550,TRUSTUSDT,TRUST,USDT,0.04979000,-0.24000000,0.05011000,0.04890000,17929030.00000000,888947.30520000,0.04979000,0.00007313,26917
551,PHAUSDT,PHA,USDT,0.02170000,-0.95800000,0.02228000,0.02135000,40762535.00000000,888703.62302000,0.02170489,0.00005000,20680
552,ICXUSDT,ICX,USDT,0.01806000,-3.06000000,0.01864000,0.01797000,48495535.00000000,885905.12132000,0.01806500,0.00005000,25421
553,MAGICUSDT,MAGIC,USDT,0.04051000,-2.19700000,0.04156000,0.04046000,21434728.40000000,877880.77308100,0.04051000,0.00005000,28346
554,GMXUSDT,GMX,USDT,6.63000000,-0.98600000,6.94300000,6.57700000,130236.00000000,877732.45481000,6.63000000,-0.00005710,26977
