time,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,funding_rate,mark_price,oi_sumOpenInterest,oi_sumOpenInterestValue,oi_CMCCirculatingSupply,glsr_longAccount,glsr_longShortRatio,glsr_shortAccount,tlsr_acct_longAccount,tlsr_acct_longShortRatio,tlsr_acct_shortAccount,tlsr_pos_longAccount,tlsr_pos_longShortRatio,tlsr_pos_shortAccount,taker_buySellRatio,taker_sellVol,taker_buyVol,fng_value,fng_classification,dxy,sp500,nasdaq,gold,us10y,vix
2026-06-29 08:00:00,60026.01000000,60093.99000000,59745.46000000,59840.00000000,550.67382000,32995516.23851600,147264,263.23571000,15771379.35735450,0.00007444,60001.22944928,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 09:00:00,59840.01000000,60104.00000000,59778.76000000,60057.00000000,747.08903000,44798064.80515190,150655,445.90322000,26740507.60070800,0.00007444,60001.22944928,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 10:00:00,60057.00000000,60311.95000000,60056.99000000,60088.00000000,441.90219000,26586910.08011230,124532,177.48586000,10678644.09779950,0.00007444,60001.22944928,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 11:00:00,60088.00000000,60216.00000000,59796.00000000,59956.05000000,515.67042000,30925308.38598770,145365,229.72618000,13776659.71003130,0.00007444,60001.22944928,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 12:00:00,59956.05000000,60780.57000000,59595.09000000,59948.78000000,2600.10754000,156762919.05714570,457311,1438.49747000,86764993.13478140,0.00007444,60001.22944928,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 13:00:00,59948.79000000,60340.00000000,59319.90000000,59580.00000000,2144.25430000,128106530.02789540,436186,1069.97015000,63970238.18490810,0.00007444,60001.22944928,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 14:00:00,59580.00000000,59699.99000000,59011.00000000,59469.67000000,1999.07246000,118593704.85957340,516828,933.46001000,55382025.99001850,0.00007444,60001.22944928,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 15:00:00,59469.45000000,59960.00000000,59097.58000000,59824.01000000,1368.05680000,81542856.02071330,316394,643.93660000,38401066.38031260,0.00007444,60001.22944928,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 16:00:00,59824.01000000,60030.00000000,59584.48000000,59892.86000000,663.03532000,39649580.30593390,203889,342.42730000,20480631.06249950,0.00008658,59800.20000000,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 17:00:00,59892.87000000,60683.84000000,59892.00000000,60413.99000000,1795.75633000,108563615.56600860,291079,1146.20040000,69292332.81972560,0.00008658,59800.20000000,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 18:00:00,60413.99000000,60520.00000000,60193.87000000,60295.00000000,525.48841000,31708316.94179130,136627,223.68780000,13498294.93125520,0.00008658,59800.20000000,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 19:00:00,60295.00000000,60557.50000000,60153.35000000,60433.49000000,501.01522000,30248051.16903470,145050,256.47790000,15485229.12242690,0.00008658,59800.20000000,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 20:00:00,60433.50000000,60553.06000000,60295.32000000,60296.00000000,312.86249000,18907793.38844070,106341,167.59365000,10129290.38356000,0.00008658,59800.20000000,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 21:00:00,60296.01000000,60585.99000000,60261.89000000,60479.72000000,294.76243000,17803232.83253460,80099,145.57774000,8793871.05830060,0.00008658,59800.20000000,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 22:00:00,60479.71000000,60516.00000000,60350.00000000,60352.31000000,211.76202000,12796348.93932830,79380,86.85502000,5248814.31880680,0.00008658,59800.20000000,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-29 23:00:00,60352.31000000,60379.23000000,60194.01000000,60260.21000000,252.18558000,15199881.34204100,69557,129.53725000,7807022.02379250,0.00008658,59800.20000000,,,,,,,,,,,,,,,,12.00000000,Extreme Fear,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-30 00:00:00,60260.20000000,60276.54000000,59700.00000000,59838.01000000,709.83194000,42576519.47305040,166905,281.01678000,16856082.29365330,0.00006175,60229.35621014,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 01:00:00,59838.01000000,60048.98000000,59771.00000000,59939.94000000,341.19535000,20438655.93340740,122426,176.13155000,10551978.41498370,0.00006175,60229.35621014,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 02:00:00,59939.94000000,60042.54000000,59755.00000000,59948.24000000,424.27619000,25431758.83841380,70631,241.91792000,14501062.94771630,0.00006175,60229.35621014,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 03:00:00,59948.24000000,60031.75000000,59600.00000000,59627.48000000,381.85931000,22844335.50096210,97355,161.64120000,9671308.77708470,0.00006175,60229.35621014,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 04:00:00,59627.47000000,59700.00000000,59433.36000000,59492.01000000,774.84820000,46133824.62191900,124442,310.18818000,18470619.04567910,0.00006175,60229.35621014,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 05:00:00,59492.01000000,59656.89000000,59360.00000000,59652.13000000,807.92024000,48075635.21617330,99061,390.70014000,23240094.95636890,0.00006175,60229.35621014,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 06:00:00,59652.13000000,59712.88000000,59513.72000000,59592.00000000,708.76994000,42217961.42828500,97993,292.74179000,17438792.38659640,0.00006175,60229.35621014,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 07:00:00,59592.00000000,59632.00000000,59444.00000000,59524.01000000,762.40668000,45379833.97609340,112318,299.47654000,17824255.23385630,0.00006175,60229.35621014,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 08:00:00,59524.01000000,59551.03000000,59189.00000000,59311.92000000,879.64073000,52200288.91465230,156155,384.68669000,22827451.01945590,0.00008349,59498.43484058,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 09:00:00,59311.26000000,59420.00000000,59252.00000000,59374.96000000,442.65865000,26267712.21599130,88435,176.84900000,10495504.94597410,0.00008349,59498.43484058,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 10:00:00,59374.96000000,59420.00000000,59286.36000000,59334.01000000,300.40182000,17830755.08019730,77718,127.35046000,7559648.82804960,0.00008349,59498.43484058,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 11:00:00,59334.01000000,59413.27000000,59123.01000000,59192.70000000,466.77156000,27657482.27521460,119743,226.37116000,13414108.69458160,0.00008349,59498.43484058,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 12:00:00,59192.71000000,59192.71000000,58403.51000000,58412.00000000,2043.39825000,120207614.40394600,281566,731.86909000,43060286.46350200,0.00008349,59498.43484058,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 13:00:00,58411.99000000,58802.66000000,58228.33000000,58737.18000000,2504.50868000,146521927.59634030,405820,1338.68773000,78337035.48429280,0.00008349,59498.43484058,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 14:00:00,58737.17000000,59276.60000000,58433.00000000,58482.81000000,1779.99006000,104813434.89045950,393176,919.97037000,54191988.35633970,0.00008349,59498.43484058,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 15:00:00,58482.81000000,58796.00000000,58201.00000000,58381.99000000,1563.15031000,91300071.01215150,330146,722.16848000,42182738.75153330,0.00008349,59498.43484058,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 16:00:00,58382.00000000,58632.00000000,58241.79000000,58497.65000000,1178.89718000,68842598.87537770,205422,503.78164000,29422878.05928560,0.00003327,58356.63620290,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 17:00:00,58497.65000000,58618.65000000,58310.72000000,58417.99000000,632.53618000,36957916.76783930,164320,246.59975000,14409150.25217950,0.00003327,58356.63620290,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 18:00:00,58417.99000000,58699.98000000,58351.56000000,58680.87000000,605.07781000,35404263.04430410,158375,266.88819000,15619136.32278420,0.00003327,58356.63620290,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 19:00:00,58680.86000000,58839.16000000,58586.01000000,58818.05000000,678.64150000,39837327.54076910,160151,329.59967000,19349455.69361900,0.00003327,58356.63620290,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 20:00:00,58818.00000000,58874.99000000,58648.26000000,58732.01000000,428.82351000,25195928.00937110,107496,190.70232000,11204093.62776450,0.00003327,58356.63620290,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 21:00:00,58732.00000000,58770.00000000,58509.99000000,58639.99000000,398.14222000,23338596.69681600,106726,190.26444000,11152224.77278780,0.00003327,58356.63620290,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 22:00:00,58639.99000000,58806.91000000,58513.80000000,58607.99000000,274.43078000,16096803.40837560,82205,135.70062000,7960798.38191700,0.00003327,58356.63620290,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-06-30 23:00:00,58607.99000000,58664.00000000,58555.00000000,58624.71000000,551.65078000,32339945.76924640,76224,234.24755000,13731001.42156910,0.00003327,58356.63620290,,,,,,,,,,,,,,,,15.00000000,Extreme Fear,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-07-01 00:00:00,58624.71000000,58750.68000000,58310.00000000,58576.00000000,670.64661000,39287687.87849390,123702,407.14947000,23863996.29329320,0.00005532,58605.50000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 01:00:00,58575.99000000,59022.81000000,57800.19000000,58770.57000000,2987.12539000,174051918.72630130,416892,1170.57071000,68353222.22070030,0.00005532,58605.50000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 02:00:00,58770.58000000,59171.63000000,58663.95000000,59085.00000000,692.74758000,40851992.48976080,168468,382.54040000,22558060.40025280,0.00005532,58605.50000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 03:00:00,59085.00000000,59318.00000000,58850.00000000,59197.13000000,715.44075000,42258226.39131830,133321,385.35606000,22767806.69029940,0.00005532,58605.50000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 04:00:00,59197.12000000,59457.00000000,59062.00000000,59339.99000000,480.11636000,28466664.97452890,117699,196.74879000,11664634.99275970,0.00005532,58605.50000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 05:00:00,59339.99000000,59376.48000000,59126.42000000,59154.33000000,432.30487000,25617195.94390650,87493,138.44589000,8202749.81910290,0.00005532,58605.50000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 06:00:00,59154.33000000,59156.00000000,58534.31000000,58755.80000000,794.13401000,46677427.90977700,149912,337.31243000,19821456.20812020,0.00005532,58605.50000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 07:00:00,58755.80000000,58823.90000000,58600.00000000,58768.65000000,479.85852000,28170098.93476090,107430,274.42548000,16108896.46928720,0.00005532,58605.50000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 08:00:00,58768.64000000,58984.00000000,58500.00000000,58973.99000000,381.93254000,22416335.79090860,108372,191.72148000,11254146.38954850,0.00001853,58744.40000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 09:00:00,58973.99000000,59091.99000000,58825.61000000,58944.55000000,417.79405000,24620304.64672380,82562,217.29554000,12805974.42974210,0.00001853,58744.40000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 10:00:00,58944.55000000,58948.47000000,58624.00000000,58659.98000000,405.70309000,23830898.49282600,92010,156.96634000,9220153.94333120,0.00001853,58744.40000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 11:00:00,58659.97000000,58755.90000000,58550.00000000,58622.03000000,396.69177000,23276107.64823460,107085,194.66824000,11424600.05519890,0.00001853,58744.40000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 12:00:00,58622.02000000,58676.00000000,58326.00000000,58538.01000000,1716.61119000,100399963.81313170,181350,695.90633000,40692636.56654990,0.00001853,58744.40000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 13:00:00,58538.00000000,59508.00000000,58536.00000000,59498.03000000,2321.79547000,136871115.77573150,348767,1270.51675000,74940612.22282020,0.00001853,58744.40000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 14:00:00,59498.03000000,60092.00000000,59278.00000000,59542.00000000,3726.20910000,222663560.43997090,406148,2324.06945000,138877765.88043510,0.00001853,58744.40000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 15:00:00,59541.99000000,60536.55000000,59520.51000000,60147.15000000,2322.06211000,139735458.37284900,312603,1414.97758000,85142528.77002800,0.00001853,58744.40000000,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 16:00:00,60147.15000000,60267.17000000,59865.75000000,59920.00000000,862.80045000,51856461.18726770,147024,467.62082000,28108215.49992930,0.00007073,60120.69034783,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 17:00:00,59920.00000000,60239.84000000,59787.35000000,60190.60000000,480.08928000,28839738.19278820,136501,270.92669000,16280373.23689080,0.00007073,60120.69034783,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 18:00:00,60190.59000000,60298.00000000,60016.40000000,60171.16000000,343.31457000,20650572.00145990,116599,168.78192000,10153887.58302630,0.00007073,60120.69034783,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 19:00:00,60171.16000000,60352.93000000,60000.00000000,60028.67000000,548.14825000,32978388.84754740,114860,242.75026000,14604670.84615140,0.00007073,60120.69034783,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 20:00:00,60029.39000000,60198.00000000,59876.00000000,60126.00000000,313.10277000,18788882.12776690,98507,152.98763000,9181562.43860700,0.00007073,60120.69034783,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 21:00:00,60126.00000000,60846.95000000,60124.89000000,60815.99000000,1153.57611000,69939796.14802880,194215,749.63241000,45447926.47737490,0.00007073,60120.69034783,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 22:00:00,60815.99000000,61334.00000000,60339.00000000,60478.01000000,1877.61599000,114286616.22325780,253429,921.23637000,56069108.08250230,0.00007073,60120.69034783,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-01 23:00:00,60478.00000000,60478.00000000,59984.86000000,60024.00000000,573.62579000,34515893.86161080,161900,203.50591000,12243030.01452970,0.00007073,60120.69034783,,,,,,,,,,,,,,,,11.00000000,Extreme Fear,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-02 00:00:00,60024.00000000,60028.00000000,59588.00000000,59761.73000000,857.93081000,51288627.69086560,152090,543.43950000,32483817.75830020,0.00008001,59999.60000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 01:00:00,59761.74000000,60324.99000000,59715.80000000,60175.92000000,634.42084000,38060659.91793960,145831,332.59554000,19957192.85451380,0.00008001,59999.60000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 02:00:00,60175.91000000,60495.24000000,60015.68000000,60423.10000000,520.93970000,31420354.29577500,125111,313.07083000,18886464.23216970,0.00008001,59999.60000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 03:00:00,60423.11000000,61121.78000000,60300.02000000,61058.00000000,891.65369000,54130945.78907290,166708,530.04177000,32189194.76960730,0.00008001,59999.60000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 04:00:00,61057.99000000,61058.00000000,60728.00000000,60787.98000000,793.20588000,48260105.48558100,142009,320.60459000,19511601.94729580,0.00008001,59999.60000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 05:00:00,60787.98000000,60877.69000000,60488.00000000,60504.54000000,836.16486000,50795991.31075090,148561,338.41313000,20561128.34886260,0.00008001,59999.60000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 06:00:00,60504.54000000,60652.74000000,60260.00000000,60274.01000000,838.53408000,50660973.68205870,129863,386.21294000,23337775.91732900,0.00008001,59999.60000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 07:00:00,60274.01000000,60315.93000000,60104.00000000,60149.99000000,593.99067000,35744880.21089370,116951,279.96025000,16846609.44246330,0.00008001,59999.60000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 08:00:00,60149.99000000,60555.06000000,60132.51000000,60511.99000000,573.38622000,34623724.28006890,104894,347.13287000,20963975.66330820,0.00005238,60126.10000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 09:00:00,60512.00000000,61437.49000000,60376.13000000,61184.00000000,1895.63178000,115653248.35551070,267289,1074.95542000,65571580.22586490,0.00005238,60126.10000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 10:00:00,61184.00000000,61350.00000000,61051.07000000,61263.68000000,711.10860000,43518175.68498240,159653,401.94580000,24596991.60757710,0.00005238,60126.10000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 11:00:00,61263.93000000,61388.00000000,61125.58000000,61358.01000000,823.29588000,50464960.07876620,141156,441.78380000,27079967.02538580,0.00005238,60126.10000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 12:00:00,61358.00000000,61614.00000000,61147.23000000,61542.53000000,1476.64291000,90672172.65513850,234644,750.98998000,46119064.96003590,0.00005238,60126.10000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 13:00:00,61542.53000000,62053.00000000,61506.00000000,61939.04000000,2503.04906000,154778875.75554130,349562,1534.71657000,94909593.99296740,0.00005238,60126.10000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 14:00:00,61939.04000000,62200.00000000,61394.49000000,61696.61000000,1834.43153000,113356111.50595380,386499,796.17649000,49217700.25385440,0.00005238,60126.10000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 15:00:00,61696.61000000,61850.86000000,61427.39000000,61612.93000000,955.08900000,58888998.63658480,216338,396.65413000,24453821.09719730,0.00005238,60126.10000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 16:00:00,61612.93000000,61790.13000000,61108.99000000,61682.34000000,1526.68052000,93836238.83062250,247965,922.77175000,56725111.78305790,0.00005261,61583.70000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 17:00:00,61682.34000000,61962.43000000,61619.69000000,61667.39000000,742.84693000,45881018.56409770,146063,394.24939000,24357266.81854200,0.00005261,61583.70000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 18:00:00,61667.40000000,61900.29000000,61664.39000000,61761.36000000,457.24217000,28258803.74723410,89396,286.30621000,17696335.44440250,0.00005261,61583.70000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 19:00:00,61761.36000000,61763.81000000,61424.00000000,61479.60000000,567.93379000,34970676.77670870,132964,285.10815000,17556913.32888710,0.00005261,61583.70000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 20:00:00,61479.59000000,61596.00000000,61342.00000000,61584.78000000,435.70751000,26769120.82232450,94517,262.05794000,16101526.62430260,0.00005261,61583.70000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 21:00:00,61584.77000000,61653.43000000,61516.00000000,61592.26000000,335.09994000,20628134.85520130,55856,142.17913000,8751684.78271210,0.00005261,61583.70000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 22:00:00,61592.26000000,61596.62000000,61406.28000000,61465.26000000,313.41399000,19281618.73881540,47958,156.35054000,9619206.56397140,0.00005261,61583.70000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-02 23:00:00,61465.26000000,61606.00000000,61350.02000000,61560.00000000,263.74127000,16212152.04960370,81218,157.13845000,9659916.20704270,0.00005261,61583.70000000,,,,,,,,,,,,,,,,19.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-03 00:00:00,61560.00000000,61578.00000000,61248.86000000,61308.75000000,803.35853000,49316701.30933410,129250,339.46261000,20839160.56762750,0.00010000,61540.74072464,,,,,,,,,,,,,,,,21.00000000,Extreme Fear,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
