date,symbol,volume,rank
2014-10-20 00:00:00+00:00,DOGE,581790.00000000,3
2014-10-20 00:00:00+00:00,XRP,295888.00000000,4
2014-10-20 00:00:00+00:00,XMR,86281.10000000,5
2014-10-20 00:00:00+00:00,XLM,38282.20000000,6
2014-10-21 00:00:00+00:00,BTC,14188900.00000000,1
2014-10-21 00:00:00+00:00,LTC,1948840.00000000,2
2014-10-21 00:00:00+00:00,DOGE,279274.00000000,3
2014-10-21 00:00:00+00:00,XRP,146796.00000000,4
2014-10-21 00:00:00+00:00,XMR,50962.80000000,5
2014-10-21 00:00:00+00:00,XLM,26100.70000000,6
2014-10-22 00:00:00+00:00,BTC,11641300.00000000,1
2014-10-22 00:00:00+00:00,LTC,2094200.00000000,2
2014-10-22 00:00:00+00:00,DOGE,1028090.00000000,3
2014-10-22 00:00:00+00:00,XRP,107561.00000000,4
2014-10-22 00:00:00+00:00,XMR,63726.70000000,5
2014-10-22 00:00:00+00:00,XLM,19376.20000000,6
2014-10-23 00:00:00+00:00,BTC,26456900.00000000,1
2014-10-23 00:00:00+00:00,LTC,3191780.00000000,2
2014-10-23 00:00:00+00:00,DOGE,695627.00000000,3
2014-10-23 00:00:00+00:00,XRP,378216.00000000,4
2014-10-23 00:00:00+00:00,XMR,97123.60000000,5
2014-10-23 00:00:00+00:00,XLM,15613.80000000,6
2014-10-24 00:00:00+00:00,BTC,15585700.00000000,1
2014-10-24 00:00:00+00:00,LTC,3557710.00000000,2
2014-10-24 00:00:00+00:00,DOGE,408092.00000000,3
2014-10-24 00:00:00+00:00,XRP,282070.00000000,4
2014-10-24 00:00:00+00:00,XMR,52867.30000000,5
2014-10-24 00:00:00+00:00,XLM,29512.30000000,6
2014-10-25 00:00:00+00:00,BTC,18127500.00000000,1
2014-10-25 00:00:00+00:00,LTC,2370430.00000000,2
2014-10-25 00:00:00+00:00,XRP,272566.00000000,3
2014-10-25 00:00:00+00:00,DOGE,222909.00000000,4
2014-10-25 00:00:00+00:00,XMR,54596.10000000,5
2014-10-25 00:00:00+00:00,XLM,13101.40000000,6
2014-10-26 00:00:00+00:00,BTC,11272500.00000000,1
2014-10-26 00:00:00+00:00,LTC,1986590.00000000,2
2014-10-26 00:00:00+00:00,XRP,440679.00000000,3
2014-10-26 00:00:00+00:00,DOGE,348436.00000000,4
2014-10-26 00:00:00+00:00,XMR,37576.60000000,5
2014-10-26 00:00:00+00:00,XLM,9559.15000000,6
2014-10-27 00:00:00+00:00,BTC,13033000.00000000,1
2014-10-27 00:00:00+00:00,LTC,2694530.00000000,2
2014-10-27 00:00:00+00:00,XRP,299518.00000000,3
2014-10-27 00:00:00+00:00,DOGE,262260.00000000,4
2014-10-27 00:00:00+00:00,XMR,141319.00000000,5
2014-10-27 00:00:00+00:00,XLM,14395.90000000,6
2014-10-28 00:00:00+00:00,BTC,7845880.00000000,1
2014-10-28 00:00:00+00:00,LTC,2222000.00000000,2
2014-10-28 00:00:00+00:00,DOGE,354633.00000000,3
2014-10-28 00:00:00+00:00,XRP,272894.00000000,4
2014-10-28 00:00:00+00:00,XMR,82388.50000000,5
2014-10-28 00:00:00+00:00,XLM,73811.30000000,6
2014-10-29 00:00:00+00:00,BTC,18192700.00000000,1
2014-10-29 00:00:00+00:00,LTC,2551500.00000000,2
2014-10-29 00:00:00+00:00,XRP,346606.00000000,3
2014-10-29 00:00:00+00:00,DOGE,286187.00000000,4
2014-10-29 00:00:00+00:00,XLM,24172.40000000,5
2014-10-29 00:00:00+00:00,XMR,23967.10000000,6
2014-10-30 00:00:00+00:00,BTC,30177900.00000000,1
2014-10-30 00:00:00+00:00,LTC,2667440.00000000,2
2014-10-30 00:00:00+00:00,DOGE,293536.00000000,3
2014-10-30 00:00:00+00:00,XRP,220063.00000000,4
2014-10-30 00:00:00+00:00,XMR,48426.50000000,5
2014-10-30 00:00:00+00:00,XLM,13178.70000000,6
2014-10-31 00:00:00+00:00,BTC,12545400.00000000,1
2014-10-31 00:00:00+00:00,LTC,2303900.00000000,2
2014-10-31 00:00:00+00:00,DOGE,186097.00000000,3
2014-10-31 00:00:00+00:00,XRP,151046.00000000,4
2014-10-31 00:00:00+00:00,XMR,37303.40000000,5
2014-10-31 00:00:00+00:00,XLM,10732.70000000,6
2014-11-01 00:00:00+00:00,DOGE,18844600.00000000,1
2014-11-01 00:00:00+00:00,BTC,16677200.00000000,2
2014-11-01 00:00:00+00:00,LTC,2476220.00000000,3
2014-11-01 00:00:00+00:00,XLM,494272.00000000,4
2014-11-01 00:00:00+00:00,XRP,190204.00000000,5
2014-11-01 00:00:00+00:00,XMR,33871.70000000,6
2014-11-02 00:00:00+00:00,BTC,8603620.00000000,1
2014-11-02 00:00:00+00:00,LTC,2031400.00000000,2
2014-11-02 00:00:00+00:00,DOGE,196336.00000000,3
2014-11-02 00:00:00+00:00,XRP,119913.00000000,4
2014-11-02 00:00:00+00:00,XMR,26877.20000000,5
2014-11-02 00:00:00+00:00,XLM,9242.42000000,6
2014-11-03 00:00:00+00:00,BTC,12948500.00000000,1
2014-11-03 00:00:00+00:00,LTC,2034500.00000000,2
2014-11-03 00:00:00+00:00,DOGE,281158.00000000,3
2014-11-03 00:00:00+00:00,XRP,212517.00000000,4
2014-11-03 00:00:00+00:00,XMR,40900.20000000,5
2014-11-03 00:00:00+00:00,XLM,15148.80000000,6
2014-11-04 00:00:00+00:00,BTC,15655500.00000000,1
2014-11-04 00:00:00+00:00,LTC,2336120.00000000,2
2014-11-04 00:00:00+00:00,DOGE,288067.00000000,3
2014-11-04 00:00:00+00:00,XRP,276134.00000000,4
2014-11-04 00:00:00+00:00,XMR,42252.90000000,5
2014-11-04 00:00:00+00:00,XLM,9766.41000000,6
2014-11-05 00:00:00+00:00,BTC,19817200.00000000,1
2014-11-05 00:00:00+00:00,LTC,2855540.00000000,2
2014-11-05 00:00:00+00:00,DOGE,421845.00000000,3
2014-11-05 00:00:00+00:00,XRP,309820.00000000,4
2014-11-05 00:00:00+00:00,XMR,25458.30000000,5
2014-11-05 00:00:00+00:00,XLM,10616.90000000,6
2014-11-06 00:00:00+00:00,BTC,18797000.00000000,1
2014-11-06 00:00:00+00:00,LTC,2461750.00000000,2
2014-11-06 00:00:00+00:00,DOGE,458974.00000000,3
2014-11-06 00:00:00+00:00,XRP,416386.00000000,4
2014-11-06 00:00:00+00:00,XMR,28528.20000000,5
2014-11-06 00:00:00+00:00,XLM,13531.00000000,6
2014-11-07 00:00:00+00:00,BTC,16834200.00000000,1
2014-11-07 00:00:00+00:00,LTC,2417010.00000000,2
2014-11-07 00:00:00+00:00,XRP,434075.00000000,3
2014-11-07 00:00:00+00:00,DOGE,247006.00000000,4
2014-11-07 00:00:00+00:00,XMR,29986.50000000,5
2014-11-07 00:00:00+00:00,XLM,11531.10000000,6
2014-11-08 00:00:00+00:00,BTC,8535470.00000000,1
2014-11-08 00:00:00+00:00,LTC,1508220.00000000,2
2014-11-08 00:00:00+00:00,DOGE,254706.00000000,3
2014-11-08 00:00:00+00:00,XRP,143181.00000000,4
2014-11-08 00:00:00+00:00,XMR,40713.00000000,5
2014-11-08 00:00:00+00:00,XLM,4482.91000000,6
2014-11-09 00:00:00+00:00,BTC,24205600.00000000,1
2014-11-09 00:00:00+00:00,LTC,1873830.00000000,2
2014-11-09 00:00:00+00:00,XRP,240824.00000000,3
2014-11-09 00:00:00+00:00,DOGE,236149.00000000,4
2014-11-09 00:00:00+00:00,XMR,44247.30000000,5
2014-11-09 00:00:00+00:00,XLM,12705.00000000,6
2014-11-10 00:00:00+00:00,BTC,30450100.00000000,1
2014-11-10 00:00:00+00:00,LTC,3545550.00000000,2
2014-11-10 00:00:00+00:00,XRP,545390.00000000,3
2014-11-10 00:00:00+00:00,DOGE,367787.00000000,4
2014-11-10 00:00:00+00:00,XMR,67836.30000000,5
2014-11-10 00:00:00+00:00,XLM,16001.10000000,6
2014-11-11 00:00:00+00:00,BTC,15838900.00000000,1
2014-11-11 00:00:00+00:00,LTC,2783960.00000000,2
2014-11-11 00:00:00+00:00,XRP,781614.00000000,3
2014-11-11 00:00:00+00:00,DOGE,276784.00000000,4
2014-11-11 00:00:00+00:00,XMR,30147.20000000,5
2014-11-11 00:00:00+00:00,XLM,12534.00000000,6
2014-11-12 00:00:00+00:00,BTC,45783200.00000000,1
2014-11-12 00:00:00+00:00,LTC,8733140.00000000,2
2014-11-12 00:00:00+00:00,DOGE,573687.00000000,3
2014-11-12 00:00:00+00:00,XRP,447173.00000000,4
2014-11-12 00:00:00+00:00,XMR,75047.20000000,5
2014-11-12 00:00:00+00:00,XLM,15429.60000000,6
2014-11-13 00:00:00+00:00,BTC,58945000.00000000,1
2014-11-13 00:00:00+00:00,LTC,13963000.00000000,2
2014-11-13 00:00:00+00:00,DOGE,971771.00000000,3
2014-11-13 00:00:00+00:00,XRP,486595.00000000,4
2014-11-13 00:00:00+00:00,XMR,41142.50000000,5
2014-11-13 00:00:00+00:00,XLM,17376.20000000,6
2014-11-14 00:00:00+00:00,BTC,29589200.00000000,1
2014-11-14 00:00:00+00:00,LTC,7587850.00000000,2
2014-11-14 00:00:00+00:00,DOGE,416534.00000000,3
2014-11-14 00:00:00+00:00,XRP,300910.00000000,4
2014-11-14 00:00:00+00:00,XMR,65337.80000000,5
2014-11-14 00:00:00+00:00,XLM,10410.70000000,6
2014-11-15 00:00:00+00:00,BTC,15727500.00000000,1
2014-11-15 00:00:00+00:00,LTC,3891770.00000000,2
2014-11-15 00:00:00+00:00,DOGE,300008.00000000,3
2014-11-15 00:00:00+00:00,XRP,116803.00000000,4
2014-11-15 00:00:00+00:00,XMR,31335.50000000,5
2014-11-15 00:00:00+00:00,XLM,5382.07000000,6
2014-11-16 00:00:00+00:00,BTC,11905600.00000000,1
2014-11-16 00:00:00+00:00,LTC,2991050.00000000,2
2014-11-16 00:00:00+00:00,DOGE,244672.00000000,3
2014-11-16 00:00:00+00:00,XRP,78345.10000000,4
2014-11-16 00:00:00+00:00,XMR,27106.90000000,5
2014-11-16 00:00:00+00:00,XLM,5267.41000000,6
2014-11-17 00:00:00+00:00,BTC,41518800.00000000,1
2014-11-17 00:00:00+00:00,LTC,3967100.00000000,2
2014-11-17 00:00:00+00:00,XRP,431359.00000000,3
2014-11-17 00:00:00+00:00,DOGE,261137.00000000,4
2014-11-17 00:00:00+00:00,XMR,152764.00000000,5
2014-11-17 00:00:00+00:00,XLM,8443.06000000,6
2014-11-18 00:00:00+00:00,BTC,32222500.00000000,1
2014-11-18 00:00:00+00:00,LTC,4024840.00000000,2
2014-11-18 00:00:00+00:00,XRP,454544.00000000,3
2014-11-18 00:00:00+00:00,DOGE,309789.00000000,4
2014-11-18 00:00:00+00:00,XMR,49911.80000000,5
2014-11-18 00:00:00+00:00,XLM,16761.50000000,6
2014-11-19 00:00:00+00:00,BTC,18931800.00000000,1
2014-11-19 00:00:00+00:00,LTC,2858300.00000000,2
2014-11-19 00:00:00+00:00,XRP,434916.00000000,3
2014-11-19 00:00:00+00:00,DOGE,257772.00000000,4
2014-11-19 00:00:00+00:00,XMR,25761.00000000,5
2014-11-19 00:00:00+00:00,XLM,16849.10000000,6
2014-11-20 00:00:00+00:00,BTC,25233200.00000000,1
2014-11-20 00:00:00+00:00,LTC,3682840.00000000,2
2014-11-20 00:00:00+00:00,XRP,932564.00000000,3
2014-11-20 00:00:00+00:00,DOGE,342457.00000000,4
2014-11-20 00:00:00+00:00,XMR,23231.70000000,5
2014-11-20 00:00:00+00:00,XLM,14781.90000000,6
2014-11-21 00:00:00+00:00,BTC,29850100.00000000,1
2014-11-21 00:00:00+00:00,LTC,3851320.00000000,2
2014-11-21 00:00:00+00:00,XRP,720035.00000000,3
2014-11-21 00:00:00+00:00,DOGE,222428.00000000,4
2014-11-21 00:00:00+00:00,XMR,34457.80000000,5
2014-11-21 00:00:00+00:00,XLM,10259.80000000,6
2014-11-22 00:00:00+00:00,BTC,15273000.00000000,1
2014-11-22 00:00:00+00:00,LTC,2446510.00000000,2
2014-11-22 00:00:00+00:00,XRP,1123560.00000000,3
2014-11-22 00:00:00+00:00,DOGE,297791.00000000,4
2014-11-22 00:00:00+00:00,XLM,35205.70000000,5
2014-11-22 00:00:00+00:00,XMR,26876.50000000,6
2014-11-23 00:00:00+00:00,BTC,15151600.00000000,1
2014-11-23 00:00:00+00:00,LTC,1686970.00000000,2
2014-11-23 00:00:00+00:00,XRP,1288050.00000000,3
2014-11-23 00:00:00+00:00,DOGE,980005.00000000,4
2014-11-23 00:00:00+00:00,XLM,42071.30000000,5
2014-11-23 00:00:00+00:00,XMR,31246.70000000,6
2014-11-24 00:00:00+00:00,BTC,30930100.00000000,1
2014-11-24 00:00:00+00:00,LTC,3281530.00000000,2
2014-11-24 00:00:00+00:00,DOGE,934654.00000000,3
2014-11-24 00:00:00+00:00,XRP,836154.00000000,4
2014-11-24 00:00:00+00:00,XMR,29693.80000000,5
2014-11-24 00:00:00+00:00,XLM,13496.10000000,6
2014-11-25 00:00:00+00:00,BTC,25442200.00000000,1
2014-11-25 00:00:00+00:00,LTC,3468870.00000000,2
2014-11-25 00:00:00+00:00,XRP,2617990.00000000,3
2014-11-25 00:00:00+00:00,DOGE,544508.00000000,4
2014-11-25 00:00:00+00:00,XMR,84303.40000000,5
2014-11-25 00:00:00+00:00,XLM,14659.10000000,6
2014-11-26 00:00:00+00:00,BTC,18601700.00000000,1
2014-11-26 00:00:00+00:00,LTC,2497390.00000000,2
2014-11-26 00:00:00+00:00,XRP,2382860.00000000,3
2014-11-26 00:00:00+00:00,DOGE,399806.00000000,4
2014-11-26 00:00:00+00:00,XLM,32113.80000000,5
2014-11-26 00:00:00+00:00,XMR,29237.00000000,6
2014-11-27 00:00:00+00:00,BTC,8748030.00000000,1
2014-11-27 00:00:00+00:00,XRP,5355350.00000000,2
2014-11-27 00:00:00+00:00,LTC,1764690.00000000,3
2014-11-27 00:00:00+00:00,DOGE,1036270.00000000,4
2014-11-27 00:00:00+00:00,XLM,544484.00000000,5
2014-11-27 00:00:00+00:00,XMR,10861.10000000,6
2014-11-28 00:00:00+00:00,BTC,22946500.00000000,1
2014-11-28 00:00:00+00:00,XRP,2815520.00000000,2
2014-11-28 00:00:00+00:00,LTC,2007140.00000000,3
2014-11-28 00:00:00+00:00,DOGE,403907.00000000,4
2014-11-28 00:00:00+00:00,XLM,209843.00000000,5
2014-11-28 00:00:00+00:00,XMR,17669.90000000,6
2014-11-29 00:00:00+00:00,BTC,15375600.00000000,1
2014-11-29 00:00:00+00:00,LTC,2264640.00000000,2
2014-11-29 00:00:00+00:00,XRP,1878500.00000000,3
2014-11-29 00:00:00+00:00,DOGE,400745.00000000,4
2014-11-29 00:00:00+00:00,XLM,109351.00000000,5
2014-11-29 00:00:00+00:00,XMR,17081.30000000,6
2014-11-30 00:00:00+00:00,BTC,9194440.00000000,1
2014-11-30 00:00:00+00:00,XRP,2857340.00000000,2
2014-11-30 00:00:00+00:00,LTC,1206290.00000000,3
2014-11-30 00:00:00+00:00,DOGE,239006.00000000,4
2014-11-30 00:00:00+00:00,XLM,61161.60000000,5
2014-11-30 00:00:00+00:00,XMR,14933.10000000,6
2014-12-01 00:00:00+00:00,BTC,11763000.00000000,1
2014-12-01 00:00:00+00:00,XRP,3453750.00000000,2
2014-12-01 00:00:00+00:00,LTC,1275120.00000000,3
2014-12-01 00:00:00+00:00,DOGE,301617.00000000,4
2014-12-01 00:00:00+00:00,XMR,78718.10000000,5
2014-12-01 00:00:00+00:00,XLM,73122.20000000,6
2014-12-02 00:00:00+00:00,BTC,12364100.00000000,1
2014-12-02 00:00:00+00:00,XRP,2206040.00000000,2
2014-12-02 00:00:00+00:00,LTC,2051950.00000000,3
2014-12-02 00:00:00+00:00,DOGE,331956.00000000,4
2014-12-02 00:00:00+00:00,XLM,48024.20000000,5
2014-12-02 00:00:00+00:00,XMR,21321.50000000,6
2014-12-03 00:00:00+00:00,BTC,13340100.00000000,1
2014-12-03 00:00:00+00:00,LTC,1715450.00000000,2
2014-12-03 00:00:00+00:00,XRP,1063000.00000000,3
2014-12-03 00:00:00+00:00,DOGE,395602.00000000,4
2014-12-03 00:00:00+00:00,XMR,26152.80000000,5
2014-12-03 00:00:00+00:00,XLM,23619.80000000,6
2014-12-04 00:00:00+00:00,BTC,14529600.00000000,1
2014-12-04 00:00:00+00:00,XRP,2363160.00000000,2
2014-12-04 00:00:00+00:00,LTC,2291670.00000000,3
2014-12-04 00:00:00+00:00,DOGE,302326.00000000,4
2014-12-04 00:00:00+00:00,XLM,27556.80000000,5
2014-12-04 00:00:00+00:00,XMR,18051.80000000,6
2014-12-05 00:00:00+00:00,BTC,15181800.00000000,1
2014-12-05 00:00:00+00:00,LTC,2350920.00000000,2
2014-12-05 00:00:00+00:00,XRP,1281290.00000000,3
2014-12-05 00:00:00+00:00,DOGE,260134.00000000,4
2014-12-05 00:00:00+00:00,XMR,45854.60000000,5
2014-12-05 00:00:00+00:00,XLM,20562.30000000,6
2014-12-06 00:00:00+00:00,BTC,7009320.00000000,1
2014-12-06 00:00:00+00:00,LTC,1690520.00000000,2
2014-12-06 00:00:00+00:00,XRP,1402450.00000000,3
2014-12-06 00:00:00+00:00,DOGE,423224.00000000,4
2014-12-06 00:00:00+00:00,XLM,31682.70000000,5
2014-12-06 00:00:00+00:00,XMR,18704.40000000,6
2014-12-07 00:00:00+00:00,BTC,6491650.00000000,1
2014-12-07 00:00:00+00:00,LTC,1759240.00000000,2
2014-12-07 00:00:00+00:00,XRP,935386.00000000,3
2014-12-07 00:00:00+00:00,DOGE,344493.00000000,4
2014-12-07 00:00:00+00:00,XLM,23877.10000000,5
2014-12-07 00:00:00+00:00,XMR,21887.90000000,6
2014-12-08 00:00:00+00:00,BTC,18898700.00000000,1
2014-12-08 00:00:00+00:00,XRP,2568380.00000000,2
2014-12-08 00:00:00+00:00,LTC,2295450.00000000,3
2014-12-08 00:00:00+00:00,DOGE,321158.00000000,4
2014-12-08 00:00:00+00:00,XMR,36453.20000000,5
2014-12-08 00:00:00+00:00,XLM,34383.20000000,6
2014-12-09 00:00:00+00:00,BTC,32915500.00000000,1
2014-12-09 00:00:00+00:00,LTC,3606940.00000000,2
2014-12-09 00:00:00+00:00,XRP,1621600.00000000,3
2014-12-09 00:00:00+00:00,DOGE,468821.00000000,4
2014-12-09 00:00:00+00:00,XLM,32196.50000000,5
2014-12-09 00:00:00+00:00,XMR,28887.20000000,6
2014-12-10 00:00:00+00:00,BTC,16427700.00000000,1
2014-12-10 00:00:00+00:00,LTC,1982380.00000000,2
2014-12-10 00:00:00+00:00,XRP,1116220.00000000,3
2014-12-10 00:00:00+00:00,DOGE,415692.00000000,4
2014-12-10 00:00:00+00:00,XLM,38566.80000000,5
2014-12-10 00:00:00+00:00,XMR,18125.20000000,6
2014-12-11 00:00:00+00:00,BTC,32431300.00000000,1
2014-12-11 00:00:00+00:00,LTC,2667680.00000000,2
2014-12-11 00:00:00+00:00,XRP,1620910.00000000,3
2014-12-11 00:00:00+00:00,DOGE,410013.00000000,4
2014-12-11 00:00:00+00:00,XLM,44074.70000000,5
2014-12-11 00:00:00+00:00,XMR,22967.30000000,6
2014-12-12 00:00:00+00:00,BTC,16989800.00000000,1
2014-12-12 00:00:00+00:00,LTC,2060970.00000000,2
2014-12-12 00:00:00+00:00,XRP,1620910.00000000,3
2014-12-12 00:00:00+00:00,DOGE,401861.00000000,4
2014-12-12 00:00:00+00:00,XLM,29877.10000000,5
2014-12-12 00:00:00+00:00,XMR,16403.90000000,6
2014-12-13 00:00:00+00:00,BTC,11675900.00000000,1
2014-12-13 00:00:00+00:00,LTC,2121910.00000000,2
2014-12-13 00:00:00+00:00,XRP,1210950.00000000,3
2014-12-13 00:00:00+00:00,DOGE,290569.00000000,4
2014-12-13 00:00:00+00:00,XLM,21917.60000000,5
2014-12-13 00:00:00+00:00,XMR,17427.70000000,6
2014-12-14 00:00:00+00:00,BTC,12415200.00000000,1
2014-12-14 00:00:00+00:00,LTC,1547550.00000000,2
2014-12-14 00:00:00+00:00,DOGE,452219.00000000,3
2014-12-14 00:00:00+00:00,XRP,431814.00000000,4
2014-12-14 00:00:00+00:00,XLM,27160.00000000,5
2014-12-14 00:00:00+00:00,XMR,13826.90000000,6
2014-12-15 00:00:00+00:00,BTC,17264200.00000000,1
2014-12-15 00:00:00+00:00,XRP,2633740.00000000,2
2014-12-15 00:00:00+00:00,LTC,2292030.00000000,3
2014-12-15 00:00:00+00:00,DOGE,485346.00000000,4
2014-12-15 00:00:00+00:00,XLM,43740.10000000,5
2014-12-15 00:00:00+00:00,XMR,23997.50000000,6
2014-12-16 00:00:00+00:00,BTC,30864900.00000000,1
2014-12-16 00:00:00+00:00,XRP,6249780.00000000,2
2014-12-16 00:00:00+00:00,LTC,5220210.00000000,3
2014-12-16 00:00:00+00:00,DOGE,602312.00000000,4
2014-12-16 00:00:00+00:00,XLM,259325.00000000,5
2014-12-16 00:00:00+00:00,XMR,41021.80000000,6
2014-12-17 00:00:00+00:00,BTC,37567900.00000000,1
2014-12-17 00:00:00+00:00,XRP,5981140.00000000,2
2014-12-17 00:00:00+00:00,LTC,3969240.00000000,3
2014-12-17 00:00:00+00:00,XLM,883715.00000000,4
2014-12-17 00:00:00+00:00,DOGE,828897.00000000,5
2014-12-17 00:00:00+00:00,XMR,33391.60000000,6
2014-12-18 00:00:00+00:00,BTC,39173000.00000000,1
2014-12-18 00:00:00+00:00,LTC,4301260.00000000,2
2014-12-18 00:00:00+00:00,XRP,4016710.00000000,3
2014-12-18 00:00:00+00:00,XLM,1247810.00000000,4
2014-12-18 00:00:00+00:00,DOGE,562434.00000000,5
2014-12-18 00:00:00+00:00,XMR,17760.30000000,6
2014-12-19 00:00:00+00:00,BTC,23823100.00000000,1
2014-12-19 00:00:00+00:00,XRP,6254590.00000000,2
2014-12-19 00:00:00+00:00,LTC,2780240.00000000,3
2014-12-19 00:00:00+00:00,XLM,2205890.00000000,4
2014-12-19 00:00:00+00:00,DOGE,1050380.00000000,5
2014-12-19 00:00:00+00:00,XMR,16495.10000000,6
2014-12-20 00:00:00+00:00,BTC,20856700.00000000,1
2014-12-20 00:00:00+00:00,XRP,3224770.00000000,2
2014-12-20 00:00:00+00:00,LTC,2591650.00000000,3
2014-12-20 00:00:00+00:00,XLM,736524.00000000,4
2014-12-20 00:00:00+00:00,DOGE,700302.00000000,5
2014-12-20 00:00:00+00:00,XMR,12708.00000000,6
2014-12-21 00:00:00+00:00,BTC,15207600.00000000,1
2014-12-21 00:00:00+00:00,LTC,2187630.00000000,2
2014-12-21 00:00:00+00:00,XRP,1523180.00000000,3
2014-12-21 00:00:00+00:00,DOGE,443180.00000000,4
2014-12-21 00:00:00+00:00,XLM,356552.00000000,5
2014-12-21 00:00:00+00:00,XMR,24431.80000000,6
2014-12-22 00:00:00+00:00,BTC,22315100.00000000,1
2014-12-22 00:00:00+00:00,LTC,2477440.00000000,2
2014-12-22 00:00:00+00:00,XRP,2150370.00000000,3
2014-12-22 00:00:00+00:00,DOGE,441201.00000000,4
2014-12-22 00:00:00+00:00,XLM,329485.00000000,5
2014-12-22 00:00:00+00:00,XMR,19493.00000000,6
2014-12-23 00:00:00+00:00,BTC,16574200.00000000,1
2014-12-23 00:00:00+00:00,XRP,2778770.00000000,2
2014-12-23 00:00:00+00:00,LTC,1901360.00000000,3
2014-12-23 00:00:00+00:00,DOGE,419505.00000000,4
2014-12-23 00:00:00+00:00,XLM,219787.00000000,5
2014-12-23 00:00:00+00:00,XMR,25039.30000000,6
2014-12-24 00:00:00+00:00,BTC,15092300.00000000,1
2014-12-24 00:00:00+00:00,LTC,2076240.00000000,2
2014-12-24 00:00:00+00:00,XRP,1428390.00000000,3
2014-12-24 00:00:00+00:00,DOGE,305209.00000000,4
2014-12-24 00:00:00+00:00,XLM,158568.00000000,5
2014-12-24 00:00:00+00:00,XMR,64962.50000000,6
2014-12-25 00:00:00+00:00,BTC,9883640.00000000,1
2014-12-25 00:00:00+00:00,LTC,1640910.00000000,2
2014-12-25 00:00:00+00:00,XRP,1234800.00000000,3
2014-12-25 00:00:00+00:00,DOGE,383141.00000000,4
2014-12-25 00:00:00+00:00,XLM,244758.00000000,5
2014-12-25 00:00:00+00:00,XMR,53937.40000000,6
2014-12-26 00:00:00+00:00,BTC,16410500.00000000,1
2014-12-26 00:00:00+00:00,LTC,2088360.00000000,2
2014-12-26 00:00:00+00:00,XRP,2011780.00000000,3
2014-12-26 00:00:00+00:00,DOGE,303287.00000000,4
2014-12-26 00:00:00+00:00,XLM,125258.00000000,5
2014-12-26 00:00:00+00:00,XMR,35090.30000000,6
2014-12-27 00:00:00+00:00,BTC,15185200.00000000,1
2014-12-27 00:00:00+00:00,LTC,2180800.00000000,2
2014-12-27 00:00:00+00:00,XRP,837992.00000000,3
2014-12-27 00:00:00+00:00,DOGE,300075.00000000,4
2014-12-27 00:00:00+00:00,XMR,98085.90000000,5
2014-12-27 00:00:00+00:00,XLM,88666.10000000,6
2014-12-28 00:00:00+00:00,BTC,11676600.00000000,1
2014-12-28 00:00:00+00:00,LTC,1701950.00000000,2
2014-12-28 00:00:00+00:00,XRP,1005650.00000000,3
2014-12-28 00:00:00+00:00,DOGE,309230.00000000,4
2014-12-28 00:00:00+00:00,XLM,117923.00000000,5
2014-12-28 00:00:00+00:00,XMR,117333.00000000,6
2014-12-29 00:00:00+00:00,BTC,12302500.00000000,1
2014-12-29 00:00:00+00:00,LTC,1471530.00000000,2
2014-12-29 00:00:00+00:00,XRP,1145800.00000000,3
2014-12-29 00:00:00+00:00,DOGE,403468.00000000,4
2014-12-29 00:00:00+00:00,XLM,93474.70000000,5
2014-12-29 00:00:00+00:00,XMR,72362.40000000,6
2014-12-30 00:00:00+00:00,BTC,12528300.00000000,1
2014-12-30 00:00:00+00:00,LTC,1536350.00000000,2
2014-12-30 00:00:00+00:00,XRP,795505.00000000,3
2014-12-30 00:00:00+00:00,DOGE,353753.00000000,4
2014-12-30 00:00:00+00:00,XLM,97499.70000000,5
2014-12-30 00:00:00+00:00,XMR,57426.10000000,6
2014-12-31 00:00:00+00:00,BTC,13942900.00000000,1
2014-12-31 00:00:00+00:00,LTC,1577550.00000000,2
2014-12-31 00:00:00+00:00,XRP,640940.00000000,3
2014-12-31 00:00:00+00:00,DOGE,314633.00000000,4
2014-12-31 00:00:00+00:00,XLM,42090.80000000,5
2014-12-31 00:00:00+00:00,XMR,37598.20000000,6
2015-01-01 00:00:00+00:00,BTC,8036550.00000000,1
2015-01-01 00:00:00+00:00,LTC,770693.00000000,2
2015-01-01 00:00:00+00:00,XRP,399022.00000000,3
2015-01-01 00:00:00+00:00,DOGE,306913.00000000,4
2015-01-01 00:00:00+00:00,XMR,24999.80000000,5
2015-01-01 00:00:00+00:00,XLM,20514.30000000,6
2015-01-02 00:00:00+00:00,BTC,7860650.00000000,1
2015-01-02 00:00:00+00:00,LTC,855392.00000000,2
2015-01-02 00:00:00+00:00,XRP,459956.00000000,3
2015-01-02 00:00:00+00:00,DOGE,356017.00000000,4
2015-01-02 00:00:00+00:00,XLM,55380.60000000,5
2015-01-02 00:00:00+00:00,XMR,34883.60000000,6
2015-01-03 00:00:00+00:00,BTC,33054400.00000000,1
2015-01-03 00:00:00+00:00,LTC,5193080.00000000,2
2015-01-03 00:00:00+00:00,XRP,2171040.00000000,3
2015-01-03 00:00:00+00:00,DOGE,285574.00000000,4
2015-01-03 00:00:00+00:00,XLM,135921.00000000,5
2015-01-03 00:00:00+00:00,XMR,42365.60000000,6
2015-01-04 00:00:00+00:00,BTC,55629100.00000000,1
2015-01-04 00:00:00+00:00,LTC,3888140.00000000,2
2015-01-04 00:00:00+00:00,XRP,3801010.00000000,3
